age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,F,50.2,55,10658,3042,hiit,hiit
18,M,66.8,63,12226,3007,hiit,cardio
37,M,59.9,73,6144,2534,strength,strength
28,F,53.8,57,10932,3080,cardio,hiit
20,M,69.0,63,8447,3017,cycling,cycling
18,F,59.1,55,8190,2864,strength,hiit
18,M,53.4,55,9324,2736,hiit,hiit
34,M,78.3,67,6744,2672,pilates,pilates
18,M,45.0,55,9144,3220,strength,hiit
46,F,71.9,62,7765,2740,yoga,pilates
27,F,62.4,59,10725,3134,hiit,hiit
45,M,65.9,65,10912,2611,pilates,pilates
26,M,71.6,55,11064,3058,cycling,cycling
22,F,74.7,51,7401,2771,yoga,yoga
39,F,54.1,71,5950,2418,yoga,yoga
25,M,62.0,60,3808,2598,strength,strength
29,M,69.2,66,6360,2565,strength,strength
45,M,67.2,64,6024,2430,pilates,pilates
20,F,47.3,60,13715,3089,hiit,hiit
36,M,70.2,61,5515,2636,cycling,cycling
49,M,68.5,75,8853,3055,hiit,strength
33,F,69.5,67,11408,2796,hiit,strength
27,M,49.3,58,8744,2701,strength,strength
45,M,68.6,59,8141,2663,pilates,pilates
36,M,69.6,72,8286,2631,hiit,strength
18,F,71.2,56,11465,3159,hiit,hiit
26,F,57.1,62,13859,3193,hiit,cardio
34,M,67.1,62,11673,2892,cardio,cardio
21,M,59.0,53,9397,3002,hiit,hiit
25,M,58.2,57,9109,3014,strength,strength
25,F,64.4,50,9396,3394,hiit,hiit
39,F,45.0,58,6135,2340,pilates,pilates
25,M,87.2,57,7620,3113,pilates,pilates
24,M,71.7,54,13681,2860,cardio,cardio
38,F,46.9,63,11784,2912,hiit,hiit
18,F,80.2,59,8548,2958,cardio,cardio
37,F,68.9,74,9519,2856,strength,strength
26,M,49.3,55,10746,2903,hiit,hiit
29,M,87.8,58,6224,3123,pilates,pilates
35,M,74.9,66,7275,2761,cardio,cycling
18,F,45.0,50,9693,3109,hiit,hiit
42,M,60.4,64,6573,2891,pilates,pilates
20,M,66.6,64,14573,2886,cardio,cardio
24,M,56.1,62,4435,2553,hiit,strength
22,F,52.1,65,6094,2537,strength,strength
21,M,62.0,52,7968,2851,cardio,cycling
33,M,61.9,59,2849,2444,yoga,yoga
30,F,48.7,55,11294,2754,hiit,hiit
24,M,71.2,57,10333,2765,cardio,cardio
33,F,49.0,60,5685,2684,cycling,cycling
18,M,75.6,51,15000,3263,hiit,hiit
41,M,46.0,66,7555,2464,strength,strength
27,F,47.8,57,12511,2712,cardio,cardio
33,M,60.6,62,5534,2731,pilates,yoga
23,F,77.8,68,3654,3004,strength,strength
19,M,65.7,54,8316,3158,hiit,hiit
40,M,83.4,53,7774,3130,strength,strength
21,M,76.5,57,6367,3105,strength,strength
26,F,73.8,61,7650,2908,strength,strength
24,M,48.3,64,11486,2947,hiit,hiit
28,M,59.2,60,5785,2491,hiit,strength
34,F,45.0,53,7251,2998,strength,strength
33,M,54.3,67,4646,2849,strength,strength
23,F,61.6,70,5067,2596,strength,strength
26,F,49.2,65,8074,2933,cycling,cycling
25,M,62.1,57,10297,3156,hiit,hiit
26,F,60.7,57,5486,2568,yoga,yoga
18,F,62.4,56,11275,3000,cardio,cardio
18,M,70.2,66,8722,3054,strength,strength
32,M,45.0,69,7955,2306,pilates,pilates
30,F,68.0,64,5754,2528,strength,strength
27,F,76.7,69,10796,3096,pilates,yoga
44,F,45.0,74,3797,2268,yoga,yoga
37,F,62.5,63,7820,2521,yoga,yoga
20,M,67.2,52,12465,3408,hiit,hiit
18,F,55.9,56,10377,3014,cycling,cardio
38,M,63.9,59,6031,2467,strength,strength
25,F,58.0,54,8770,3001,cardio,cycling
20,M,69.3,60,8918,3150,hiit,hiit
41,M,74.7,72,3895,2469,strength,strength
28,M,56.7,63,5388,2404,pilates,pilates
36,M,56.1,52,9186,2563,strength,strength
29,F,50.7,58,2888,2413,strength,strength
18,M,45.2,62,9846,3138,hiit,hiit
39,F,74.9,57,8935,2910,pilates,pilates
37,F,45.0,64,12410,2718,cardio,cardio
30,F,47.0,59,7329,2872,cardio,cycling
48,F,56.8,74,7398,2793,pilates,pilates
18,F,51.0,65,8609,2381,yoga,pilates
35,F,45.0,59,7503,2606,yoga,pilates
56,M,74.3,62,7459,2647,pilates,pilates
18,M,70.1,54,11149,2860,hiit,hiit
24,F,49.4,60,7967,2892,cycling,cycling
37,F,58.3,76,7018,2297,yoga,yoga
21,M,65.2,59,10179,3353,hiit,hiit
45,F,70.5,59,8281,3006,pilates,pilates
30,F,45.0,63,6953,2657,hiit,strength
29,M,70.7,56,9311,2877,pilates,pilates
28,M,76.6,61,8182,2873,strength,strength
21,F,59.2,56,5032,3025,cycling,cycling
31,F,52.5,61,4994,2782,cycling,cycling
41,F,65.7,60,6521,2736,yoga,yoga
19,M,77.6,50,12719,3148,cardio,cardio
34,M,69.9,57,8314,2907,strength,strength
23,M,87.1,61,10798,3162,strength,strength
36,M,94.5,68,5639,2833,pilates,pilates
38,F,45.0,58,6186,2564,strength,strength
22,M,64.2,66,8757,3095,cardio,cardio
25,F,60.0,59,11758,2819,cardio,cardio
18,M,70.4,56,14422,3229,hiit,hiit
32,M,91.4,61,5956,3043,strength,strength
18,M,75.5,70,9991,3097,strength,hiit
20,F,55.3,69,4621,2470,strength,strength
26,F,63.8,53,8644,2586,strength,strength
33,F,45.0,57,10315,2481,strength,strength
20,M,70.1,58,7357,3395,hiit,hiit
18,F,89.5,60,6593,2966,hiit,hiit
33,M,92.0,67,9527,2761,strength,strength
18,M,72.0,51,11573,3148,hiit,hiit
18,M,80.6,69,6889,3261,hiit,hiit
18,F,58.1,53,11471,3138,hiit,hiit
36,M,69.7,58,7812,2906,strength,strength
19,F,46.1,57,8229,2906,cycling,cycling
24,F,50.2,55,6085,2658,strength,strength
22,M,83.6,59,4776,2970,hiit,hiit
20,M,74.4,50,7257,3181,hiit,hiit
18,F,45.0,59,10206,2691,strength,strength
29,F,45.0,68,9715,2967,cycling,cycling
18,M,92.0,55,9039,3297,hiit,hiit
20,M,82.5,59,9893,3120,hiit,hiit
22,M,65.2,65,11945,2986,cardio,cardio
26,F,57.3,62,8345,2622,cycling,cycling
27,F,60.1,70,7151,2891,cardio,cycling
18,M,64.8,55,12332,2932,hiit,hiit
21,M,63.3,55,8258,2569,strength,strength
34,M,68.1,62,6631,2501,strength,strength
18,F,80.9,57,12514,2961,cardio,cardio
21,M,71.7,52,10389,3133,cardio,hiit
18,M,68.3,50,9889,2948,hiit,hiit
18,M,75.2,58,9326,3416,cycling,cycling
31,F,87.5,64,10394,3192,strength,strength
30,M,77.6,58,13421,3500,cardio,cardio
18,M,78.4,50,12270,3176,hiit,hiit
24,M,82.9,58,11606,3199,cardio,cardio
