age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
49,M,70.4,60,9265,3281,cardio,cardio
46,F,74.3,58,7774,3190,hiit,strength
52,M,61.6,69,6456,2652,pilates,yoga
38,F,53.8,63,6119,2313,strength,strength
41,M,69.4,65,6185,2940,strength,strength
57,F,66.9,70,6168,2938,pilates,pilates
25,F,68.2,70,13400,3138,cardio,cardio
39,M,58.3,62,6995,2986,cycling,cycling
35,F,58.0,61,13888,2833,hiit,hiit
25,F,45.0,59,11139,2499,hiit,strength
41,F,59.1,67,11222,3233,strength,strength
37,M,76.4,62,7781,2808,hiit,hiit
52,F,49.4,69,7085,2838,strength,strength
27,F,50.3,50,9261,2938,strength,hiit
27,F,56.1,51,13918,3050,hiit,hiit
62,M,62.7,73,4614,2659,pilates,pilates
47,F,54.5,62,9804,2809,strength,strength
52,M,85.3,72,3643,2477,yoga,pilates
27,M,76.1,56,11185,2940,hiit,hiit
24,M,61.0,57,8298,2714,strength,hiit
41,F,50.4,60,10176,2814,strength,strength
39,M,56.5,63,10833,3132,hiit,hiit
41,M,70.4,54,7802,3092,cycling,cycling
46,M,61.1,61,12943,3343,cycling,cardio
50,F,68.1,63,2000,2793,pilates,pilates
47,M,72.5,57,10340,2917,strength,hiit
43,M,77.4,64,7143,2889,pilates,pilates
36,M,85.2,64,12133,3097,cardio,cardio
31,F,54.2,50,11548,2928,cardio,cardio
36,M,70.8,61,7585,3009,cycling,cycling
35,F,59.8,58,10394,2939,cycling,cycling
28,M,66.5,56,11624,3270,cardio,cardio
27,M,58.6,59,6729,2523,strength,strength
34,M,58.8,64,4927,2640,strength,strength
48,M,82.3,72,4812,2847,strength,strength
57,F,74.6,65,10546,3023,strength,strength
43,M,93.0,67,3792,3170,strength,strength
28,M,84.1,60,5511,2781,cycling,cycling
40,F,69.0,55,3914,2690,strength,strength
29,M,64.3,59,7919,2672,cycling,cycling
37,F,69.2,53,9120,3068,hiit,hiit
