age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
68,F,76.9,68,2000,2502,yoga,yoga
70,M,59.7,81,5343,2494,yoga,yoga
39,M,45.0,50,9276,2977,hiit,hiit
46,M,73.0,72,12560,3028,cardio,cardio
51,F,67.9,81,4036,2601,pilates,yoga
49,F,57.6,73,6729,2944,cycling,cycling
53,M,79.9,77,3377,2679,yoga,yoga
70,M,79.3,74,7535,2877,pilates,yoga
64,M,79.1,78,4070,2436,yoga,yoga
41,M,81.4,63,5567,2927,cycling,cycling
51,M,56.6,68,5692,2715,yoga,yoga
55,F,62.1,70,8566,2536,yoga,yoga
53,M,79.5,64,5508,2587,pilates,pilates
49,F,83.4,72,10364,3276,hiit,hiit
52,M,67.5,69,6754,3325,strength,hiit
67,F,52.5,73,3958,2298,yoga,yoga
58,F,50.3,65,5511,2479,pilates,pilates
59,F,60.8,67,13565,2824,cycling,cardio
63,M,67.3,68,4565,2640,yoga,yoga
52,M,65.7,55,7041,2718,yoga,yoga
46,M,76.3,64,6480,2713,strength,strength
51,M,63.9,66,10463,2785,strength,strength
45,M,45.2,64,4998,2375,yoga,yoga
48,M,45.0,66,8354,3120,hiit,hiit
54,F,66.2,77,4381,3091,yoga,yoga
52,M,61.5,60,6095,2717,cycling,cycling
51,M,90.4,57,10851,2985,cardio,cardio
48,M,45.0,71,10501,2973,cycling,cycling
67,M,69.4,72,5675,2988,yoga,yoga
52,M,64.0,75,3816,2416,pilates,pilates
65,M,62.8,77,6340,2717,yoga,yoga
50,F,60.7,78,11407,3106,hiit,hiit
64,F,73.0,80,5353,2920,yoga,yoga
70,F,61.3,75,8421,2825,pilates,pilates
66,F,46.5,70,6212,2179,pilates,pilates
55,M,83.4,79,9285,3233,cardio,cardio
23,F,60.2,57,9147,2662,hiit,hiit
58,M,89.0,77,7299,2770,yoga,yoga
34,M,69.4,52,8982,3165,hiit,hiit
52,M,66.9,63,10800,3272,hiit,hiit
57,F,63.1,67,8001,2639,pilates,pilates
70,F,63.6,68,8616,2335,pilates,yoga
63,F,56.5,73,4330,2425,yoga,yoga
59,F,55.9,68,2498,2829,yoga,pilates
60,M,87.5,68,3413,2986,strength,strength
70,M,87.7,84,6542,2866,yoga,pilates
40,F,45.0,62,12145,3077,strength,hiit
70,F,53.6,68,5345,2925,pilates,pilates
50,M,71.9,70,12235,3132,cardio,cardio
68,F,79.7,64,4573,2651,yoga,yoga
46,F,67.6,63,8602,3149,hiit,hiit
61,F,75.1,74,5940,2814,yoga,yoga
64,M,78.6,73,9342,3082,yoga,yoga
64,F,70.2,72,13739,3358,cardio,cardio
55,F,68.5,70,5244,2728,yoga,yoga
47,M,76.6,64,9211,2974,pilates,pilates
67,M,60.9,70,11511,2889,strength,strength
53,F,68.6,57,10899,2926,cardio,cardio
59,F,106.3,72,3103,2957,yoga,pilates
64,M,86.0,72,8461,2872,yoga,yoga
52,M,81.5,66,8406,3106,hiit,hiit
44,M,77.3,62,11167,2992,cardio,cardio
64,F,67.9,69,7763,2545,yoga,pilates
59,F,60.7,77,7980,2792,yoga,yoga
59,M,48.8,67,10534,2801,strength,strength
55,M,86.3,66,7726,2956,cycling,cycling
43,M,72.0,59,7086,2939,cycling,cycling
