age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,F,45.0,71,8447,2824,cycling,cycling
38,F,51.3,67,6789,2468,yoga,yoga
27,M,77.6,54,9182,3081,strength,hiit
24,M,52.8,62,13482,3188,hiit,cardio
27,F,45.0,65,4633,2109,yoga,yoga
40,F,71.5,66,7731,2978,pilates,pilates
35,M,81.0,63,5072,2870,yoga,yoga
37,F,83.6,61,6736,3445,pilates,pilates
20,M,65.9,61,13288,3067,cycling,cardio
32,F,61.6,64,5977,2649,yoga,yoga
39,M,68.5,52,4595,2379,yoga,yoga
25,M,71.0,65,8859,2784,pilates,yoga
41,M,52.3,69,9012,2831,pilates,pilates
18,M,45.0,70,10823,3117,cycling,cycling
31,F,60.3,57,5542,2806,cycling,cycling
30,F,69.7,55,12326,3299,cardio,cardio
18,M,78.0,50,10569,3193,cardio,hiit
23,F,47.6,64,9202,3034,hiit,hiit
18,M,74.6,68,10674,3244,hiit,hiit
27,F,69.0,50,10755,3091,cycling,cycling
26,F,86.4,54,10765,3233,cardio,cardio
18,M,59.3,61,11234,3076,pilates,pilates
38,M,81.7,50,7490,3012,yoga,yoga
18,F,50.0,69,13427,3012,strength,hiit
37,F,58.0,53,8734,2599,yoga,pilates
18,F,71.4,72,11975,3480,cardio,hiit
27,F,47.4,55,8752,2962,hiit,hiit
35,F,69.4,62,7725,3048,yoga,yoga
27,M,67.2,60,6838,2270,pilates,pilates
25,F,45.0,66,3666,2504,strength,strength
33,F,53.0,57,9273,2963,cycling,cycling
32,M,50.0,59,4450,2343,pilates,pilates
41,F,51.4,72,8046,2694,strength,strength
33,M,58.6,68,8652,2696,cycling,cycling
47,M,65.9,71,6687,2811,yoga,yoga
38,M,67.5,78,4845,2593,yoga,yoga
30,F,47.5,55,7591,2829,cardio,cycling
41,F,60.9,72,10427,2853,pilates,yoga
27,M,45.0,61,9758,2959,hiit,hiit
38,F,64.6,67,7672,3019,cycling,cycling
18,F,57.0,56,7845,3067,hiit,hiit
34,M,70.4,62,5126,2865,pilates,pilates
39,F,61.1,67,5562,2392,pilates,pilates
25,F,55.3,53,9742,2999,cycling,cycling
21,M,50.7,57,4886,2397,yoga,yoga
27,M,85.1,70,8224,3100,cardio,cycling
30,F,58.8,75,7099,2784,pilates,yoga
47,M,78.7,66,5483,2788,pilates,pilates
28,F,55.7,66,5005,2439,yoga,yoga
46,F,61.7,80,9136,2710,yoga,yoga
41,M,56.1,55,4611,2312,cycling,cycling
35,F,64.8,62,9391,2904,cycling,cycling
23,F,60.9,52,10391,3003,hiit,hiit
42,M,51.9,67,5038,2607,pilates,pilates
42,M,60.6,71,7366,2742,pilates,pilates
35,F,58.2,57,3890,2233,pilates,pilates
29,F,45.0,63,7483,2543,hiit,strength
26,F,69.2,50,7928,3115,hiit,hiit
40,F,55.3,69,6321,2374,yoga,yoga
41,F,64.5,69,4174,2297,yoga,yoga
30,M,73.9,72,5521,2693,hiit,strength
25,M,78.1,61,11318,3320,cardio,hiit
28,M,64.0,50,5800,2856,cycling,cycling
30,F,46.5,60,6532,2343,yoga,yoga
25,M,49.5,62,7965,2479,yoga,yoga
33,M,69.7,62,6550,2658,yoga,yoga
19,F,58.8,56,7593,2999,cycling,cycling
30,F,71.9,55,9888,2831,cycling,cycling
27,M,75.9,64,5298,3011,yoga,yoga
26,M,55.9,51,10027,3014,hiit,hiit
29,M,74.3,55,10669,3023,strength,hiit
38,M,60.1,71,4943,2472,yoga,yoga
19,F,61.7,65,3859,2500,pilates,pilates
25,F,46.4,54,14720,2962,cardio,cardio
37,M,73.2,56,5000,2700,pilates,pilates
21,F,62.2,64,4795,2587,strength,strength
18,F,45.0,71,7529,2739,cycling,cycling
24,M,45.0,68,9597,2660,hiit,hiit
34,F,61.3,61,9902,2486,pilates,pilates
33,M,58.9,58,4026,2506,yoga,yoga
