age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
70,M,68.5,72,4744,2843,yoga,yoga
60,M,64.0,72,3787,2376,strength,strength
62,M,75.0,68,10954,2761,cycling,cycling
70,F,53.7,75,5660,2492,pilates,pilates
62,M,77.8,70,6565,3223,cardio,cycling
63,M,77.7,63,7808,3161,cycling,cycling
67,M,64.5,66,14346,3304,cardio,cardio
61,F,110.0,66,9023,3200,cycling,cycling
70,M,88.7,71,10347,3260,cycling,cycling
63,F,59.8,66,9460,3067,hiit,hiit
66,M,89.3,66,8474,2994,yoga,yoga
70,F,79.8,70,9612,3204,strength,strength
64,M,91.2,61,6700,3099,cycling,cycling
55,M,74.1,70,5152,2988,cardio,cycling
56,F,54.8,70,6387,2440,cycling,cycling
52,F,79.7,66,7880,3016,cycling,cycling
70,M,84.9,76,8299,3089,strength,strength
65,F,55.3,72,10329,2857,cycling,cycling
68,M,90.6,60,2777,2848,cycling,cycling
60,M,79.0,57,6293,3272,cycling,cycling
70,M,63.7,77,7255,3022,pilates,yoga
70,M,95.4,65,3638,3032,pilates,pilates
70,M,73.0,84,5236,2533,pilates,pilates
70,F,66.0,74,6752,2935,strength,strength
70,M,88.6,63,15000,3500,cardio,cardio
70,F,70.2,58,8441,2864,cycling,cycling
70,M,67.0,67,6699,3108,strength,strength
70,M,83.1,68,8680,2879,cardio,cycling
58,F,63.7,68,10757,3014,hiit,hiit
70,F,76.6,66,11427,3498,cycling,cycling
42,F,59.9,64,6859,3014,cycling,cycling
61,M,80.1,68,8080,2892,cycling,cycling
69,M,96.9,62,7717,3276,cycling,cycling
70,F,84.9,70,6828,2676,yoga,yoga
70,M,57.5,64,8026,2683,strength,strength
70,F,63.0,68,10010,3105,strength,strength
66,F,74.0,78,7716,3000,pilates,pilates
70,F,82.6,73,4102,2583,yoga,yoga
70,M,95.3,65,4126,2690,yoga,yoga
68,F,71.6,73,9937,2532,yoga,yoga
62,M,58.9,70,8270,3005,cycling,cycling
70,M,86.1,67,4137,3019,cycling,cycling
70,F,72.3,57,10777,3233,yoga,yoga
70,M,86.7,70,7186,3114,cycling,cycling
59,M,50.6,64,10401,3055,hiit,hiit
58,M,82.3,64,6159,3072,cycling,cycling
59,F,49.6,73,9838,2825,cycling,cycling
66,F,74.3,58,8959,2845,cycling,cycling
70,F,58.1,69,7121,3118,yoga,yoga
70,M,83.9,76,5990,2861,pilates,yoga
67,M,93.6,65,10003,3269,cycling,cycling
70,M,87.0,73,9599,3110,strength,strength
61,M,59.1,68,9538,3317,cycling,cycling
62,F,52.6,59,6395,2634,pilates,pilates
70,M,79.0,63,7917,2901,strength,strength
70,M,86.0,73,5854,2652,pilates,yoga
70,M,95.2,76,7275,2793,yoga,yoga
51,M,67.2,55,6646,3004,cycling,cycling
67,M,84.3,73,7330,3129,cycling,cycling
66,M,88.9,73,2457,3013,strength,strength
69,F,50.1,70,11018,2581,cycling,cycling
68,F,68.0,73,5415,2548,yoga,yoga
70,F,61.4,75,5101,2365,yoga,yoga
70,F,69.0,61,6927,2485,yoga,yoga
66,M,45.7,76,7325,2728,cycling,cycling
69,M,69.0,68,9101,2980,strength,strength
59,F,63.8,78,8175,3091,strength,strength
69,M,88.0,64,7028,2839,strength,strength
70,F,58.7,64,9773,2943,cardio,cycling
68,M,65.7,77,2257,2635,pilates,yoga
58,F,80.2,61,6841,2890,cycling,cycling
59,M,77.1,68,9443,3355,cycling,cycling
49,M,86.1,67,8121,3232,cycling,cycling
70,M,62.5,83,5915,2509,yoga,yoga
69,F,62.7,55,9024,2915,cycling,cycling
70,M,95.1,75,7184,3108,strength,strength
58,F,49.1,59,8919,3147,cycling,cycling
67,F,45.0,78,4291,2234,yoga,yoga
48,F,63.3,58,5993,2889,cycling,cycling
70,M,69.9,69,7787,2579,yoga,yoga
67,F,72.0,69,7302,2982,cycling,cycling
62,F,59.6,73,6417,2606,strength,strength
70,F,59.2,67,6524,2542,hiit,strength
70,F,66.6,71,5290,2493,yoga,yoga
70,F,55.6,74,8611,2841,strength,strength
65,M,66.4,66,10541,3254,cardio,cardio
58,F,71.3,58,11328,3218,cardio,cycling
64,M,60.6,72,9826,2753,cycling,cycling
69,F,78.9,72,6570,3145,cycling,cycling
62,F,45.8,58,10404,2694,cycling,cycling
68,M,89.4,81,6111,2838,yoga,yoga
56,M,79.8,75,7524,2586,pilates,pilates
70,F,73.9,62,8554,3301,strength,strength
65,F,48.6,69,8299,2906,cycling,cycling
65,M,73.0,73,4851,2944,cardio,cycling
70,M,79.6,70,6284,2971,hiit,strength
70,F,55.8,75,6695,2334,pilates,yoga
