age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
46,M,69.3,63,12477,3016,cardio,cardio
47,M,73.6,71,8266,2435,strength,strength
47,M,108.5,68,10813,3174,cardio,cardio
60,F,61.8,72,6731,3009,strength,strength
54,F,73.7,69,8010,2854,cycling,cycling
56,M,68.0,55,9641,3146,hiit,hiit
51,M,80.7,79,8029,2850,pilates,pilates
58,F,79.1,75,10633,2978,cardio,cardio
59,M,67.5,61,10438,2761,cycling,cardio
65,M,62.2,63,6628,2774,strength,strength
56,F,67.4,67,5805,2786,cycling,cycling
68,F,83.8,69,6218,2933,pilates,pilates
69,F,74.5,76,6224,2806,pilates,pilates
55,F,87.5,67,4242,2644,strength,strength
61,F,79.6,77,6894,2897,strength,strength
52,F,72.1,67,5467,2849,pilates,pilates
50,F,45.0,70,6790,2708,strength,strength
32,M,80.7,62,11602,2725,hiit,hiit
69,M,67.2,80,10033,2731,pilates,pilates
53,M,55.8,73,4392,2527,pilates,pilates
58,F,56.0,71,11548,2994,cardio,cardio
61,F,64.0,74,5186,2811,pilates,pilates
44,M,57.4,60,7178,2678,cycling,cycling
70,M,65.8,67,6233,2389,pilates,pilates
60,M,66.2,70,6997,2495,pilates,pilates
70,F,66.3,72,8275,2846,yoga,yoga
54,F,65.6,68,11059,3177,cardio,cardio
51,F,60.4,77,8857,2774,strength,strength
57,F,63.7,62,4590,2977,strength,strength
57,M,77.3,59,6440,2611,strength,strength
53,M,52.7,59,13812,2658,cardio,cardio
63,M,58.8,72,7061,2662,pilates,pilates
51,F,78.0,70,6065,2797,strength,strength
41,M,80.5,62,12830,3361,cardio,cardio
70,M,71.7,75,6330,3025,pilates,yoga
56,F,56.2,56,9187,2757,cycling,cycling
36,M,57.6,54,10462,3359,hiit,hiit
59,M,65.5,62,4867,2984,hiit,strength
53,F,74.0,68,5426,2691,yoga,yoga
70,M,86.1,73,5866,3181,pilates,pilates
55,F,78.1,66,12178,3053,cardio,cardio
60,F,62.9,65,6558,2832,hiit,strength
54,M,84.6,61,8798,2756,pilates,pilates
59,M,60.9,79,2902,2299,yoga,yoga
32,M,64.3,58,11042,3193,cardio,cardio
63,F,70.4,67,10773,3006,cardio,cardio
51,M,66.6,65,13652,3120,hiit,cardio
70,M,56.8,74,5268,2224,pilates,pilates
67,F,79.3,67,4617,2881,pilates,pilates
43,M,67.4,60,12675,3223,cardio,cardio
50,F,61.2,74,6679,2649,cardio,cycling
52,F,61.2,59,5879,2870,pilates,pilates
70,M,85.4,65,7904,2918,pilates,pilates
55,M,85.5,73,5387,2512,yoga,yoga
55,M,68.2,59,15000,3198,cycling,cardio
54,M,85.4,72,9258,2905,strength,strength
