age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
44,M,57.0,51,5785,2648,pilates,pilates
31,M,69.7,64,15000,3327,cardio,cardio
18,M,57.9,56,12513,3222,hiit,hiit
47,M,64.0,70,5723,3046,pilates,pilates
34,M,53.4,59,10004,2897,cardio,cardio
27,M,70.4,50,9086,3376,hiit,hiit
45,M,84.2,64,7762,2570,pilates,pilates
42,F,45.3,70,7883,2504,yoga,pilates
18,F,61.5,51,5893,2868,hiit,hiit
31,F,62.3,59,5999,2744,strength,strength
31,M,61.1,54,13558,2636,cardio,cardio
28,M,74.7,55,11890,3164,cycling,cardio
18,M,65.9,51,12086,2882,hiit,hiit
18,F,82.5,50,7485,3031,strength,hiit
43,F,69.5,68,10109,2865,pilates,pilates
37,F,51.0,65,3907,2149,pilates,pilates
32,M,59.2,56,2364,2507,pilates,pilates
40,F,51.0,60,4483,2678,pilates,pilates
46,F,45.0,61,9770,2610,pilates,pilates
46,F,62.2,72,4398,2326,pilates,pilates
24,M,88.9,50,3302,3230,strength,strength
35,M,52.0,57,4742,2512,pilates,pilates
40,M,98.4,68,4224,3205,pilates,pilates
23,F,64.9,58,12477,3035,cycling,cardio
25,F,47.6,64,5938,2423,yoga,yoga
18,F,53.1,54,15000,2887,cardio,cardio
37,F,61.6,71,5314,2461,pilates,pilates
31,M,89.2,65,10206,3089,pilates,pilates
24,F,46.6,55,8762,2870,hiit,hiit
19,F,45.0,64,7288,2661,strength,strength
30,M,64.6,72,6197,2460,pilates,pilates
18,M,60.6,55,7119,3172,hiit,strength
29,F,67.7,76,6683,2743,pilates,pilates
21,M,56.7,50,9266,3164,hiit,hiit
43,F,53.4,70,6145,2830,pilates,pilates
27,F,57.1,58,13366,2699,cycling,cardio
36,F,45.0,58,6597,2946,hiit,hiit
34,M,57.7,57,7317,2752,pilates,pilates
22,M,89.9,59,10708,3427,cycling,cycling
31,F,53.6,64,7984,2585,pilates,pilates
40,M,72.6,58,5574,2336,pilates,pilates
39,F,77.7,60,6313,2519,yoga,yoga
25,F,77.2,68,11888,3251,hiit,cardio
18,F,48.2,56,11705,3039,cardio,hiit
18,F,45.0,58,13064,2991,hiit,hiit
21,F,45.0,50,11972,2836,hiit,hiit
18,F,57.4,66,12913,2920,cardio,cardio
25,M,68.5,50,8885,2725,pilates,pilates
27,F,58.6,66,6791,2566,pilates,pilates
18,M,55.6,61,11733,2894,hiit,hiit
18,M,72.8,68,11009,3235,hiit,cardio
18,M,54.4,58,11606,2902,cycling,cycling
25,M,77.8,66,12326,3424,hiit,hiit
33,F,50.3,65,4203,2370,yoga,yoga
29,F,69.5,57,5939,3198,cycling,cycling
35,F,49.3,62,9133,2774,cycling,cycling
40,F,73.9,55,10768,3322,cardio,cardio
40,F,57.4,68,5317,2311,pilates,pilates
34,M,80.8,60,7839,2933,cardio,cardio
47,F,45.0,63,5385,2369,yoga,pilates
23,F,50.5,59,9419,2734,cycling,cycling
20,F,55.5,50,7928,2952,hiit,hiit
33,M,71.8,51,6694,2602,pilates,pilates
28,F,75.1,65,4087,2798,pilates,pilates
19,F,50.7,50,14091,3061,cardio,cardio
32,M,73.1,67,4887,2721,pilates,pilates
20,F,53.8,61,8283,3236,cardio,cardio
18,F,49.4,67,12674,3200,hiit,hiit
18,M,53.3,63,8774,2944,cycling,cycling
42,M,74.5,66,7735,2696,yoga,yoga
26,M,82.1,59,9032,3403,hiit,hiit
40,F,52.3,73,6492,2616,pilates,pilates
18,F,64.3,56,8707,3222,cardio,hiit
28,M,72.2,64,9128,3145,strength,hiit
32,M,66.8,72,4388,2822,strength,strength
29,F,45.3,77,4134,2382,pilates,pilates
36,F,65.1,72,7399,2212,yoga,yoga
18,F,51.5,50,11976,2784,cycling,cycling
31,M,87.5,61,10918,3224,pilates,pilates
27,F,45.0,56,13376,3080,hiit,hiit
25,F,58.3,60,11918,2892,cardio,cardio
36,F,64.1,75,2811,2802,yoga,yoga
44,M,66.9,71,9826,3062,strength,strength
28,F,53.5,66,8815,2773,yoga,yoga
34,M,67.3,60,7265,2655,yoga,yoga
22,M,73.1,51,8501,3141,strength,hiit
35,F,60.1,63,4411,2607,pilates,pilates
33,M,77.5,65,8016,2629,pilates,pilates
31,F,51.8,56,7903,2690,cycling,cycling
29,M,51.9,59,9237,3031,cycling,cycling
18,F,45.0,59,7915,2760,hiit,hiit
37,M,58.1,67,7646,2572,yoga,yoga
20,F,57.0,59,3574,2346,pilates,yoga
19,F,52.5,54,6174,2498,pilates,pilates
18,F,61.6,53,12457,3126,cardio,cardio
18,F,45.7,52,8782,3123,hiit,hiit
20,M,75.6,57,11374,3076,hiit,cardio
38,F,53.3,75,4993,2386,pilates,pilates
24,M,69.5,56,10382,3027,cardio,cardio
36,F,45.0,74,3545,2304,pilates,pilates
34,M,93.0,66,8442,3382,hiit,strength
44,M,69.0,72,5368,2537,yoga,yoga
18,F,47.0,59,14312,3193,hiit,hiit
26,M,62.2,67,6602,2825,yoga,yoga
34,M,82.4,63,12186,2960,cardio,cardio
29,M,79.7,54,5624,2778,cycling,cycling
18,M,57.5,66,9667,3167,cardio,hiit
18,M,76.8,58,8966,3309,hiit,hiit
38,F,62.2,70,5421,2649,yoga,yoga
46,M,70.8,65,4870,2857,pilates,pilates
25,F,83.0,73,3744,2731,yoga,yoga
29,F,66.0,72,3839,2507,pilates,pilates
27,F,83.3,55,10900,3240,cardio,cardio
22,M,76.3,57,12920,3098,cardio,cardio
18,M,64.7,52,6897,2945,hiit,hiit
18,F,45.0,52,9296,2760,hiit,hiit
18,M,57.9,52,10357,3153,strength,hiit
22,M,68.4,56,12223,3363,strength,hiit
41,M,81.7,71,2000,2509,pilates,pilates
34,F,81.2,69,2202,2416,yoga,yoga
27,F,60.4,53,14482,2789,cardio,cardio
34,F,47.6,51,13577,2573,cardio,cardio
26,F,57.3,62,8220,2778,yoga,pilates
26,M,64.7,66,13819,3411,hiit,cardio
37,F,68.7,68,6927,2371,yoga,pilates
19,F,45.0,52,12380,3119,hiit,hiit
32,M,56.5,68,6344,2496,pilates,yoga
38,F,73.2,54,9275,3026,cardio,cardio
21,M,72.0,64,7705,3142,hiit,hiit
37,M,50.6,63,5771,2673,pilates,pilates
20,M,75.6,57,10540,3313,hiit,hiit
30,M,64.4,65,2948,2318,pilates,pilates
18,F,45.0,50,11463,2502,cardio,cardio
24,F,45.0,59,7074,2925,hiit,hiit
23,M,73.7,61,11552,3169,cardio,hiit
21,F,45.0,62,7937,2659,strength,strength
18,M,58.6,50,7233,2901,hiit,hiit
19,M,60.1,55,11773,3082,hiit,hiit
38,M,67.5,69,2970,2006,yoga,yoga
35,M,64.9,66,6364,2580,pilates,pilates
25,F,45.0,58,10488,2867,cardio,cardio
33,M,53.7,57,7270,2938,hiit,hiit
46,M,115.7,63,10036,3500,pilates,pilates
29,M,72.0,65,5730,2566,yoga,yoga
18,M,92.6,50,13144,3500,hiit,hiit
25,F,65.0,62,10337,2777,cardio,cardio
50,F,88.4,69,4531,2854,pilates,pilates
36,F,55.1,61,11818,2753,pilates,pilates
28,F,45.0,67,9521,2639,hiit,hiit
33,F,63.1,60,3300,2396,strength,strength
29,M,69.1,52,9768,2974,strength,hiit
30,F,56.7,53,5829,2643,strength,strength
23,M,67.6,62,14285,3027,cardio,cardio
37,F,54.5,74,6911,2794,pilates,pilates
25,F,51.3,53,6971,2749,strength,strength
28,M,73.2,61,8526,2501,strength,strength
48,M,49.8,61,4885,2275,pilates,pilates
54,M,86.3,67,5267,2894,yoga,pilates
24,F,85.1,58,6020,2927,strength,strength
18,F,59.3,55,12490,3285,hiit,hiit
30,F,59.7,75,2365,2498,pilates,pilates
34,M,106.1,68,5230,2859,pilates,pilates
28,F,49.3,63,4677,2459,yoga,yoga
41,M,86.5,62,10281,2678,pilates,yoga
32,F,58.3,62,5246,2571,pilates,pilates
21,M,51.7,55,7974,2357,strength,hiit
39,M,55.7,67,5702,2372,pilates,yoga
27,F,55.7,60,7458,2467,pilates,pilates
39,F,65.9,59,8814,2991,pilates,pilates
35,M,55.2,76,6687,2440,yoga,yoga
39,F,65.9,67,5072,2866,pilates,pilates
34,M,70.1,69,6220,2604,yoga,yoga
48,M,76.2,59,7961,3058,pilates,pilates
27,M,72.5,60,10481,2817,cardio,cardio
22,F,45.0,50,8228,2857,hiit,hiit
20,M,80.5,59,8945,3016,hiit,hiit
48,F,78.8,65,5387,3140,yoga,yoga
41,M,58.2,66,6373,2499,pilates,pilates
22,F,51.8,52,8910,3207,hiit,hiit
35,F,48.6,73,9078,2850,pilates,yoga
23,F,62.4,62,8724,2961,cardio,hiit
29,F,49.6,63,11494,2981,cardio,hiit
18,F,81.5,61,8263,3074,hiit,hiit
30,M,59.2,65,5550,2721,yoga,pilates
19,F,48.6,66,11352,3037,cardio,cardio
25,F,45.0,69,11807,2533,yoga,pilates
48,F,71.0,70,8919,2609,pilates,pilates
34,F,59.8,59,6221,2076,yoga,yoga
25,F,87.8,55,7064,3469,cardio,hiit
19,M,45.0,67,6055,3037,cardio,cycling
35,M,82.5,59,10889,3079,hiit,hiit
27,M,74.6,57,13174,3381,cardio,cardio
20,F,66.0,50,8441,3224,hiit,hiit
43,F,65.0,75,5051,2736,pilates,pilates
38,F,50.4,52,11211,2870,cardio,cardio
47,F,66.0,69,7587,2599,pilates,pilates
