age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
52,M,79.7,67,4262,2834,pilates,pilates
20,F,61.3,60,9731,2799,cardio,cardio
22,F,45.0,58,9242,2708,hiit,hiit
37,M,55.5,66,14163,3282,cardio,cardio
43,M,85.2,55,11322,3389,cycling,cycling
18,F,45.0,50,9446,3206,hiit,hiit
37,M,74.2,73,9618,2961,cardio,cycling
18,F,50.0,57,8906,2797,strength,hiit
38,F,84.9,63,4461,2697,pilates,pilates
35,M,61.8,68,12404,3164,cardio,cardio
38,F,67.3,73,5463,2833,yoga,yoga
30,F,58.4,71,8658,2869,yoga,yoga
28,M,68.7,59,9810,2907,hiit,hiit
35,M,69.6,56,10996,2919,hiit,cardio
18,F,72.7,69,9125,3060,cardio,hiit
18,F,52.1,50,11245,2981,hiit,hiit
37,M,68.0,62,7971,2865,cycling,cycling
22,M,57.6,61,11451,3143,cardio,cycling
28,M,73.5,55,11931,3313,hiit,cardio
35,M,82.7,67,7569,3034,cycling,cycling
18,M,63.5,50,5120,2970,hiit,hiit
21,F,75.4,56,13856,3154,hiit,hiit
18,M,79.9,67,7747,3227,cycling,cycling
32,F,77.6,71,4054,2765,pilates,pilates
28,M,76.4,64,9574,3198,cycling,cycling
32,F,73.9,63,12099,2900,cardio,cycling
18,F,55.8,52,9464,2809,cycling,cycling
18,F,67.1,59,10264,3028,cardio,cycling
22,M,64.1,53,9437,2955,strength,hiit
18,F,45.0,55,11580,2766,cardio,hiit
18,F,45.0,56,11727,2704,hiit,hiit
23,M,86.3,52,9096,3297,hiit,hiit
32,M,64.6,65,8612,2893,strength,hiit
18,F,45.0,73,7608,2905,hiit,hiit
29,M,48.4,56,8655,2622,strength,strength
29,M,79.0,64,4796,3038,strength,strength
18,M,69.2,54,7420,2959,hiit,hiit
32,F,64.6,53,12402,3491,hiit,hiit
18,M,57.4,51,8431,3079,cardio,hiit
18,F,54.3,65,8182,2699,cycling,cycling
35,M,73.8,66,7523,2717,cardio,cycling
18,M,58.5,58,11442,2827,hiit,hiit
22,F,55.1,51,9857,2937,cardio,cardio
25,M,66.8,57,10440,3225,cycling,cycling
18,M,72.4,66,10201,3347,hiit,hiit
38,F,52.3,66,10292,2819,hiit,hiit
26,M,79.7,58,14619,3111,cardio,cardio
21,F,71.8,58,13298,3167,hiit,hiit
29,F,74.2,67,7909,2842,cycling,cycling
31,F,50.0,58,3916,2483,cycling,cycling
26,F,52.6,58,10343,3183,hiit,hiit
37,F,59.1,61,9472,2512,pilates,pilates
18,F,67.5,50,10467,3096,cycling,cycling
34,F,48.7,53,8440,2826,hiit,hiit
18,F,45.0,59,8634,2512,cardio,cardio
18,M,69.6,64,10355,2614,cardio,cardio
24,F,45.5,54,8239,2446,cycling,cycling
18,F,54.0,56,9036,3046,hiit,hiit
21,M,70.1,56,10107,3220,hiit,hiit
26,F,75.9,68,10564,3241,cardio,cardio
22,M,77.2,52,13064,2754,cardio,cardio
34,F,49.1,58,3638,2890,cycling,cycling
23,F,57.3,54,14853,2910,cardio,cardio
21,M,56.7,62,7636,2907,cycling,cycling
35,F,58.1,61,13240,3058,cardio,cardio
49,M,86.6,79,6925,2613,yoga,yoga
22,M,70.0,61,12548,3048,cardio,cardio
37,M,79.0,50,6735,3269,cycling,cycling
18,M,63.0,61,11712,3198,strength,hiit
18,M,67.3,63,10427,2846,cardio,cardio
34,M,60.8,67,12094,3343,cycling,cycling
26,F,84.7,50,12066,3480,cardio,cardio
43,F,52.6,68,3803,2375,pilates,pilates
19,M,73.4,54,13120,3263,hiit,hiit
22,M,71.3,57,11345,3119,hiit,hiit
40,F,52.8,56,9632,2937,strength,hiit
52,F,52.1,62,8488,2486,yoga,yoga
29,M,81.3,64,4487,2672,yoga,yoga
37,M,80.0,58,5369,3007,hiit,hiit
32,F,49.7,72,8861,2706,yoga,yoga
37,F,70.2,61,8836,2779,pilates,pilates
18,M,85.2,51,8661,2949,hiit,hiit
27,M,60.0,63,8874,3129,hiit,hiit
18,F,59.4,56,6570,3017,cycling,cycling
50,F,51.7,63,6757,2319,pilates,pilates
37,F,46.4,69,9080,2978,cycling,cycling
18,M,61.9,65,12009,3285,strength,hiit
27,M,93.0,65,8113,3500,cycling,cycling
47,M,76.0,68,4814,2525,yoga,yoga
28,M,85.3,51,5449,2665,cardio,cycling
18,F,47.5,50,8823,2424,hiit,hiit
33,M,93.2,55,9330,3500,cycling,cycling
27,M,65.3,58,5368,2374,cycling,cycling
22,F,72.7,57,8577,3015,hiit,hiit
35,F,59.9,65,10688,2916,cardio,cardio
30,M,61.1,51,9040,3013,hiit,hiit
27,M,72.1,63,9824,2876,hiit,hiit
18,M,70.2,72,8138,3233,hiit,strength
32,F,54.3,63,12214,3311,cardio,cardio
30,F,52.4,51,8082,2722,cardio,cycling
18,M,52.2,59,9900,2754,cardio,cardio
32,M,87.3,55,7579,2980,cycling,cycling
26,M,64.1,59,10267,3195,cycling,cycling
24,F,69.0,54,7030,2541,hiit,strength
41,M,79.2,63,11330,3500,cycling,cycling
18,F,50.7,50,11527,2681,cycling,cardio
36,F,49.1,63,8239,2999,cardio,hiit
20,M,91.7,60,4441,2701,cycling,cycling
22,F,52.7,67,8452,2776,cycling,cycling
22,M,83.6,69,2058,2696,cycling,cycling
29,F,49.0,50,11469,2884,cardio,cardio
36,F,79.5,61,9429,3093,hiit,hiit
41,F,56.5,74,3413,2398,pilates,pilates
35,M,77.0,59,2000,2329,yoga,yoga
19,F,60.9,55,10183,3129,hiit,hiit
18,F,72.9,54,11927,3243,hiit,hiit
19,F,54.1,65,8678,2942,strength,strength
38,M,73.8,72,8168,2920,yoga,yoga
18,M,80.6,55,11828,2803,cardio,cardio
33,F,45.0,66,10116,2623,cycling,cycling
36,F,53.0,68,6721,2700,yoga,yoga
26,M,68.9,61,9978,2583,pilates,pilates
23,M,70.4,58,8595,2913,cycling,cycling
29,M,76.9,58,9284,2907,cycling,cycling
18,F,74.4,57,8582,3017,hiit,hiit
18,M,61.7,54,11706,2702,hiit,hiit
18,F,72.7,62,12798,2948,cardio,cardio
43,M,82.9,61,7776,2445,pilates,pilates
30,M,79.9,57,3541,2625,cycling,cycling
37,F,60.0,70,6178,2704,strength,strength
18,F,60.3,58,12832,3132,cardio,hiit
32,F,71.6,66,10135,3438,cardio,cycling
18,M,53.4,65,13784,3226,hiit,hiit
19,M,51.4,50,12645,2941,cardio,cardio
48,F,69.8,59,4316,2700,pilates,pilates
36,F,85.9,64,8167,3067,cycling,cycling
25,M,62.5,50,8893,3500,hiit,hiit
18,M,73.1,53,10357,2754,cardio,cycling
24,M,73.7,52,9021,2927,strength,hiit
18,F,64.1,53,8803,2725,cardio,cycling
33,M,56.6,59,5016,2184,yoga,yoga
18,F,69.1,64,11809,3038,cardio,cardio
19,F,57.0,58,7558,2953,cycling,cycling
21,M,57.4,62,6044,2700,cycling,cycling
43,M,66.6,72,5235,2475,yoga,yoga
30,F,56.9,61,6242,2981,cardio,cardio
18,F,45.0,62,5404,2561,strength,strength
28,F,53.2,52,6165,2500,hiit,strength
32,F,75.9,73,9536,3073,cycling,cycling
48,M,91.8,71,6784,3023,pilates,pilates
22,F,56.1,50,6564,2957,hiit,hiit
36,F,65.4,66,4560,2731,pilates,pilates
28,M,54.3,68,10265,2655,cycling,cycling
