age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
27,M,74.0,65,4077,2480,yoga,yoga
30,F,54.7,52,7030,2680,hiit,hiit
33,M,72.8,68,3714,2068,yoga,yoga
32,F,66.6,75,8987,3170,pilates,pilates
50,M,71.2,61,9884,2612,yoga,yoga
37,F,45.9,66,4730,2278,pilates,pilates
43,M,66.6,62,5579,2415,strength,strength
40,F,48.6,62,5806,2564,strength,strength
28,M,72.5,56,10731,3003,cardio,cardio
33,F,81.0,51,7764,2967,strength,strength
31,F,69.2,75,3703,2232,yoga,yoga
41,M,52.6,50,7041,3038,hiit,hiit
28,M,65.6,60,6983,2913,hiit,hiit
32,M,77.2,70,6964,2326,pilates,yoga
30,M,80.7,70,9039,2746,pilates,pilates
22,F,65.3,60,7229,2397,pilates,yoga
49,F,73.6,72,10456,3079,pilates,pilates
19,F,55.7,57,8430,2537,strength,strength
18,M,55.9,62,8818,2596,cardio,cardio
19,F,55.8,53,6795,2774,cycling,cycling
18,F,54.4,61,7279,2563,strength,strength
18,M,51.2,51,11423,2991,hiit,hiit
50,F,67.3,56,7345,2527,yoga,yoga
29,F,57.9,62,6589,2487,strength,strength
23,F,66.9,76,4635,2170,pilates,pilates
29,F,69.6,62,8769,2875,hiit,hiit
34,F,68.4,64,6138,2889,pilates,pilates
27,M,48.5,61,6454,2467,strength,strength
37,F,62.5,63,5140,2618,yoga,yoga
37,F,68.4,68,5555,2642,yoga,yoga
37,F,66.1,65,9486,2802,yoga,yoga
42,F,75.4,65,8370,3199,pilates,pilates
32,F,76.4,63,3282,2942,strength,strength
37,F,58.0,59,5318,2426,pilates,yoga
25,F,60.2,58,11556,2849,hiit,hiit
25,F,62.2,62,6656,2622,yoga,yoga
23,F,63.2,52,12228,3247,cardio,hiit
18,F,66.6,55,11756,3365,hiit,hiit
22,F,57.1,62,9201,3068,hiit,hiit
26,M,59.8,59,7677,2468,hiit,hiit
50,F,51.3,63,2923,2527,yoga,yoga
23,M,47.2,54,8147,2664,hiit,hiit
26,F,45.0,70,7627,2552,hiit,strength
36,M,89.5,64,6955,2775,yoga,yoga
31,F,76.2,63,8745,2578,yoga,yoga
18,M,85.3,61,15000,3427,hiit,hiit
22,M,55.5,56,9256,2808,cycling,cycling
21,M,62.5,60,9694,2542,strength,strength
39,F,59.0,71,6900,2758,yoga,yoga
24,M,62.0,64,5512,2461,strength,strength
18,F,46.9,64,14334,3434,hiit,hiit
27,F,47.9,56,10157,2807,hiit,hiit
36,M,88.0,57,6973,3164,strength,strength
20,M,66.1,65,15000,3364,cardio,cardio
27,M,68.6,63,9033,2983,strength,strength
39,F,53.4,62,7499,2735,cycling,cycling
29,M,53.8,61,9564,2902,hiit,strength
40,M,45.0,64,8349,2631,pilates,pilates
24,M,69.3,50,13058,3012,hiit,hiit
30,M,45.0,66,6131,2479,yoga,yoga
34,M,56.7,62,11451,2831,yoga,yoga
18,F,45.0,50,8402,2971,hiit,hiit
37,M,76.5,50,9694,3205,hiit,hiit
24,F,45.0,55,12392,2907,hiit,hiit
25,F,69.5,55,6768,2141,strength,strength
33,F,95.7,57,12444,3361,cardio,cardio
53,F,54.2,74,5341,2550,yoga,pilates
21,M,70.8,53,9649,2632,hiit,hiit
18,M,79.3,51,10285,3126,hiit,hiit
28,F,61.5,65,10147,2837,hiit,hiit
34,M,50.5,59,5347,2438,hiit,strength
43,M,70.0,63,7206,2801,yoga,pilates
43,M,55.8,60,7200,2464,strength,strength
21,F,77.4,54,7672,3252,strength,strength
27,M,60.3,71,9687,3001,cardio,cardio
31,F,48.9,56,8161,2567,strength,strength
25,M,71.2,55,15000,3231,cardio,cardio
18,M,70.2,56,12016,3345,hiit,hiit
44,F,66.9,61,4248,2847,pilates,pilates
23,M,78.7,61,8343,3065,strength,strength
46,F,58.2,64,2000,2137,pilates,yoga
18,F,66.4,56,10358,3124,strength,hiit
21,F,50.6,69,6829,2299,yoga,yoga
25,M,77.7,73,11360,2792,cardio,cardio
21,M,76.9,50,12136,3135,strength,hiit
41,M,72.8,57,8714,2935,strength,strength
51,F,63.1,78,3512,2555,yoga,yoga
27,F,54.2,61,5337,2520,hiit,strength
31,F,57.1,61,6057,3128,pilates,pilates
18,M,52.4,53,10481,2853,hiit,hiit
28,F,46.7,56,12108,2675,cardio,cardio
38,F,66.2,62,7044,2567,pilates,pilates
41,F,64.7,62,7416,2886,yoga,pilates
22,M,86.7,57,8840,3255,cardio,cardio
33,F,51.0,61,5825,2308,yoga,yoga
31,F,84.4,69,5765,2815,pilates,pilates
29,M,93.7,62,4368,2677,pilates,pilates
48,M,61.2,66,10831,2861,strength,strength
21,F,51.8,61,5035,2579,strength,strength
25,F,49.8,62,7236,3278,cycling,cycling
18,F,75.1,52,8439,3072,hiit,hiit
38,F,75.0,67,3613,2301,yoga,yoga
40,F,56.0,63,3350,2431,pilates,yoga
35,F,49.8,72,8386,2446,yoga,pilates
27,F,58.9,64,4309,2646,pilates,pilates
36,M,66.1,60,5656,2922,yoga,yoga
29,M,91.8,67,6526,3153,strength,strength
46,F,74.8,50,8400,3186,cycling,cycling
34,F,62.4,68,6612,2760,pilates,pilates
31,M,45.2,71,6571,2550,pilates,pilates
