age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
59,M,60.5,67,9815,2680,cycling,cycling
64,F,74.8,76,7211,2324,yoga,yoga
59,F,73.7,73,6529,3029,strength,strength
31,M,57.6,60,12820,2899,hiit,hiit
52,F,61.8,73,11915,3161,cardio,cardio
50,M,63.1,64,7203,2768,cardio,cycling
58,M,59.0,75,3518,2386,yoga,yoga
59,M,88.1,64,6121,2351,yoga,yoga
62,M,61.7,62,8262,2673,cardio,cardio
48,M,66.4,60,10302,3195,cardio,cardio
59,M,78.2,73,8476,2952,strength,strength
56,F,61.8,63,7642,2947,cardio,cycling
62,M,81.1,66,15000,3328,hiit,cardio
62,F,67.3,79,6081,2519,strength,strength
61,M,65.1,75,7863,2755,strength,strength
48,F,60.2,65,11233,2976,cardio,cardio
51,F,50.0,69,8497,2282,hiit,hiit
39,M,80.6,67,10206,3032,cardio,cardio
32,F,61.3,71,8435,3192,hiit,hiit
33,M,60.7,54,9829,3031,cardio,hiit
57,F,73.2,84,11418,3025,cardio,cardio
61,M,69.4,76,8788,2616,yoga,yoga
52,F,48.3,51,10362,3207,hiit,cardio
65,F,81.5,77,4918,2692,yoga,yoga
64,M,79.5,61,11570,3392,hiit,cardio
58,M,73.6,65,7787,2351,pilates,pilates
51,M,63.2,62,3399,2470,pilates,pilates
61,M,52.8,57,10697,3149,cardio,cardio
37,F,63.9,61,14288,2972,cardio,cardio
65,M,53.8,73,4852,2538,yoga,yoga
68,M,82.6,64,5184,2590,pilates,pilates
70,M,85.9,74,6578,2911,pilates,pilates
57,F,56.5,72,7957,2686,strength,strength
54,M,74.9,68,6434,2625,yoga,yoga
53,F,67.7,76,6235,2883,pilates,yoga
69,F,70.7,77,4371,2290,pilates,yoga
35,M,51.9,58,10506,3091,hiit,hiit
58,F,62.5,78,4656,2531,pilates,yoga
70,F,74.3,73,4341,2484,yoga,yoga
66,M,60.9,64,5090,2781,strength,strength
70,F,59.1,79,6135,2371,yoga,yoga
68,F,71.2,69,7430,3368,cycling,cycling
55,F,63.0,59,12554,3036,cycling,cardio
47,F,58.7,59,10291,3209,cardio,cardio
49,F,66.3,52,9909,3459,strength,hiit
54,F,72.8,65,15000,3166,hiit,cardio
56,F,63.8,75,5405,2458,yoga,pilates
49,F,51.7,69,7617,2399,pilates,yoga
48,M,72.1,54,9300,2711,cycling,cycling
66,F,75.2,65,7627,2541,pilates,pilates
60,F,54.7,57,9135,2859,strength,strength
42,M,76.7,62,5260,2809,strength,strength
54,F,52.4,65,3982,2591,strength,strength
50,M,71.8,63,6732,2819,yoga,yoga
70,F,77.2,80,7427,2777,yoga,yoga
70,M,61.1,75,4584,2864,yoga,yoga
67,F,45.0,75,7148,2259,yoga,yoga
48,F,76.8,72,7068,3002,strength,strength
69,F,54.7,65,3665,2681,pilates,pilates
48,M,70.4,67,12227,3453,hiit,cardio
52,F,64.6,77,5226,2406,pilates,pilates
60,M,93.0,76,4788,2857,strength,strength
70,F,79.0,76,4789,2691,strength,strength
48,F,63.2,60,9639,3024,cardio,cycling
32,F,52.2,57,8542,2649,hiit,hiit
69,F,46.1,72,2546,2371,yoga,yoga
62,F,91.2,76,11212,3411,hiit,hiit
51,M,77.1,72,10275,3253,hiit,strength
59,F,67.4,71,7457,2852,cycling,cycling
65,F,68.3,79,6486,2465,pilates,yoga
61,F,56.4,61,7361,2760,pilates,pilates
59,F,57.8,64,5878,2221,pilates,pilates
54,M,72.8,62,13486,3168,hiit,cardio
65,F,57.3,55,11284,2816,cardio,cardio
45,M,69.9,65,9791,3257,cardio,cardio
64,M,85.2,62,6822,3132,yoga,yoga
58,F,82.1,68,11056,3181,cardio,cardio
63,M,84.2,68,7381,2750,cycling,cycling
50,F,61.1,58,6176,2675,strength,strength
64,M,62.0,73,9410,2905,pilates,pilates
49,M,69.7,55,12464,2854,cardio,cardio
57,M,76.4,65,9581,3081,hiit,hiit
67,F,71.2,72,4390,2958,strength,strength
55,M,86.9,81,4811,3061,pilates,pilates
63,F,58.0,68,7047,2735,yoga,yoga
51,M,79.1,71,4055,2911,yoga,yoga
69,M,77.5,78,4391,2852,yoga,yoga
54,F,76.4,72,2635,2752,strength,strength
64,M,66.9,58,5777,2608,yoga,yoga
50,M,64.5,69,11172,3054,cardio,cardio
44,M,69.2,54,9987,2936,hiit,hiit
59,F,73.7,75,8593,3042,cardio,cardio
56,M,77.5,69,4815,2995,cardio,cycling
48,M,86.3,75,6525,2662,yoga,yoga
43,F,69.5,63,9975,3089,cycling,cycling
69,F,67.9,73,4453,2900,yoga,yoga
54,F,63.2,65,13615,3127,cardio,cardio
50,F,61.9,68,13848,2766,cardio,cardio
42,M,75.6,70,8143,2989,cycling,cycling
64,F,66.2,72,7104,2459,yoga,yoga
50,M,90.4,67,8314,2954,yoga,yoga
53,F,54.3,79,2506,2185,pilates,yoga
70,M,82.0,80,6474,2914,yoga,yoga
67,M,98.9,72,8550,3097,yoga,yoga
51,F,70.0,69,10127,3437,cardio,cardio
66,M,70.8,66,5705,2804,yoga,yoga
52,F,61.5,71,9919,3016,cardio,hiit
54,M,68.3,66,11453,3259,cardio,cardio
43,F,64.6,70,5744,3073,hiit,strength
62,M,63.1,69,6828,2502,yoga,yoga
54,M,80.4,70,3448,2650,pilates,pilates
53,M,100.7,75,7189,2802,yoga,yoga
57,M,89.8,63,11982,3469,cardio,cardio
56,F,71.3,60,15000,3001,cycling,cardio
65,M,98.3,71,3076,2739,pilates,pilates
