age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,M,65.7,50,7807,2963,hiit,hiit
47,F,75.1,76,6149,2947,pilates,pilates
27,M,53.7,65,10299,3001,cycling,cycling
29,F,83.1,57,6099,3110,hiit,strength
26,M,73.1,51,9914,2955,cycling,cardio
47,M,83.5,80,6672,3283,strength,strength
36,M,62.8,69,7623,2640,cycling,cycling
37,M,67.5,57,8073,2893,yoga,yoga
42,M,61.3,65,9387,2436,pilates,pilates
20,M,77.5,59,12250,3327,hiit,hiit
32,F,58.8,71,8646,3166,cycling,cycling
26,M,72.2,58,10117,2918,strength,strength
45,M,77.9,66,5539,2939,pilates,yoga
18,F,45.0,59,9821,3033,hiit,hiit
47,M,80.0,74,4042,2831,pilates,pilates
28,F,62.2,73,6366,2803,cycling,cycling
18,F,59.0,51,10541,2908,hiit,hiit
35,F,52.4,56,7953,2569,yoga,yoga
31,M,67.3,69,9102,3175,yoga,pilates
25,F,54.5,56,8877,3090,hiit,hiit
34,M,45.0,62,9228,2860,cardio,cycling
24,F,77.5,55,9795,3043,hiit,hiit
28,M,82.7,53,8911,2971,hiit,hiit
30,M,75.9,54,5766,2923,pilates,pilates
37,F,51.5,71,6650,2507,hiit,strength
37,F,62.1,66,7817,2492,pilates,pilates
20,F,57.9,62,10623,2939,hiit,hiit
20,F,58.4,52,7306,3244,hiit,hiit
36,M,50.3,65,6263,2670,pilates,pilates
18,F,53.5,50,14888,2945,strength,hiit
31,F,45.0,57,10236,2872,hiit,hiit
44,F,75.4,61,4786,2567,pilates,pilates
31,M,71.3,62,7117,3108,hiit,strength
43,F,69.2,71,2552,2938,pilates,pilates
18,M,53.5,53,9744,2681,hiit,hiit
25,M,73.1,69,5725,2834,pilates,pilates
18,M,58.8,61,12899,3236,cardio,cardio
23,F,54.0,56,8542,3141,hiit,hiit
18,M,69.9,59,5426,2813,cycling,cycling
28,M,58.9,62,2338,2436,pilates,pilates
30,M,60.7,63,6513,2348,yoga,yoga
18,M,50.9,64,8150,2792,hiit,hiit
21,M,68.0,57,7058,2560,strength,strength
20,M,65.9,55,7708,2966,hiit,hiit
22,F,67.2,60,6949,2890,hiit,hiit
38,F,47.1,69,8974,2579,pilates,pilates
28,M,85.2,52,14034,3249,cycling,cardio
18,F,45.0,58,9348,2885,hiit,hiit
39,F,65.0,62,4363,2387,pilates,pilates
36,F,45.0,59,4671,2220,pilates,pilates
38,M,71.8,60,5187,2452,pilates,pilates
23,M,86.5,60,5246,3225,cycling,cycling
36,F,58.3,64,4723,2839,pilates,pilates
18,M,78.6,62,7014,3092,cycling,cycling
44,M,72.4,57,5307,2506,pilates,pilates
32,M,61.2,70,7035,2736,pilates,pilates
18,F,67.3,56,9278,2873,hiit,hiit
45,M,73.4,71,7580,2808,pilates,pilates
35,F,57.5,64,11036,3014,cardio,cardio
37,F,70.4,67,4888,2766,pilates,pilates
28,M,63.3,58,7640,2801,cycling,cycling
18,F,49.8,65,2633,2638,strength,strength
36,M,84.6,58,8869,2837,hiit,strength
45,M,66.1,71,4069,2398,pilates,pilates
19,M,76.2,55,11357,3151,hiit,hiit
43,F,62.0,76,7846,2432,pilates,pilates
44,F,52.5,68,7024,2769,pilates,yoga
26,M,72.2,64,8282,2735,cycling,cycling
42,M,59.9,67,3824,2672,pilates,pilates
18,F,47.4,58,8914,2822,hiit,hiit
25,M,71.2,67,11696,2988,cardio,cardio
33,M,48.6,61,9723,2795,strength,strength
31,M,69.3,63,2661,2502,yoga,yoga
37,M,55.8,58,6889,2874,pilates,pilates
18,M,78.2,51,11900,3053,hiit,hiit
46,F,67.2,70,8036,2993,cycling,cycling
25,M,58.6,61,9206,2629,cycling,cycling
18,M,84.4,52,6466,2785,cycling,cycling
41,F,65.3,62,4083,2681,yoga,pilates
36,F,67.0,66,3259,2335,pilates,pilates
18,F,56.9,54,9034,2916,strength,hiit
38,M,78.3,68,6092,3022,strength,strength
21,F,61.9,59,6202,2497,pilates,pilates
18,M,65.6,60,10853,3500,hiit,hiit
47,F,78.4,66,5338,3106,yoga,pilates
