age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,M,62.8,56,13155,3384,cycling,cardio
18,M,74.8,57,13268,3044,cardio,cardio
32,F,58.6,74,7708,2873,cardio,cycling
18,M,69.3,50,11042,2808,cycling,cycling
26,F,53.3,72,8702,2234,pilates,pilates
18,F,45.0,50,11655,2801,cardio,hiit
23,F,59.3,59,7138,2881,strength,strength
21,F,79.8,50,7441,3065,cardio,cycling
18,M,84.4,69,7472,2878,cycling,cycling
22,F,63.1,56,5357,2817,cycling,cycling
18,F,49.4,52,11439,3288,hiit,hiit
23,F,68.6,70,7048,2519,pilates,pilates
18,M,62.9,55,3441,2463,strength,strength
18,F,67.5,50,8496,3098,hiit,hiit
25,F,61.8,57,15000,2924,hiit,cardio
18,F,62.4,56,11788,3141,cardio,cardio
41,M,65.3,72,5631,2762,pilates,pilates
18,F,57.5,62,14807,3020,cardio,cardio
18,F,62.6,50,6651,2487,cycling,cycling
21,M,70.4,50,4416,2584,pilates,pilates
18,M,66.5,62,5081,2926,pilates,pilates
18,F,45.4,50,9364,2842,cardio,cardio
18,F,56.4,65,10073,2555,yoga,yoga
18,F,47.2,50,9536,2671,hiit,hiit
26,M,60.2,67,7651,2295,yoga,yoga
18,F,76.1,60,15000,3073,cardio,cardio
18,F,58.5,60,7446,2908,cycling,cycling
18,F,52.3,55,8780,2568,cardio,hiit
18,M,56.4,54,9000,2751,strength,hiit
18,M,81.4,55,7727,2984,cycling,cycling
18,F,45.3,50,9973,2881,strength,hiit
30,M,76.7,66,4813,2851,yoga,yoga
18,M,68.8,50,6522,2792,cycling,cycling
18,M,77.3,57,12548,3133,cardio,cardio
18,F,66.9,51,12642,3216,cardio,cardio
18,M,49.6,60,8356,2777,pilates,pilates
18,M,69.1,53,14260,3024,cardio,cardio
18,F,45.0,59,8601,2976,cycling,cycling
18,M,65.3,50,10355,2903,hiit,hiit
35,F,70.0,61,6438,2778,strength,strength
18,M,71.3,58,3649,2549,strength,strength
18,M,45.0,62,13296,2721,cardio,cardio
18,M,63.7,58,7794,3094,hiit,hiit
18,F,69.0,50,8380,2913,cycling,cycling
24,F,52.1,53,6526,2494,pilates,pilates
18,M,60.1,62,9626,2908,hiit,hiit
30,F,59.8,62,6740,2332,pilates,pilates
18,M,98.0,55,7115,3171,hiit,hiit
18,F,45.0,64,6367,2353,yoga,yoga
18,F,72.1,50,10818,3500,hiit,hiit
18,M,56.1,54,10718,2607,cardio,cardio
18,F,51.4,64,8010,2793,cycling,cycling
18,M,63.5,52,7434,3081,hiit,hiit
18,F,49.9,52,10683,3115,hiit,hiit
18,M,51.4,56,12815,3059,hiit,hiit
18,M,64.3,64,6643,2786,pilates,pilates
18,F,47.7,62,10635,3268,hiit,hiit
