age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
55,F,61.2,67,6964,2352,strength,strength
36,F,54.0,56,13900,2816,cardio,cardio
40,M,71.6,66,11127,3240,hiit,hiit
58,F,58.1,66,6902,3019,pilates,pilates
26,F,88.3,55,11610,2821,cardio,cardio
56,F,66.4,62,8424,2568,pilates,pilates
50,M,67.9,76,7263,2688,pilates,pilates
43,M,72.4,71,7048,2474,pilates,pilates
47,M,70.5,67,3434,2709,pilates,yoga
33,F,74.9,56,7169,3053,hiit,hiit
47,M,45.0,60,3778,2069,yoga,yoga
26,M,84.7,57,10623,3055,cardio,cardio
36,F,61.6,59,7324,2527,cycling,cycling
69,M,104.9,68,7043,3014,pilates,pilates
26,F,59.0,53,11045,3069,cardio,cardio
55,M,66.4,67,5174,2643,strength,strength
59,F,60.5,62,10900,2912,pilates,pilates
64,F,63.4,64,3655,2467,yoga,yoga
40,F,72.4,59,9359,2829,cardio,cardio
42,M,67.6,68,14982,3276,cardio,cardio
50,M,100.7,59,12176,3500,cycling,cardio
60,F,55.4,59,7626,2577,yoga,pilates
56,F,68.6,61,10228,3114,strength,strength
47,F,72.2,59,3860,2650,strength,strength
49,F,71.5,53,11652,3084,cardio,cardio
42,F,67.2,66,9275,3034,cycling,cycling
35,M,76.5,54,8241,3083,hiit,hiit
34,F,62.0,72,6605,2455,pilates,pilates
21,F,77.9,57,11999,3174,hiit,hiit
42,F,66.6,64,10648,2976,strength,strength
39,F,55.6,62,10788,2945,hiit,hiit
23,M,57.9,50,8871,3048,hiit,hiit
50,M,96.2,65,11250,3430,cardio,cardio
41,F,68.0,67,9977,3039,hiit,hiit
18,F,64.2,52,11611,3358,cardio,hiit
37,F,59.0,73,4456,2656,pilates,yoga
30,F,47.0,50,6935,2678,strength,hiit
27,F,70.4,64,9253,3066,hiit,hiit
29,F,45.0,52,9191,2855,hiit,hiit
27,M,65.0,55,9479,2509,strength,strength
31,M,57.8,56,13595,3450,hiit,hiit
50,F,61.7,61,6254,2429,yoga,pilates
56,F,64.0,82,9924,2985,pilates,pilates
42,F,50.4,60,13925,2987,cycling,cardio
26,M,66.3,58,9911,3263,hiit,hiit
40,F,82.1,61,14145,3341,cardio,cardio
39,F,69.0,62,11295,3103,cardio,cardio
36,F,45.0,77,7572,2503,yoga,yoga
37,M,51.2,62,9381,3118,hiit,hiit
43,F,45.0,71,10999,2558,cardio,cardio
45,F,57.9,65,7593,2669,yoga,yoga
44,M,78.9,53,12069,3046,strength,hiit
51,F,95.1,60,7539,2665,pilates,yoga
27,F,45.0,57,7752,2986,strength,strength
35,F,48.6,65,6805,2851,hiit,hiit
43,F,55.1,65,11067,2683,cycling,cycling
33,F,45.0,54,7524,2576,cardio,cycling
51,M,63.6,59,7391,2757,strength,strength
50,M,70.3,61,6416,2705,pilates,pilates
47,F,62.3,56,11589,2769,cycling,cardio
28,M,66.4,51,6278,2516,cardio,cycling
40,F,61.0,65,9260,2798,cycling,cycling
27,F,71.3,75,15000,3302,cardio,cardio
48,M,76.3,67,7653,2409,pilates,pilates
44,M,59.6,66,5979,2526,yoga,yoga
49,M,71.3,74,3520,2737,pilates,pilates
33,M,74.9,51,7587,3127,cycling,cycling
49,F,59.9,67,15000,3164,cardio,cardio
42,F,89.7,57,9916,2992,cardio,cardio
43,F,81.4,53,11957,3497,cardio,cardio
39,M,75.3,73,7705,3064,cardio,cycling
28,F,55.3,55,12615,2712,cardio,cardio
54,M,74.0,71,6575,2461,pilates,pilates
53,M,50.9,65,4587,2449,pilates,yoga
19,M,85.7,50,8057,3397,cardio,hiit
58,M,67.6,64,2885,2395,strength,strength
48,F,70.0,63,6956,2861,pilates,pilates
37,F,66.5,70,2121,2471,yoga,yoga
34,F,60.3,59,12770,2911,cycling,cycling
52,F,63.2,63,5827,3108,pilates,pilates
52,M,80.2,61,11699,3301,cardio,cardio
49,F,45.0,68,6227,2843,pilates,pilates
45,M,71.6,77,6028,2699,strength,strength
45,F,57.3,64,7200,2742,strength,strength
50,M,71.5,65,3163,2552,yoga,pilates
35,F,46.3,58,15000,3151,cardio,cardio
31,M,59.1,59,8626,3123,cardio,cardio
40,F,79.8,56,8457,3009,hiit,hiit
45,F,50.0,51,9991,2810,hiit,hiit
42,F,69.3,61,11034,3500,hiit,hiit
46,F,74.9,67,6800,2675,strength,strength
30,M,69.6,53,7954,2771,hiit,hiit
39,M,47.5,72,7678,2457,yoga,yoga
37,F,86.8,60,15000,3280,cardio,cardio
45,F,68.6,57,12310,3383,cardio,cardio
34,F,48.6,65,12536,2958,cardio,cardio
43,M,69.0,83,9273,2930,strength,strength
38,M,65.9,64,12957,2923,cardio,cardio
44,F,62.7,68,3390,2679,yoga,yoga
31,F,70.6,57,11615,3500,cardio,cardio
48,F,50.9,60,12366,3111,cardio,cycling
36,M,80.8,64,6131,2719,yoga,pilates
40,M,82.9,70,10713,3128,cardio,cardio
42,F,63.9,67,7872,2741,yoga,pilates
27,M,76.1,51,10949,3040,cardio,hiit
63,M,89.4,66,6616,3271,pilates,pilates
22,F,66.5,58,11102,3222,hiit,hiit
48,M,78.3,53,5039,3029,cycling,cycling
48,F,69.5,76,10185,2865,pilates,pilates
38,M,71.1,56,3435,2624,strength,strength
37,M,54.5,56,6211,2579,strength,strength
45,F,51.3,61,12776,2807,cardio,cardio
39,F,54.4,73,7203,2733,yoga,yoga
45,F,59.8,61,13512,2853,hiit,cardio
38,F,60.7,67,8717,2793,cycling,cycling
56,M,63.6,71,4600,2606,yoga,yoga
23,M,48.0,65,5718,2775,cardio,cycling
25,F,48.4,56,6942,2638,cycling,cycling
45,M,83.4,72,8878,2884,cycling,cycling
45,M,75.7,62,9784,3295,hiit,cardio
42,F,69.1,61,11500,3028,cycling,cycling
36,F,71.4,62,13811,3339,cardio,cardio
35,F,90.8,57,13093,3500,cardio,hiit
37,M,61.6,50,11775,3068,cardio,cardio
28,F,74.9,53,9020,2953,cycling,cycling
57,F,75.4,55,4805,3024,pilates,pilates
56,F,97.5,67,6532,2696,yoga,pilates
55,M,64.7,72,6687,2946,pilates,pilates
52,M,63.5,73,7063,2529,yoga,yoga
43,F,61.6,61,14332,2891,cardio,cardio
36,F,61.8,53,11894,2628,hiit,hiit
34,M,57.3,58,6788,2616,pilates,yoga
46,F,68.7,65,6049,2425,hiit,strength
43,M,61.6,59,4809,2050,pilates,pilates
28,M,70.1,57,12353,3332,cardio,cardio
34,M,59.8,67,10739,3054,cardio,cardio
32,F,45.0,62,10209,2995,cardio,cardio
26,F,53.1,50,10630,3180,cardio,hiit
40,F,54.3,59,9152,2567,hiit,hiit
43,F,72.3,65,6644,3085,strength,strength
38,F,70.0,56,11536,2662,cycling,cycling
39,F,81.5,60,10024,3078,cycling,cycling
53,F,51.2,65,6904,2276,pilates,pilates
47,M,56.1,66,7034,2421,yoga,yoga
41,M,81.5,56,9927,3157,cardio,cardio
46,M,80.8,67,9156,2717,cycling,cycling
18,M,61.4,50,9301,2840,hiit,hiit
58,M,93.0,61,12747,2957,cardio,cardio
46,F,71.4,56,9549,3138,hiit,hiit
52,M,81.0,74,8028,2764,pilates,pilates
28,F,54.9,57,10366,3136,strength,hiit
55,M,106.0,71,4524,3255,strength,strength
33,M,67.4,68,7705,3081,strength,strength
57,F,64.0,72,9959,3181,strength,strength
18,M,51.6,58,10103,2839,cardio,cardio
58,F,66.4,65,5501,2431,pilates,yoga
39,M,63.1,78,8370,2922,cycling,cycling
36,M,62.4,63,13594,2984,cardio,cardio
40,F,65.1,58,9073,2953,strength,hiit
29,F,48.2,54,10355,3116,hiit,hiit
48,F,65.6,79,3182,2393,yoga,yoga
56,M,46.6,59,14088,2861,hiit,cardio
49,M,77.8,73,6870,2265,yoga,yoga
52,M,56.6,70,6818,2552,yoga,pilates
57,M,71.9,69,9651,2937,hiit,strength
48,F,71.0,59,4471,2520,pilates,pilates
38,F,51.1,61,10287,2790,cardio,cardio
42,F,57.7,50,11396,3264,hiit,hiit
