age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
38,M,45.6,60,8624,2896,strength,strength
18,M,59.9,63,6315,2703,strength,strength
18,M,66.6,65,10442,2806,strength,strength
18,F,61.9,63,7972,2613,strength,strength
18,M,55.2,54,10025,3119,cardio,hiit
18,M,76.4,50,5480,2588,pilates,pilates
23,F,77.8,68,7171,2628,pilates,pilates
35,F,69.6,72,5000,2421,yoga,pilates
21,F,68.3,66,3922,2806,strength,strength
18,M,80.8,54,9066,3043,hiit,hiit
20,M,60.2,64,8674,2894,hiit,strength
18,M,49.5,58,5699,2560,strength,strength
21,F,57.4,67,10212,2312,strength,strength
18,F,52.1,57,12172,2877,cardio,cardio
25,F,56.7,65,5952,2189,yoga,yoga
18,F,46.0,50,14649,2949,hiit,hiit
18,F,45.1,66,8592,2517,strength,strength
18,M,55.8,70,7250,2809,strength,strength
26,F,79.8,62,8320,2726,pilates,pilates
18,F,73.9,55,7692,2790,cycling,cycling
19,F,49.9,58,9003,2568,strength,strength
18,M,78.5,59,10591,3483,cardio,cardio
22,F,63.6,53,5800,2725,strength,strength
18,M,60.1,63,4924,2380,pilates,pilates
18,M,50.1,53,8077,2781,strength,strength
18,M,79.8,54,9054,3030,hiit,hiit
23,M,87.3,50,7713,3314,hiit,hiit
18,M,55.9,57,7574,2334,strength,strength
18,F,76.3,63,7963,2855,strength,strength
18,M,63.6,65,10650,3057,hiit,hiit
20,F,48.9,65,4124,2260,strength,strength
18,F,58.0,54,7359,3031,strength,strength
18,M,67.6,56,6572,2766,strength,strength
18,F,64.8,61,8046,3190,strength,strength
18,F,69.5,50,8831,3375,hiit,hiit
18,M,56.5,58,10677,2942,strength,strength
18,F,58.3,56,7349,3131,cycling,cycling
18,M,77.8,50,4218,2738,strength,strength
28,F,70.1,66,7510,2880,strength,strength
18,F,58.5,66,6232,2572,pilates,yoga
30,F,54.8,73,7366,3007,pilates,pilates
18,M,64.3,61,6996,3050,strength,strength
24,F,58.4,61,3715,2451,hiit,strength
18,M,58.4,60,4434,2910,strength,strength
18,F,64.0,61,8557,2964,cardio,cycling
18,M,64.3,63,8943,2361,hiit,strength
18,M,67.8,64,8755,3500,strength,strength
18,M,68.1,73,8078,3071,pilates,pilates
18,F,63.7,50,9559,2909,cycling,cycling
18,F,59.5,61,9358,2981,strength,strength
18,F,64.6,62,7306,3113,strength,strength
25,F,45.0,68,5384,2050,yoga,yoga
18,M,62.1,59,9843,2672,cardio,cardio
18,M,77.7,60,11073,3242,cardio,hiit
18,F,52.0,50,7750,2816,hiit,hiit
27,M,64.8,62,4956,2619,strength,strength
