age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
46,F,73.8,69,3256,2767,yoga,yoga
44,M,62.2,71,11078,3099,cycling,cycling
41,M,68.7,59,7441,3043,cycling,cycling
54,F,77.1,69,9795,2754,pilates,yoga
41,M,78.2,60,7778,2785,yoga,yoga
42,F,46.7,64,8336,2626,strength,strength
44,M,56.7,69,3131,2252,yoga,yoga
35,M,66.8,66,11385,2873,cardio,cardio
46,F,83.1,71,5149,2734,yoga,yoga
44,F,71.1,62,6780,2511,yoga,yoga
54,F,54.3,67,5069,2467,yoga,yoga
48,M,55.8,65,11498,2862,cardio,cardio
40,M,71.6,64,5639,2558,yoga,yoga
44,F,48.0,63,9384,2458,strength,strength
26,F,55.1,62,10494,2687,hiit,cardio
46,M,81.9,81,10660,3173,strength,strength
59,M,75.5,72,5864,2647,yoga,yoga
34,M,61.8,64,11721,2972,cycling,cycling
39,F,75.9,52,9439,2980,hiit,hiit
24,M,89.1,64,8192,3207,cardio,cycling
49,M,89.5,75,6061,2528,pilates,yoga
31,M,65.4,61,10010,3079,strength,hiit
51,F,87.2,70,8848,3330,cycling,cycling
40,F,70.0,61,3206,2635,pilates,pilates
39,M,67.0,64,6278,2904,yoga,yoga
23,F,45.0,63,10829,2777,hiit,hiit
42,F,59.6,68,5277,2709,strength,strength
38,F,74.3,64,4541,2933,hiit,strength
59,M,77.5,79,7513,2791,yoga,yoga
30,F,45.0,51,6047,2799,cycling,cycling
30,F,60.1,59,13432,3128,cycling,cardio
29,M,61.1,53,7098,2864,hiit,hiit
40,F,58.5,50,9682,2520,cardio,cardio
42,M,75.4,57,5241,2781,cardio,cycling
38,M,65.3,62,3841,2497,yoga,yoga
38,F,50.5,56,3984,2452,pilates,pilates
44,F,45.0,62,3671,2265,yoga,yoga
35,F,59.9,60,8308,2996,hiit,hiit
29,F,56.5,50,7904,2669,cardio,cycling
41,F,51.3,62,6592,2362,yoga,pilates
49,M,61.2,75,4945,2993,yoga,yoga
37,M,73.1,57,9618,3258,cycling,cycling
43,M,91.8,67,5972,2860,strength,strength
49,M,71.0,68,11215,3469,cardio,cardio
46,F,65.7,66,10870,2831,cardio,cardio
64,F,81.4,65,8026,2907,yoga,pilates
39,F,45.0,56,13309,2649,cycling,cycling
65,F,49.1,64,7343,2713,yoga,yoga
39,F,55.7,67,6409,2205,yoga,yoga
46,M,90.6,57,12914,3500,cardio,cardio
44,F,62.7,67,6895,3036,pilates,pilates
42,M,59.4,56,10670,3189,hiit,hiit
39,M,65.3,72,10250,2841,hiit,hiit
51,M,71.1,67,6910,2952,pilates,yoga
45,F,45.5,60,7455,2398,cardio,cycling
47,M,54.7,75,11461,2458,cardio,cardio
32,M,56.9,54,8842,2676,cycling,cycling
42,M,60.5,67,10120,3158,cardio,cardio
54,F,51.3,66,9231,2360,hiit,strength
39,M,75.3,71,12664,2985,cardio,cardio
36,F,49.9,60,7691,2959,cycling,cycling
47,F,78.7,68,6436,2870,yoga,yoga
48,M,93.9,82,5561,3008,yoga,yoga
43,F,60.4,72,8930,2952,hiit,strength
43,F,51.7,65,4532,2322,yoga,yoga
60,F,61.8,76,4695,2422,yoga,yoga
57,M,74.8,70,9644,2851,pilates,pilates
36,M,74.2,69,14084,3500,cardio,cardio
48,M,76.0,63,8150,3029,cardio,hiit
48,F,59.3,67,5870,2829,cycling,cycling
18,F,55.1,52,10919,3051,strength,hiit
53,F,74.4,71,4112,2704,pilates,pilates
40,F,58.5,61,12208,3389,cardio,cardio
50,F,55.5,63,6819,2952,yoga,yoga
57,M,80.8,57,9852,3056,yoga,yoga
55,F,70.4,83,5264,2478,yoga,yoga
42,M,88.7,63,6459,2802,strength,strength
27,F,69.1,50,10529,3219,cycling,cycling
52,M,92.4,66,8707,3071,cycling,cycling
38,F,61.8,59,10825,3036,cardio,cardio
59,M,66.3,76,2000,2875,pilates,pilates
33,F,60.9,54,7932,2968,strength,strength
36,F,49.6,51,4638,2655,hiit,strength
37,M,71.2,60,12156,2981,cardio,cardio
26,F,60.1,54,9364,2668,cycling,cycling
38,F,59.2,68,11929,2973,cycling,cardio
38,F,80.8,64,3336,2906,cycling,cycling
57,M,69.4,71,6040,2728,pilates,pilates
52,F,70.7,77,7551,2703,yoga,yoga
49,F,45.0,55,6060,2526,pilates,pilates
44,F,45.0,66,4998,2572,pilates,pilates
30,M,69.9,56,3853,2286,yoga,yoga
48,F,61.5,68,3313,2310,pilates,pilates
28,M,45.9,56,14649,3138,hiit,hiit
31,F,62.0,66,12055,3443,cardio,cardio
42,F,68.0,60,2675,2624,yoga,yoga
44,F,54.7,63,12247,3102,cardio,cardio
45,F,51.1,73,3487,2471,yoga,yoga
49,F,47.1,59,4286,2357,yoga,yoga
57,F,67.7,61,8413,3085,yoga,pilates
35,M,60.7,59,4277,2499,yoga,yoga
27,F,71.5,78,11794,2915,cardio,cardio
50,F,58.9,65,8364,2432,pilates,yoga
38,F,55.0,63,7514,3072,cycling,cycling
51,M,78.4,69,3097,2250,yoga,yoga
36,F,70.7,75,6897,2709,yoga,yoga
46,M,57.1,71,3347,2413,yoga,yoga
58,F,65.9,67,7385,3192,yoga,yoga
47,F,76.6,81,8953,2825,pilates,pilates
46,M,101.7,69,7525,3165,yoga,yoga
60,M,79.5,75,7763,2730,yoga,yoga
37,M,71.9,52,9539,3043,cardio,cycling
36,M,83.9,59,15000,3421,hiit,cardio
50,F,49.6,83,7116,2116,pilates,pilates
34,M,72.9,57,11536,3113,cardio,cardio
34,F,93.4,59,15000,3409,cardio,cardio
41,F,76.1,63,9116,2728,pilates,yoga
35,F,89.8,62,7249,3247,cycling,cycling
26,F,63.2,54,10841,3106,cycling,cycling
50,M,72.0,57,5606,2761,pilates,pilates
49,M,95.8,68,5406,3008,yoga,yoga
24,M,66.8,54,12358,3298,hiit,hiit
37,F,65.2,65,5522,2590,cycling,cycling
50,M,69.7,72,5489,2470,yoga,yoga
44,M,62.0,57,7233,2642,strength,strength
34,F,63.7,62,7805,2736,pilates,pilates
43,F,64.3,55,10263,3199,cycling,cycling
41,F,57.3,62,2984,2676,yoga,yoga
47,M,92.6,69,13339,3500,cardio,cardio
31,M,66.9,60,11190,3048,cardio,cardio
49,F,74.2,63,4700,2938,yoga,yoga
31,M,63.1,54,5269,2693,cycling,cycling
50,F,45.4,72,6326,2597,yoga,yoga
48,M,72.5,68,2000,2559,yoga,yoga
40,M,46.9,65,13249,3303,cardio,cardio
33,M,85.2,63,15000,3497,cardio,cardio
55,M,84.3,66,9576,2657,yoga,yoga
29,F,65.5,53,7734,3219,strength,hiit
41,M,73.8,60,6909,2474,yoga,yoga
33,M,63.5,55,15000,3148,cardio,cardio
