age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
58,M,75.8,74,8119,3047,cycling,cycling
46,M,75.6,60,10796,3500,hiit,hiit
52,F,75.2,68,13352,3432,hiit,hiit
55,M,73.6,65,4186,2471,yoga,yoga
53,M,81.8,59,9995,3500,hiit,hiit
62,M,90.3,77,6873,2876,pilates,pilates
66,M,65.6,65,4881,2486,strength,strength
52,F,70.0,69,7905,2909,hiit,strength
62,M,71.2,63,14602,3259,cardio,cardio
41,M,86.4,52,6693,3334,hiit,hiit
55,F,91.4,86,7697,2746,pilates,pilates
62,F,57.8,67,8162,2993,cycling,cycling
64,M,81.8,65,13715,3248,cardio,cardio
53,M,88.8,68,7511,2966,cycling,cycling
62,F,52.5,59,9154,2835,cardio,cardio
58,F,55.1,71,9238,2991,pilates,pilates
57,F,47.1,66,6845,2435,pilates,pilates
68,F,72.2,68,7247,3044,pilates,pilates
51,M,68.5,80,9596,2783,strength,strength
44,M,72.8,64,6692,2842,cycling,cycling
69,M,71.4,74,6474,2769,hiit,strength
53,M,73.5,71,12431,3095,cardio,cardio
64,M,72.4,72,3343,2438,yoga,yoga
63,M,83.6,73,6618,2921,yoga,yoga
63,F,56.1,64,7745,2806,strength,strength
70,M,73.7,68,6736,3214,yoga,yoga
58,F,72.9,66,7139,2743,cycling,cycling
43,M,54.6,68,11050,2980,cardio,cardio
44,F,54.6,63,6598,2588,cardio,hiit
64,M,63.7,72,7585,2648,yoga,yoga
49,F,46.7,64,9100,2718,hiit,hiit
68,F,56.0,68,6086,3004,pilates,yoga
50,M,63.5,64,8019,2880,cycling,cycling
67,M,80.9,76,5208,3107,cycling,cycling
60,M,91.9,71,4506,2981,strength,strength
62,F,55.9,60,11501,2985,cardio,cardio
53,M,72.7,75,7807,3304,strength,strength
43,F,56.0,72,7655,2883,cycling,cycling
62,M,99.5,78,2266,3092,strength,strength
48,F,56.1,69,6219,2669,pilates,pilates
45,M,91.2,62,14883,3362,cardio,cardio
47,F,57.5,64,10445,2743,cardio,cardio
70,M,80.3,58,6287,2866,pilates,pilates
38,F,66.6,60,9769,3208,hiit,hiit
67,F,81.3,72,8383,2835,pilates,pilates
60,M,69.9,82,6528,2612,yoga,yoga
56,F,57.6,56,8573,3110,strength,strength
50,F,67.0,66,5724,2890,strength,strength
55,M,82.0,71,7160,2808,strength,strength
38,M,79.0,74,2541,2575,strength,strength
45,M,73.9,55,10729,3357,strength,strength
41,F,51.7,55,11477,3036,hiit,hiit
58,F,80.2,55,7547,3178,hiit,hiit
50,M,57.3,55,15000,3286,cardio,cardio
44,F,75.4,68,11951,2980,cycling,cardio
53,F,70.1,65,4186,2604,hiit,strength
65,F,83.5,68,7591,3191,yoga,yoga
67,M,85.3,69,3191,2553,yoga,yoga
52,M,83.8,73,5967,2761,yoga,yoga
63,M,76.2,71,6985,2980,strength,strength
47,F,54.0,62,11728,2589,cardio,cardio
57,F,73.1,68,6355,2850,strength,strength
59,F,48.9,71,6347,2117,yoga,yoga
58,F,55.5,62,7804,2348,hiit,strength
50,F,58.2,65,7999,2735,strength,strength
53,F,62.2,64,6259,2790,strength,strength
53,M,74.0,70,7386,2940,strength,strength
52,M,76.0,67,5134,2368,strength,strength
49,M,85.1,70,10769,2990,pilates,pilates
42,F,80.9,52,7288,3316,strength,hiit
59,M,91.3,64,9963,3500,cardio,hiit
70,F,76.5,72,7241,2658,strength,strength
47,M,86.5,54,10105,3199,hiit,hiit
54,F,53.6,69,8595,2645,cardio,cycling
39,F,82.9,66,13013,3221,hiit,hiit
50,F,77.9,50,14293,3167,cardio,cardio
61,M,56.9,72,9893,2710,hiit,strength
52,M,85.5,70,7574,3023,pilates,pilates
53,M,61.2,54,7747,2700,strength,strength
51,M,77.1,60,8990,3236,cycling,cycling
51,F,62.8,70,13081,3166,cardio,cardio
55,M,94.2,64,7753,2664,cardio,cardio
69,F,74.1,66,4195,2006,yoga,yoga
63,M,64.5,62,7349,2596,strength,strength
57,F,55.8,65,3950,2558,pilates,pilates
62,F,45.0,73,5306,2623,pilates,pilates
50,M,75.8,58,11642,3466,cycling,cardio
62,F,68.7,65,9093,2827,yoga,yoga
56,M,69.0,78,7109,2750,pilates,yoga
53,M,77.0,52,9766,3268,hiit,hiit
36,F,58.5,61,9918,2633,cardio,cardio
62,M,67.2,69,2000,2360,strength,strength
70,M,79.4,74,6214,3211,strength,strength
61,F,65.4,72,6549,2996,pilates,pilates
58,F,53.8,76,8106,2833,hiit,hiit
67,M,70.8,68,6870,2914,strength,strength
66,F,67.9,73,8941,2741,strength,strength
48,F,63.1,61,5159,2261,pilates,pilates
52,F,70.8,63,10215,2638,yoga,yoga
67,M,84.4,75,3739,2833,yoga,yoga
51,M,68.4,69,11009,3175,hiit,hiit
70,F,72.7,60,5076,2900,strength,strength
49,F,78.4,54,8340,2966,hiit,hiit
30,M,53.1,60,8087,3067,hiit,hiit
54,F,64.9,60,11903,3300,cardio,cardio
64,M,77.2,81,5129,2526,yoga,yoga
61,F,49.3,66,3893,2543,cycling,cycling
46,M,65.5,61,11179,3119,cardio,cardio
