age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
64,F,56.7,75,8443,2669,cycling,cycling
65,M,81.5,63,9800,3192,hiit,hiit
57,F,46.1,57,11036,2891,hiit,hiit
66,F,74.8,54,11277,2959,cardio,cardio
55,M,94.0,66,12270,3500,hiit,hiit
64,F,83.6,79,15000,3336,cardio,cardio
64,M,76.8,72,9848,2817,strength,hiit
65,M,79.4,82,10471,2866,cardio,cardio
70,M,74.1,73,3080,2649,yoga,yoga
54,M,71.9,67,9950,2997,cardio,cardio
61,F,93.7,77,6247,3139,hiit,hiit
50,M,68.8,64,12408,2855,cardio,cardio
58,F,55.1,52,10120,2997,cycling,cardio
68,F,69.1,76,7141,3007,cycling,cardio
57,F,60.3,67,10910,2865,hiit,cardio
69,F,66.2,64,10508,2838,cardio,cardio
57,M,60.6,73,9929,3027,cardio,cardio
70,M,82.2,68,6479,2933,strength,strength
63,M,63.5,73,5759,2545,strength,strength
55,F,64.1,72,13455,3500,hiit,hiit
49,F,74.3,62,8423,3124,hiit,hiit
66,F,79.0,73,9127,3500,hiit,hiit
61,M,82.0,61,9614,3161,hiit,hiit
57,M,57.1,58,11135,2635,strength,hiit
54,M,53.3,68,11732,2512,hiit,hiit
70,F,63.9,70,7916,2842,strength,strength
46,F,67.7,57,10212,3166,hiit,hiit
70,M,75.6,74,5996,2965,yoga,yoga
70,M,69.5,68,11450,3207,cardio,cardio
70,M,66.1,74,5220,2384,yoga,pilates
70,M,83.6,61,11384,3497,hiit,hiit
70,F,66.2,70,7782,3064,pilates,pilates
46,F,84.3,63,9427,2878,hiit,hiit
64,F,78.4,69,11792,3017,hiit,cardio
64,M,72.6,66,8717,2960,cardio,cardio
54,M,66.9,61,8961,3228,hiit,hiit
70,F,74.3,69,7450,2911,strength,strength
70,M,84.5,67,6253,3064,pilates,yoga
66,F,78.0,57,7830,3314,hiit,hiit
66,F,58.9,68,8045,2525,cycling,cycling
69,M,69.0,63,5432,3062,cardio,cycling
52,M,78.9,72,11121,3034,hiit,hiit
69,F,89.8,67,6446,3089,cycling,cycling
66,M,76.5,64,6535,2748,hiit,hiit
70,F,61.3,67,9197,2491,pilates,pilates
70,F,54.8,61,8645,2745,hiit,hiit
67,F,64.2,67,10065,2683,hiit,hiit
70,M,72.2,73,12005,3021,hiit,hiit
61,M,69.9,74,6859,2872,pilates,pilates
68,M,108.4,73,10935,2814,hiit,hiit
70,F,98.4,76,3869,2807,strength,strength
64,M,86.1,60,12169,3464,cardio,cycling
61,M,86.7,63,5584,3254,hiit,hiit
44,F,55.7,67,9610,2948,cycling,cycling
70,M,88.9,71,11409,3331,cardio,cardio
57,F,74.0,73,8160,3079,strength,strength
65,F,56.8,72,6433,2714,hiit,strength
65,F,60.5,68,8002,2707,cycling,cycling
59,M,84.7,62,7247,2855,cycling,cycling
46,M,69.8,58,4307,2679,cycling,cycling
68,F,70.4,66,12502,2769,cardio,cardio
65,F,81.3,59,8598,3364,cycling,cycling
69,M,96.4,60,11919,3493,hiit,hiit
70,M,98.6,53,5631,2854,hiit,hiit
64,F,55.1,60,10182,2865,hiit,hiit
70,F,58.5,64,13290,2711,cardio,cardio
57,F,62.3,56,7386,2982,strength,hiit
58,F,66.2,79,11041,3217,cardio,cardio
70,F,76.4,75,7248,2869,yoga,yoga
65,F,50.8,69,8093,3186,cycling,cycling
68,F,77.1,68,13370,3372,cardio,cardio
54,F,76.2,66,9064,3006,hiit,hiit
68,F,81.3,64,8124,3180,strength,strength
56,M,67.2,70,8419,3099,cardio,hiit
68,M,79.1,69,12296,3151,hiit,hiit
70,F,50.5,55,8319,3182,hiit,hiit
48,F,60.5,61,10034,2856,cardio,cardio
64,F,79.6,59,7732,3049,hiit,hiit
66,M,85.5,71,11577,2821,cycling,cycling
70,M,74.7,71,5431,3100,cycling,cycling
67,F,60.8,71,12225,3038,hiit,hiit
61,F,64.5,71,11639,3225,hiit,hiit
59,F,75.3,75,12539,3369,hiit,hiit
60,F,54.1,60,10981,2963,hiit,hiit
61,F,63.0,72,8346,3131,hiit,hiit
51,F,77.7,62,8620,3184,hiit,hiit
