age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
26,M,63.0,53,7991,2864,cycling,cycling
39,M,82.2,58,6913,2993,hiit,strength
21,M,71.2,62,4547,2850,hiit,hiit
32,M,61.9,78,5176,2377,yoga,yoga
33,M,74.6,55,8625,3038,cardio,cycling
20,M,64.7,64,5852,2555,pilates,pilates
32,M,77.8,64,6934,2615,strength,strength
34,F,50.9,62,8311,2703,cardio,cycling
31,F,72.4,72,7447,2859,yoga,pilates
35,M,57.2,59,3620,2736,hiit,strength
33,M,48.6,70,7667,2633,strength,strength
18,M,80.2,62,3756,2761,yoga,yoga
28,F,52.1,52,5074,2381,yoga,pilates
18,M,74.9,55,8471,2996,strength,strength
22,F,58.3,61,13400,3162,hiit,cardio
23,F,49.8,61,3477,2478,strength,strength
27,F,61.8,50,10276,3279,cycling,cycling
26,F,50.1,53,6783,2372,strength,strength
33,F,80.7,61,8563,2823,pilates,pilates
32,F,65.4,61,5732,3125,strength,strength
21,F,61.4,64,6864,2486,strength,strength
20,M,67.8,58,6653,2629,strength,strength
25,M,45.0,66,4838,2726,pilates,pilates
45,F,72.8,74,7316,2649,cycling,cycling
33,F,81.8,57,6180,2934,strength,strength
18,M,81.6,53,9022,3394,hiit,strength
40,F,72.6,60,10267,3108,strength,strength
32,M,71.1,59,7289,2957,strength,strength
29,M,60.7,56,12850,2919,cardio,cardio
23,M,46.4,64,8716,2633,cardio,cycling
29,M,81.5,65,5810,2646,pilates,pilates
25,F,45.0,57,9589,2085,cardio,cardio
33,M,79.9,64,7394,3169,strength,strength
18,F,45.0,57,12946,2552,cardio,cardio
18,F,61.6,62,6413,2642,strength,strength
33,M,97.6,66,5551,3078,strength,strength
29,M,54.5,56,6606,2816,strength,strength
28,M,61.6,58,8200,2581,hiit,strength
18,F,58.1,59,5027,2654,strength,strength
45,F,48.9,63,6868,2667,strength,strength
22,M,65.9,56,15000,3171,cardio,cardio
36,M,72.7,63,5900,2602,strength,strength
28,F,70.7,55,8563,3202,cycling,cycling
23,F,45.0,50,8627,2667,cardio,cardio
48,M,64.5,72,5950,2295,yoga,yoga
37,M,66.4,65,6127,2769,pilates,pilates
46,M,68.8,52,7667,2909,yoga,yoga
27,F,45.0,63,14731,3208,hiit,cardio
33,F,45.0,61,8329,2678,strength,strength
23,F,76.8,59,10955,3233,cardio,cardio
18,F,51.5,57,14102,2633,hiit,hiit
33,F,45.0,61,6925,2832,pilates,pilates
38,M,65.9,68,6502,2790,hiit,strength
37,F,69.3,66,4643,2416,pilates,pilates
35,F,77.9,66,5585,2628,strength,strength
29,F,48.2,68,5640,2750,strength,strength
45,F,66.1,60,6496,2616,strength,strength
31,F,51.5,54,7037,2623,hiit,strength
20,M,62.1,62,2000,2533,strength,strength
33,M,73.1,69,3677,2720,pilates,yoga
41,F,67.1,67,6849,3164,strength,strength
24,F,62.4,69,10351,2569,cardio,cardio
23,M,77.3,64,10243,3116,cycling,cycling
33,M,77.4,62,6932,2622,strength,strength
27,M,56.9,66,10271,2834,hiit,hiit
30,M,54.6,66,5463,2873,strength,strength
26,F,45.0,60,6873,2705,hiit,strength
43,M,59.0,69,7538,2919,pilates,pilates
38,M,64.1,58,6061,2454,strength,strength
18,M,59.9,59,8707,2750,strength,strength
18,F,69.1,58,12101,3157,cardio,cardio
31,M,75.2,55,4718,2945,strength,strength
25,F,74.6,56,11278,3427,cardio,cardio
42,M,75.5,69,2937,2530,pilates,pilates
23,F,61.9,64,2000,2270,yoga,yoga
24,F,45.0,55,7971,2859,cardio,hiit
23,F,53.7,61,3981,2748,strength,strength
18,M,71.1,53,11453,3059,cycling,cardio
18,F,48.8,57,8469,2812,strength,strength
27,M,69.2,68,8676,2910,strength,strength
26,M,75.0,55,9749,3171,cardio,cardio
21,M,64.2,54,12370,3059,cardio,cardio
46,F,49.6,59,7883,2471,strength,strength
32,F,58.9,56,5009,2396,strength,strength
