age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
49,F,67.1,78,8077,2916,strength,strength
31,F,67.4,58,12835,2977,cardio,cardio
61,F,45.0,73,7611,2096,yoga,yoga
46,M,59.2,72,4790,2320,pilates,pilates
33,M,75.4,65,13171,3147,cardio,cardio
54,M,62.2,64,7606,2540,strength,strength
43,F,64.1,61,5912,3145,cycling,cycling
52,M,66.5,65,15000,2973,cardio,cardio
41,M,70.4,66,6863,2888,strength,strength
31,M,94.2,50,10265,3293,hiit,hiit
34,M,78.7,53,4457,2887,cycling,cycling
51,F,80.8,63,12987,3395,cardio,cardio
50,F,45.0,74,5738,2445,strength,strength
44,F,73.7,52,12113,3500,strength,hiit
37,M,66.4,65,9026,2938,strength,strength
43,M,73.3,66,10586,3046,hiit,cardio
40,F,45.3,65,9352,2342,cardio,cardio
61,F,69.4,66,8849,3088,strength,strength
37,M,70.1,66,7983,2284,strength,strength
40,M,45.0,66,5464,2768,cycling,cycling
30,F,71.1,60,12573,3333,strength,hiit
52,F,64.0,64,5476,2410,yoga,yoga
39,F,63.3,64,11773,3174,cardio,cardio
39,M,79.9,64,7148,2835,strength,strength
38,M,79.1,55,5782,3041,cycling,cycling
26,F,55.1,58,6970,2849,hiit,hiit
49,F,80.3,62,6422,3385,cycling,cycling
53,F,67.7,63,5852,2402,pilates,pilates
56,F,53.0,69,4562,2165,yoga,yoga
55,F,64.8,66,5710,2870,strength,strength
41,M,72.8,63,6212,3034,cycling,cycling
41,F,49.0,58,9118,2991,cardio,cardio
43,F,80.0,63,12193,3276,cardio,cardio
42,M,82.2,50,7449,3062,cycling,cycling
36,M,99.5,57,9190,3500,hiit,hiit
49,F,58.0,71,5018,2527,yoga,yoga
32,F,66.8,50,12845,2744,cardio,cardio
45,F,64.4,72,5524,2761,strength,strength
33,M,69.5,62,10177,3121,cardio,cardio
46,M,64.1,63,6860,2914,strength,strength
30,F,45.0,51,7040,2428,cycling,cycling
29,M,74.9,64,7394,3174,hiit,strength
40,M,66.5,70,6367,3055,cardio,cycling
36,M,57.8,62,14874,3323,cardio,cardio
28,M,72.2,61,13188,3498,cycling,cardio
45,F,65.0,67,9412,3060,cycling,cycling
34,M,74.2,78,6632,3121,strength,strength
35,M,61.4,66,7012,2521,strength,strength
46,F,47.2,77,7919,2944,cycling,cycling
38,F,48.5,58,8380,2647,cycling,cycling
31,M,91.8,58,10106,3096,cycling,cycling
53,M,104.0,67,5291,3189,yoga,yoga
34,M,87.0,69,6133,3020,hiit,strength
44,F,75.5,70,5498,2677,strength,strength
46,F,67.4,70,8132,3190,strength,strength
42,M,56.8,66,6827,2874,strength,strength
41,F,49.3,57,8971,2752,cardio,cardio
59,F,82.7,74,6389,3015,pilates,pilates
32,F,58.5,70,10363,2731,strength,strength
22,M,46.7,57,9779,2842,cycling,cycling
33,F,68.4,53,9792,3120,cycling,cycling
45,F,67.7,62,9223,2922,hiit,strength
30,F,51.5,53,8940,2957,cycling,cycling
55,M,57.7,61,5130,2805,cycling,cycling
39,M,57.2,55,8280,2973,strength,strength
38,M,78.4,59,6080,2877,strength,strength
44,M,86.6,72,5225,2912,cycling,cycling
55,F,72.5,56,6445,3256,cycling,cycling
40,M,76.4,67,2000,2496,pilates,yoga
41,F,88.5,65,7140,2912,hiit,strength
41,F,46.7,66,8143,2299,hiit,hiit
48,M,87.8,68,10936,3125,hiit,cardio
49,M,75.0,59,5042,2743,strength,strength
40,F,60.9,65,10120,2432,cardio,cardio
51,F,45.0,58,4246,2185,cardio,cycling
53,M,72.1,72,12767,3165,cardio,cardio
38,M,68.4,63,13547,2768,cardio,cardio
36,F,49.3,63,6993,2698,cycling,cycling
22,F,46.1,68,10720,3081,hiit,hiit
49,F,66.7,83,6536,2170,yoga,yoga
54,M,80.4,70,5553,3034,cycling,cycling
44,M,72.3,57,7223,3324,cycling,cycling
39,M,67.8,68,6228,2849,strength,strength
31,M,74.6,69,8121,3019,cycling,cycling
31,M,78.9,65,13516,3269,cardio,cardio
45,F,69.9,59,9207,3333,cycling,cycling
43,M,75.5,65,10535,2861,yoga,yoga
42,F,57.4,69,8340,2747,strength,strength
