age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
70,F,77.9,80,4485,2378,yoga,yoga
64,F,79.4,61,13080,3243,cardio,cardio
65,M,87.8,65,7706,2929,strength,strength
64,M,94.4,59,10151,3494,hiit,hiit
70,F,45.0,75,13546,3165,cardio,cardio
57,F,48.1,57,9745,2809,cardio,hiit
63,M,91.9,65,8190,3138,hiit,hiit
67,F,61.3,66,6636,3103,cycling,cycling
69,M,74.9,75,5964,2413,yoga,pilates
63,M,74.3,74,6608,2720,yoga,yoga
54,F,45.0,63,6115,2519,hiit,hiit
70,F,56.2,73,7052,2773,pilates,pilates
66,F,56.2,77,10384,2630,hiit,hiit
69,M,66.0,74,11853,3117,cardio,cardio
70,F,58.9,76,8418,3046,strength,strength
70,F,52.9,90,10998,2673,pilates,yoga
70,M,63.0,65,10443,3119,hiit,cardio
63,M,64.1,68,7503,2726,yoga,pilates
70,F,84.9,74,8314,3217,yoga,pilates
48,F,69.8,61,8154,2846,hiit,hiit
51,F,59.5,67,14714,3327,cardio,cardio
70,F,86.1,73,6833,2637,pilates,pilates
70,F,60.2,76,5135,2178,pilates,pilates
55,F,78.9,56,14221,3262,cardio,cardio
65,M,93.0,79,10624,3053,pilates,pilates
59,M,83.2,66,6858,3056,strength,strength
70,F,45.8,73,9752,2552,yoga,pilates
70,M,79.9,77,10760,3500,strength,strength
70,F,66.8,63,8480,3134,cardio,cardio
70,F,57.5,80,8624,2837,pilates,pilates
70,M,79.6,75,9107,2660,pilates,pilates
60,F,59.4,68,5498,2450,pilates,pilates
70,M,56.3,77,4944,2444,pilates,pilates
65,F,49.6,65,7348,2755,strength,strength
61,F,73.1,73,11347,3500,cardio,hiit
58,F,50.7,55,10657,2615,cycling,cycling
69,F,63.0,77,5829,2376,strength,strength
70,F,66.0,70,7233,2684,pilates,pilates
70,F,59.1,70,7691,2693,pilates,pilates
65,M,100.4,65,10158,3500,cycling,cycling
70,F,67.5,56,8306,2730,hiit,hiit
70,M,92.5,64,15000,3190,cardio,cardio
66,M,57.6,77,9685,2791,cardio,cardio
46,F,45.0,60,7028,2789,cardio,hiit
70,F,77.4,71,6066,2945,strength,strength
68,F,68.2,60,5850,2559,strength,strength
65,F,71.0,62,5132,2937,cycling,cycling
70,F,76.0,71,4639,2859,pilates,pilates
70,F,77.7,75,9986,3065,cardio,cardio
56,F,51.2,62,11158,2934,hiit,hiit
70,M,90.4,69,9705,3158,yoga,pilates
70,F,82.9,75,6279,2706,strength,strength
70,F,86.8,77,8564,3202,strength,strength
70,M,66.0,80,8735,2825,pilates,pilates
65,M,67.1,78,12607,2938,strength,strength
70,F,53.3,75,5862,2309,yoga,yoga
70,M,72.7,74,11787,3012,pilates,pilates
70,F,67.5,75,8845,2562,pilates,pilates
70,F,78.5,71,6033,2842,pilates,pilates
70,F,69.4,71,8527,2560,pilates,pilates
70,M,96.9,73,6765,2883,yoga,yoga
66,M,80.3,74,4862,2752,cycling,cycling
60,M,72.8,72,8753,2851,hiit,hiit
70,F,81.1,72,15000,3415,cycling,cardio
47,F,58.0,61,11890,2826,hiit,hiit
61,F,88.6,71,11666,3384,cardio,cardio
70,F,54.8,74,9214,2348,pilates,pilates
67,M,82.8,64,8876,2648,pilates,pilates
69,F,74.9,72,9490,3096,hiit,cardio
70,F,48.0,71,13053,2904,cardio,cardio
70,F,84.7,67,11896,3274,cycling,cardio
70,F,45.0,58,7690,2871,cardio,cardio
70,M,70.6,61,13699,3268,hiit,hiit
50,F,61.7,64,11107,3085,hiit,cardio
70,M,73.6,74,5667,2724,pilates,pilates
62,M,62.3,67,13000,2544,cardio,cardio
57,M,63.4,69,9384,3268,hiit,hiit
61,M,74.4,57,15000,3375,cardio,cardio
70,M,70.0,84,9874,3250,cardio,cardio
70,F,77.2,66,4515,2793,pilates,pilates
70,M,84.3,71,4379,2644,yoga,pilates
70,M,76.2,67,14638,3485,hiit,cardio
70,M,79.0,77,11190,3296,cycling,cardio
69,M,85.8,66,14115,3221,cardio,cardio
70,M,70.7,66,5058,2954,strength,strength
68,M,104.8,75,7151,3150,hiit,hiit
66,M,77.0,78,3597,2735,pilates,pilates
66,F,81.6,76,5626,2559,pilates,pilates
70,F,62.6,68,8056,2729,pilates,pilates
70,M,71.1,59,15000,3227,cardio,cardio
70,F,56.0,68,5261,2584,pilates,pilates
57,M,62.7,54,10061,3128,cardio,hiit
69,M,103.1,60,13010,3500,cardio,cardio
70,M,78.5,65,7994,2975,cardio,cardio
67,F,50.9,70,9121,2460,strength,strength
56,M,88.5,75,5149,3308,cycling,cycling
57,M,84.1,63,10358,3090,cardio,cardio
70,F,78.3,85,6888,2556,yoga,pilates
63,M,62.9,61,13047,2908,cardio,cardio
70,F,65.6,74,9894,2965,pilates,pilates
70,M,87.5,62,12889,3330,cardio,cardio
56,F,52.0,67,12405,3002,cardio,cardio
70,F,65.7,66,8073,2541,pilates,pilates
70,F,55.7,66,11828,3178,cardio,cardio
70,F,47.1,59,7461,2676,strength,strength
57,M,80.4,65,7413,2767,cardio,cardio
70,F,71.7,60,7121,2882,pilates,pilates
59,M,75.3,66,6588,3031,pilates,pilates
70,F,67.7,69,5753,2895,pilates,pilates
70,F,55.4,64,9966,2674,cardio,cardio
60,M,73.2,57,13567,3262,cycling,cardio
70,M,61.2,67,12726,3165,cardio,cardio
70,M,82.6,74,5743,2550,yoga,yoga
70,F,93.4,77,13554,3387,hiit,cardio
69,M,62.7,70,6769,2506,strength,strength
66,M,62.0,68,7348,2498,cycling,cycling
70,M,74.5,62,5376,2841,cardio,hiit
62,F,90.1,57,10204,3100,hiit,hiit
70,M,79.9,72,2000,2688,pilates,pilates
66,M,84.7,70,14103,3140,cardio,cardio
69,M,64.2,76,6698,2639,yoga,pilates
70,M,94.0,60,5658,3129,pilates,pilates
58,M,83.1,65,14235,3337,cardio,cardio
66,F,77.0,69,13531,3023,cardio,cardio
62,F,48.8,74,10656,2713,cardio,cardio
70,F,80.1,71,11256,3175,cycling,cardio
64,F,75.4,75,6832,2948,strength,strength
70,F,52.6,90,7860,2921,pilates,pilates
61,M,74.3,65,11580,3199,cycling,cardio
67,M,98.5,59,6146,3349,strength,strength
64,F,79.3,73,8096,2670,pilates,pilates
