age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
56,F,75.2,72,10955,2691,yoga,yoga
49,F,89.0,73,7174,2927,strength,strength
48,M,75.5,59,6534,3027,cycling,cycling
70,F,78.6,79,7239,2956,pilates,pilates
48,F,53.0,77,8355,2634,yoga,yoga
61,F,57.8,76,5406,2442,yoga,yoga
42,M,70.0,63,4594,2434,yoga,yoga
56,F,46.8,60,10018,2785,pilates,pilates
46,M,78.1,61,7558,2656,cycling,cycling
46,M,72.1,62,5428,2959,strength,strength
47,M,81.4,62,14611,3500,hiit,cardio
42,F,50.3,62,8617,2759,hiit,hiit
52,M,63.1,63,4517,2704,cycling,cycling
57,F,63.6,78,8697,2657,yoga,yoga
40,F,45.0,60,9582,2755,hiit,hiit
61,F,79.7,66,6666,3063,hiit,strength
48,M,45.0,63,7953,2646,cycling,cycling
66,F,75.4,73,5868,3023,yoga,yoga
61,F,60.7,66,5186,2222,pilates,yoga
48,F,88.0,84,11785,3422,strength,strength
42,M,66.5,60,9284,2424,cardio,cardio
61,M,99.4,67,5944,2667,yoga,pilates
62,M,72.9,72,11128,2995,hiit,cardio
42,F,45.0,68,9673,2956,hiit,hiit
55,M,63.9,72,4340,2401,pilates,pilates
42,F,72.7,63,4533,2681,pilates,pilates
54,F,70.1,65,4735,2944,cardio,cycling
58,F,63.9,63,3289,2382,yoga,yoga
63,M,73.9,60,10062,2997,cycling,cycling
70,F,62.0,64,4595,2347,yoga,yoga
53,M,81.1,68,6218,3106,pilates,pilates
70,M,91.2,73,7725,3351,pilates,pilates
57,M,83.0,65,2023,2629,pilates,pilates
58,M,76.4,76,7364,2630,pilates,pilates
64,M,72.4,69,5274,2900,yoga,yoga
64,M,60.0,78,7076,2581,pilates,yoga
55,M,93.5,70,8805,2936,pilates,pilates
63,M,79.9,73,8396,2748,yoga,yoga
70,F,65.3,77,7742,2612,yoga,yoga
37,M,61.4,66,11356,3166,hiit,hiit
64,F,58.2,78,9500,2681,yoga,yoga
70,M,80.9,61,2936,2432,yoga,yoga
58,F,45.0,57,6187,2458,strength,strength
55,F,66.8,78,8125,2624,pilates,pilates
56,F,73.0,68,5682,2534,pilates,pilates
54,F,81.2,67,11275,3311,hiit,hiit
47,F,52.3,69,8142,2841,yoga,yoga
50,F,80.2,73,5196,2812,pilates,pilates
64,F,67.7,74,6653,2707,strength,strength
59,F,75.1,66,5940,2778,strength,strength
69,M,100.7,80,8088,3500,hiit,strength
41,F,65.4,56,10797,2906,cardio,cardio
51,F,73.7,73,8995,3137,cardio,cardio
54,M,72.1,79,4623,2733,yoga,yoga
57,F,45.0,67,6637,2605,cycling,cycling
63,M,74.7,65,4684,2540,pilates,pilates
55,M,61.9,60,15000,3086,strength,hiit
70,F,76.1,63,7691,2609,pilates,pilates
42,M,56.6,58,9121,2625,hiit,hiit
57,M,70.2,62,8757,2853,yoga,yoga
59,M,96.2,56,6205,2747,yoga,yoga
52,F,69.3,64,4784,2885,yoga,pilates
56,M,99.6,65,8826,3199,cycling,cycling
66,F,45.0,74,5536,2461,pilates,pilates
59,M,76.8,62,13457,3404,cardio,cardio
62,F,60.9,73,12436,2845,cardio,cardio
48,F,84.2,70,10355,3159,cardio,cardio
67,F,52.0,76,5967,2166,pilates,yoga
53,M,87.9,71,5248,2591,pilates,pilates
67,M,72.2,73,5896,3068,yoga,yoga
70,F,85.0,79,7934,3084,pilates,pilates
67,F,70.7,74,3031,2732,yoga,yoga
41,F,66.9,61,3867,2883,hiit,hiit
53,F,53.0,67,7547,2971,pilates,pilates
59,M,65.9,78,9156,2866,pilates,pilates
56,M,53.7,77,10267,2568,pilates,pilates
50,F,87.1,73,10362,3165,cardio,cardio
70,M,97.2,64,9441,3097,pilates,pilates
70,M,71.4,69,7507,2823,hiit,strength
60,F,52.1,74,5056,2667,yoga,yoga
59,M,65.3,68,10109,3119,pilates,pilates
63,F,58.8,80,4259,2663,pilates,pilates
58,M,63.3,76,8892,2792,cycling,cycling
60,F,88.9,76,6162,2957,pilates,pilates
41,M,91.3,52,11711,3500,hiit,hiit
57,M,69.8,63,8816,3150,pilates,pilates
66,F,76.1,67,9922,2723,yoga,yoga
61,M,85.4,66,9084,3090,strength,strength
59,F,62.9,64,4475,2663,cycling,cycling
54,F,59.6,62,6745,2635,hiit,hiit
56,F,70.7,72,7235,2683,pilates,pilates
62,F,64.7,62,5530,2844,yoga,yoga
70,M,60.4,78,5936,2675,pilates,pilates
53,F,70.1,75,4955,2397,yoga,yoga
53,M,45.0,57,9147,2729,pilates,pilates
54,F,60.7,64,10552,2906,cycling,cardio
70,M,64.0,64,7496,3119,yoga,yoga
40,M,60.5,61,10769,2629,cycling,cycling
61,F,68.9,69,7354,2811,strength,strength
56,F,54.5,76,9954,2713,yoga,yoga
58,F,59.3,73,6332,2887,pilates,pilates
41,M,57.7,68,12804,3082,cardio,cardio
55,M,85.5,77,7275,3193,cycling,cycling
34,M,83.3,55,7118,3048,cycling,cycling
53,F,65.5,70,7318,2464,pilates,yoga
63,M,80.2,66,6220,2514,pilates,yoga
59,M,99.4,62,13657,3500,cardio,cardio
70,M,76.5,70,6085,2570,pilates,pilates
48,M,91.6,67,2966,2996,hiit,strength
69,M,52.1,75,4005,2489,yoga,yoga
55,F,66.7,70,3497,2106,pilates,yoga
56,M,76.8,50,12325,3054,cardio,cardio
62,M,76.1,70,5791,2477,pilates,pilates
65,F,58.9,75,8869,2580,yoga,yoga
47,F,50.6,70,14736,3389,cycling,cardio
70,F,67.7,73,6261,2992,yoga,yoga
68,F,56.4,60,3478,2653,pilates,pilates
67,M,85.2,67,6357,2930,pilates,pilates
51,F,65.2,65,6276,2387,yoga,yoga
55,F,60.7,73,5668,2702,pilates,pilates
59,F,87.0,63,6205,2616,yoga,yoga
64,M,77.3,77,5442,2736,yoga,yoga
58,F,68.9,69,7696,2834,yoga,yoga
52,M,69.2,70,8919,2807,yoga,yoga
59,F,61.6,65,6551,2670,yoga,yoga
70,M,69.3,73,4799,2249,yoga,yoga
49,M,72.2,61,9167,3111,cardio,cycling
56,M,79.6,73,9984,2930,hiit,hiit
50,M,91.1,57,11944,3187,hiit,hiit
66,M,105.1,68,11387,3342,cardio,cardio
46,M,65.3,60,11372,3105,hiit,cardio
66,M,59.3,79,6891,2745,pilates,pilates
48,M,69.1,63,9297,2971,cycling,cycling
35,F,58.4,53,9170,3273,hiit,hiit
67,F,75.3,66,10203,3500,strength,strength
68,M,69.6,75,8857,2697,yoga,yoga
42,M,90.7,58,6929,3065,cycling,cycling
51,F,69.8,60,7431,2930,hiit,hiit
70,F,76.1,72,7109,2783,yoga,yoga
55,M,78.5,63,11363,2864,pilates,pilates
53,F,74.5,69,7029,3013,hiit,hiit
39,M,66.9,65,5696,3012,hiit,hiit
56,F,52.4,77,5658,2738,yoga,yoga
