age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
57,F,70.8,65,5018,2626,pilates,pilates
51,F,64.1,68,10105,3058,cycling,cycling
51,F,57.9,66,5868,2608,strength,strength
36,F,53.7,58,8201,2564,strength,strength
48,F,47.0,73,5801,2526,pilates,pilates
43,M,68.7,61,7652,3300,hiit,hiit
44,M,85.4,70,7428,2916,strength,strength
41,M,59.2,64,14761,3067,hiit,hiit
37,F,52.0,62,8133,2857,strength,strength
56,M,58.9,80,6816,2348,yoga,yoga
24,M,69.8,50,12881,3044,cardio,cardio
49,M,85.3,67,9029,2889,pilates,pilates
46,M,61.1,56,7576,2659,yoga,yoga
35,M,82.1,66,5518,2483,cycling,cycling
33,F,60.1,59,7270,2870,cycling,cycling
29,M,61.2,53,10552,2878,cycling,cycling
54,M,76.2,66,6252,2629,yoga,pilates
45,F,65.6,74,4238,2323,yoga,pilates
32,F,58.6,68,9781,3049,hiit,strength
50,M,74.4,63,4807,3205,cycling,cycling
44,F,52.8,59,7077,2689,pilates,yoga
20,M,66.6,65,10030,3033,hiit,hiit
42,F,88.2,65,4504,2688,strength,strength
32,F,56.1,64,7513,2560,strength,strength
53,M,62.2,75,5796,2391,yoga,yoga
49,F,71.1,53,6968,2906,hiit,hiit
33,F,53.3,68,7962,2784,cycling,cycling
49,F,53.8,64,7553,2881,strength,strength
37,F,45.0,61,7298,2690,strength,hiit
37,F,49.8,58,12082,3083,cardio,cardio
44,F,55.3,56,7780,2633,pilates,pilates
59,F,65.2,72,6135,2537,pilates,pilates
46,F,65.6,61,6492,2667,strength,strength
30,M,57.8,55,6807,2440,cycling,cycling
39,F,67.0,63,9215,3452,cardio,cycling
52,F,71.2,66,7867,2675,pilates,pilates
44,F,52.2,65,7384,2510,strength,strength
49,M,58.9,74,3936,2676,pilates,yoga
46,F,47.6,65,4743,2538,cycling,cycling
43,M,45.0,68,7836,2749,yoga,yoga
41,F,60.0,72,10016,2969,pilates,pilates
35,F,74.8,60,9106,3212,hiit,hiit
30,F,82.7,55,9901,3195,cardio,hiit
26,F,45.0,54,5072,2362,cycling,cycling
48,F,72.8,50,10480,2925,cardio,cardio
33,F,84.2,54,8774,3349,strength,hiit
44,M,76.5,57,7955,3058,cycling,cycling
39,M,61.3,58,9255,2642,hiit,hiit
37,F,57.6,74,3022,2409,pilates,pilates
23,F,45.0,56,5778,2467,strength,strength
54,M,71.3,63,8220,3116,cycling,cycling
40,M,59.8,65,8663,2966,strength,strength
35,F,46.1,62,8633,2721,cycling,cycling
48,F,81.0,54,11393,2981,cardio,cardio
41,F,71.6,63,7100,2981,strength,strength
42,M,52.1,79,5221,2501,pilates,pilates
58,M,58.1,71,6404,2620,strength,strength
29,M,62.1,56,5801,3026,cycling,cycling
32,F,60.2,52,7475,2622,cycling,cycling
41,F,60.0,67,13302,3285,cardio,cardio
44,F,88.4,77,5683,2903,yoga,yoga
37,M,67.6,65,8276,2743,strength,strength
47,F,75.1,62,4664,2813,yoga,yoga
52,M,82.0,76,8138,2841,hiit,strength
46,F,64.9,54,10108,3020,cycling,cycling
34,M,73.2,56,8294,3334,cardio,hiit
31,M,89.8,66,10256,2835,hiit,hiit
42,M,70.8,67,9923,3118,strength,hiit
64,F,60.8,85,8327,2787,yoga,yoga
47,M,61.5,64,5155,2580,yoga,yoga
43,F,52.6,64,10423,2736,cardio,cardio
30,M,73.7,64,4755,2296,hiit,strength
47,F,58.9,57,7159,2310,strength,strength
41,M,73.5,59,13781,2836,cardio,cardio
49,F,62.4,57,7197,2824,cycling,cycling
49,F,72.8,73,10205,2897,yoga,yoga
55,F,69.5,66,6789,2699,cycling,cycling
30,M,67.0,73,10726,3354,hiit,hiit
27,M,57.6,64,11176,3459,hiit,hiit
33,F,51.3,62,7847,2336,strength,strength
36,F,47.7,62,10645,3037,cycling,cycling
37,F,91.1,74,4952,2783,yoga,yoga
43,M,84.8,73,5751,2638,pilates,pilates
46,M,70.7,70,10633,3157,hiit,hiit
47,F,58.5,67,4563,2399,strength,strength
39,F,72.1,68,13242,2974,hiit,cardio
34,F,61.5,74,6501,2333,hiit,strength
42,M,53.3,64,4289,2781,cycling,cycling
56,F,62.1,73,10447,2931,pilates,pilates
29,F,63.4,61,10356,3085,hiit,hiit
56,F,64.9,69,7636,3017,strength,strength
39,F,53.1,56,7258,2751,hiit,strength
41,F,52.2,59,12077,3159,hiit,hiit
30,F,50.9,59,6854,3161,cycling,cycling
48,M,82.6,80,7203,2825,strength,strength
41,F,73.8,52,7997,2710,yoga,yoga
41,F,69.4,68,5462,2836,yoga,yoga
