age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
52,M,98.2,64,8282,3499,hiit,hiit
61,M,76.4,63,8204,3009,strength,strength
65,F,70.0,71,7862,2752,yoga,yoga
68,M,70.3,75,6040,2863,pilates,yoga
70,M,79.2,64,8372,3360,strength,strength
58,F,69.4,67,5221,2986,strength,strength
66,M,59.8,70,9307,2765,strength,strength
70,F,65.5,70,4762,2641,yoga,yoga
56,F,70.2,65,6002,2870,cycling,cycling
50,M,92.3,66,10055,3149,strength,strength
70,M,89.3,65,2741,2855,strength,strength
69,F,72.5,66,10281,2901,strength,strength
60,F,57.3,62,3224,2684,hiit,strength
70,M,84.0,77,7835,3017,yoga,yoga
70,F,56.1,75,6041,2210,yoga,yoga
69,M,66.3,65,7820,2694,pilates,pilates
70,M,78.3,81,11939,2697,yoga,yoga
69,F,65.4,73,8870,2752,cycling,cycling
59,M,73.4,62,11394,3352,hiit,hiit
70,F,46.0,77,4662,2401,pilates,pilates
70,M,80.8,71,4236,3001,strength,strength
70,M,80.2,59,7859,3088,cycling,cycling
70,M,90.4,74,5585,2785,pilates,pilates
70,M,96.1,56,8986,3500,cycling,cycling
68,F,64.2,71,7089,3003,yoga,yoga
70,F,88.6,71,13004,3352,cardio,cardio
68,M,69.1,76,11174,2813,pilates,pilates
69,F,56.1,73,11712,3012,strength,hiit
70,F,74.3,75,12494,3057,cycling,cardio
70,F,71.4,70,7690,2744,yoga,pilates
67,M,97.9,62,6688,3230,cycling,cycling
70,M,73.3,84,6137,2595,yoga,yoga
68,F,84.3,61,8269,2741,cardio,cycling
46,M,64.3,64,10913,2890,cycling,cycling
68,M,72.3,72,7451,2723,strength,strength
68,F,73.8,76,9770,2947,strength,strength
70,F,73.4,74,8267,2443,pilates,yoga
56,M,67.7,69,10731,3239,cardio,cardio
58,F,73.4,79,9431,2860,strength,strength
55,F,45.0,68,10411,2769,cardio,cardio
70,M,88.4,71,6787,2925,yoga,yoga
62,M,76.8,67,3688,2609,yoga,yoga
50,F,69.0,55,10075,3409,strength,hiit
61,F,49.4,69,7578,2759,hiit,hiit
70,M,80.8,71,15000,2876,hiit,cardio
60,F,71.8,65,14591,3440,cardio,cardio
70,F,61.4,79,6380,2654,pilates,pilates
69,F,48.0,72,8062,2615,yoga,yoga
70,F,49.7,66,10829,2963,strength,strength
70,M,97.2,83,4307,3275,yoga,yoga
70,F,62.0,76,6246,2626,yoga,yoga
70,M,88.5,62,5469,2909,yoga,pilates
70,F,58.7,70,7884,2749,pilates,yoga
52,F,66.1,62,5649,2874,strength,strength
61,F,62.6,67,12052,3161,hiit,hiit
70,F,51.2,67,7733,2305,pilates,yoga
70,M,81.7,74,9943,3030,strength,strength
65,M,82.4,57,6193,2402,strength,strength
63,M,79.0,64,11614,3363,strength,hiit
70,F,95.4,82,8279,3146,pilates,pilates
63,M,78.2,76,7621,2635,pilates,yoga
70,M,79.6,70,6081,3090,cardio,cycling
70,M,93.8,67,9456,2704,hiit,strength
70,F,52.9,83,5366,2694,pilates,yoga
49,F,69.0,62,13711,3444,hiit,hiit
70,F,78.3,72,7744,2886,yoga,yoga
70,F,66.1,68,2919,2554,pilates,pilates
52,M,69.3,60,8520,2578,hiit,hiit
70,F,82.7,72,8576,2962,yoga,yoga
70,F,82.3,68,6923,2843,pilates,yoga
70,F,81.9,70,4765,2798,yoga,yoga
61,M,59.1,72,9638,2813,strength,strength
63,M,86.7,69,4411,3019,yoga,yoga
68,F,54.0,70,4587,2716,strength,strength
70,F,53.1,84,7335,2119,yoga,yoga
70,F,67.0,65,8067,2794,yoga,yoga
59,M,87.8,62,8168,3079,hiit,hiit
68,M,81.4,71,6667,2880,yoga,yoga
47,F,80.6,60,12566,3051,hiit,hiit
51,F,53.6,53,5151,2822,cycling,cycling
61,M,78.9,63,12506,3341,cardio,cardio
67,F,91.3,78,6488,3076,cycling,cycling
70,M,67.3,81,5073,2521,yoga,yoga
62,F,70.2,64,3802,2378,yoga,yoga
65,M,80.7,66,10529,3101,yoga,yoga
68,M,79.1,54,7625,2761,strength,strength
65,M,68.8,73,7992,2741,strength,strength
70,F,45.0,66,15000,2926,cardio,cardio
70,M,65.2,71,5512,2724,yoga,yoga
70,M,62.2,71,5256,2409,pilates,yoga
62,M,75.8,65,4978,2495,yoga,yoga
65,M,83.5,52,12007,3417,cycling,cardio
70,F,80.2,86,8704,3000,pilates,pilates
70,F,77.4,69,5459,3113,strength,strength
56,M,80.1,68,6383,2794,hiit,hiit
70,F,61.1,68,6123,2640,pilates,yoga
70,F,73.4,64,5227,2583,yoga,pilates
