age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
20,M,78.9,71,5497,2863,pilates,pilates
18,M,59.1,50,8710,2568,yoga,pilates
18,F,66.7,55,5571,2689,cycling,cycling
18,M,58.9,58,11915,3085,hiit,cardio
31,M,85.3,73,4233,2869,pilates,pilates
19,M,45.0,69,5436,2285,yoga,yoga
37,M,60.2,61,6721,2376,pilates,pilates
32,M,56.4,67,9195,2600,pilates,pilates
18,F,45.0,50,11492,2671,hiit,hiit
24,M,59.0,67,5735,2395,yoga,yoga
18,M,74.2,54,14666,3189,cardio,cardio
33,M,65.5,61,4890,2430,yoga,yoga
22,F,45.0,61,9665,2724,cardio,hiit
24,M,78.0,50,5458,2767,cycling,cycling
19,F,57.7,67,5038,2323,pilates,pilates
18,M,68.8,52,15000,3380,cardio,cardio
21,M,70.8,56,8165,2796,cardio,cycling
18,F,56.1,62,10211,2836,cycling,cycling
19,M,45.0,61,6459,2899,yoga,yoga
18,M,92.0,56,13386,3322,cardio,cardio
18,F,74.8,55,4952,2611,pilates,pilates
18,F,57.0,56,2581,2384,yoga,pilates
23,F,61.7,59,6995,2685,yoga,yoga
18,M,73.9,65,10836,2834,strength,hiit
20,F,65.5,62,4705,2681,yoga,yoga
18,F,62.4,59,9881,3348,cycling,cycling
31,M,67.3,64,3926,2237,pilates,pilates
18,F,55.1,63,8756,2691,cycling,cycling
18,F,45.0,64,6396,2488,strength,strength
32,F,51.4,56,7152,2565,yoga,yoga
23,F,54.5,71,6983,2800,pilates,yoga
19,F,70.5,51,6319,2817,hiit,hiit
18,F,70.2,77,3574,2975,pilates,pilates
18,F,71.9,60,7967,2786,cycling,cycling
22,M,68.4,59,8262,2794,pilates,pilates
19,F,59.5,59,6485,2478,pilates,yoga
18,F,56.6,65,11537,2741,cardio,cardio
25,M,51.6,66,3234,2180,yoga,yoga
18,F,55.5,50,9978,3368,strength,hiit
18,M,66.7,58,8867,3154,hiit,hiit
23,F,80.4,63,8254,2895,cycling,cycling
31,M,63.5,67,6624,2807,yoga,yoga
18,F,87.3,52,10966,3223,hiit,hiit
28,F,45.0,69,8089,2585,strength,strength
18,M,68.9,56,9871,2750,pilates,pilates
19,M,67.8,55,7918,2978,cycling,cycling
28,M,62.8,59,5740,2342,cycling,cycling
22,F,45.0,68,9364,2678,strength,strength
18,F,45.0,55,10360,2863,cycling,cycling
20,M,58.9,65,4605,2584,yoga,yoga
19,F,55.1,65,5392,2652,pilates,pilates
18,F,45.0,61,10475,2651,cardio,cardio
28,F,45.0,72,6522,2240,yoga,yoga
44,F,57.8,55,8508,2746,yoga,yoga
18,F,74.0,61,10077,2888,hiit,hiit
18,F,51.7,54,8605,3019,cycling,cycling
29,F,45.0,69,6935,2598,pilates,pilates
35,F,72.5,68,7624,2648,yoga,yoga
37,M,82.8,69,8702,3021,pilates,pilates
18,F,73.7,58,7944,3135,cycling,cycling
18,F,64.7,54,13643,2972,cardio,cardio
26,M,58.8,63,7398,2710,yoga,yoga
18,M,61.8,51,8411,2799,cycling,cycling
30,F,45.0,62,6108,2081,pilates,pilates
24,F,72.0,66,10237,3190,yoga,pilates
27,F,45.5,61,8594,2448,hiit,strength
