age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
57,M,70.5,84,6516,2708,pilates,yoga
64,M,73.3,68,5899,2618,pilates,yoga
40,M,67.8,56,9658,2632,cycling,cycling
47,M,89.5,68,10092,3347,hiit,hiit
56,M,82.0,66,11018,3066,cycling,cycling
64,M,65.8,72,6735,2721,pilates,pilates
46,M,61.4,56,14994,3049,cardio,cardio
41,M,72.5,65,8504,2875,cycling,cycling
43,F,62.7,58,7260,2988,cycling,cycling
67,F,45.5,70,7983,2676,yoga,yoga
58,M,60.3,63,8035,2760,strength,strength
55,M,73.3,64,12496,2841,strength,hiit
60,F,69.5,68,6379,2355,strength,strength
61,F,63.9,72,7333,2950,cycling,cycling
53,F,61.4,64,12136,3053,cardio,cardio
59,F,58.2,62,7564,2934,yoga,yoga
57,F,81.8,69,6478,2847,cycling,cycling
56,M,95.1,62,15000,3500,cardio,cardio
53,M,94.2,75,4822,2954,yoga,yoga
61,F,65.6,82,3732,2611,pilates,yoga
58,F,60.2,76,7210,2302,pilates,yoga
49,M,73.8,61,9394,2872,cardio,cardio
49,M,72.6,51,11781,2963,hiit,hiit
51,F,85.3,53,8963,3109,hiit,hiit
39,F,60.1,60,4920,2764,cycling,cycling
42,M,89.3,56,8931,3289,hiit,hiit
58,M,80.9,65,9169,3056,strength,strength
43,F,58.3,67,8485,3003,cycling,cardio
47,M,66.0,69,12901,2742,cardio,cardio
57,M,82.5,61,12118,3500,cardio,cardio
69,M,76.7,72,3236,2483,yoga,pilates
51,F,53.7,71,9634,2776,yoga,yoga
52,F,74.3,66,7925,2479,cycling,cycling
44,F,45.0,65,13983,2770,hiit,cardio
55,F,81.9,71,9655,3316,cycling,cycling
61,F,49.3,68,14441,2930,cycling,cardio
45,F,73.2,62,15000,3173,cardio,cardio
66,F,69.5,79,6297,2664,yoga,yoga
41,M,56.0,50,7248,2930,yoga,pilates
56,M,66.2,85,2055,2450,yoga,yoga
64,M,89.8,82,8788,3176,strength,strength
47,M,62.2,62,8016,3264,cycling,cycling
49,M,85.9,67,8540,3065,strength,strength
59,F,69.8,69,5962,3226,cycling,cycling
56,F,66.0,68,15000,3103,cardio,cardio
49,F,66.1,65,9571,2998,hiit,hiit
41,F,76.2,64,12054,3000,cardio,cardio
44,M,80.0,82,7999,3005,strength,strength
55,F,72.1,72,5970,2659,strength,strength
67,M,60.8,58,8472,2947,hiit,strength
52,M,88.8,66,7142,3096,strength,strength
69,M,84.7,69,5677,2735,pilates,pilates
44,F,66.6,57,7634,2773,cycling,cycling
42,F,91.8,65,7456,3423,cycling,cycling
69,M,65.2,61,7928,2621,pilates,pilates
68,M,68.4,76,5405,2856,pilates,yoga
43,F,45.0,58,10455,2573,hiit,hiit
66,M,70.8,71,10053,2623,yoga,yoga
34,F,45.4,66,5722,2836,strength,hiit
40,M,70.7,71,7181,3090,strength,hiit
49,M,72.7,56,9710,3033,cardio,cardio
62,F,45.0,61,9928,2710,yoga,yoga
50,F,61.0,53,9802,2884,hiit,hiit
51,M,91.8,63,12304,3383,cardio,cardio
55,F,45.0,82,6570,2359,pilates,pilates
44,F,73.5,52,9049,2742,strength,strength
60,F,59.2,73,8358,2648,strength,strength
47,M,75.1,58,12459,2900,cardio,cardio
54,F,49.2,64,12285,3110,cardio,cardio
64,M,79.5,77,6400,2778,yoga,yoga
52,M,78.0,74,4885,2807,strength,strength
62,M,86.9,74,6308,2467,pilates,pilates
60,F,76.3,74,5122,2674,hiit,strength
50,M,59.0,70,8268,2832,cycling,cycling
53,F,62.8,66,2520,2501,pilates,pilates
50,M,68.7,59,9258,2852,cycling,cycling
39,F,45.0,50,8216,2585,hiit,hiit
64,F,55.0,68,7307,2531,hiit,strength
58,F,90.0,67,9285,3495,cycling,cycling
62,M,55.7,62,6414,2322,yoga,yoga
60,M,78.6,62,7458,2531,yoga,pilates
51,M,66.1,55,11078,2846,cardio,cardio
48,F,77.1,64,4701,3044,yoga,yoga
67,F,60.5,67,8378,3144,cardio,cycling
59,M,79.3,62,13838,3310,cardio,cardio
54,F,77.1,65,4998,2804,cycling,cycling
59,M,63.8,74,4625,3100,pilates,pilates
70,M,99.4,86,6837,3233,pilates,pilates
58,M,70.7,72,5547,2869,yoga,yoga
59,F,73.7,72,5772,2837,yoga,yoga
62,M,92.3,58,2953,2684,yoga,yoga
51,M,94.2,65,7182,3040,cycling,cycling
57,M,71.5,66,3829,2512,pilates,pilates
55,F,50.8,65,11813,2668,cycling,cycling
59,M,96.2,76,7080,2894,strength,strength
