age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
59,M,72.8,62,9388,3317,hiit,hiit
70,F,62.2,67,3379,2489,yoga,yoga
68,F,64.0,63,5989,2864,pilates,pilates
70,M,53.0,67,4339,2234,yoga,yoga
70,M,66.0,75,9635,2732,strength,strength
70,F,79.9,64,13956,3213,cardio,cardio
70,F,57.9,67,4777,2105,yoga,yoga
45,M,78.8,57,11823,3500,hiit,hiit
70,F,45.0,67,14269,3022,hiit,hiit
67,M,79.6,68,10486,2990,cardio,cardio
59,M,78.0,61,10059,3128,hiit,hiit
65,F,64.4,70,8419,2614,yoga,yoga
70,M,91.3,83,4290,2603,pilates,pilates
70,M,71.0,73,7899,2943,yoga,pilates
70,F,68.6,72,5893,2437,yoga,yoga
62,M,60.0,56,7583,3221,hiit,hiit
63,M,63.5,76,9471,2762,hiit,hiit
70,M,91.1,59,8553,2657,pilates,pilates
59,F,45.0,65,10563,2916,cardio,cardio
69,F,71.6,68,8895,2755,cardio,cardio
67,M,82.1,78,4210,2733,pilates,pilates
70,M,87.1,72,9449,2827,yoga,yoga
70,M,83.0,65,15000,2806,cardio,cardio
54,F,75.7,66,11730,3243,hiit,hiit
63,M,80.0,64,10444,3266,cycling,cycling
70,F,59.8,81,8570,3132,yoga,yoga
55,F,53.7,71,8680,2821,hiit,hiit
56,M,77.9,59,6153,3296,strength,strength
67,M,92.8,67,7586,2995,pilates,pilates
66,F,62.9,71,9178,3128,strength,hiit
64,M,45.0,65,8414,2844,hiit,hiit
70,M,79.0,62,6533,3097,strength,strength
64,M,119.7,59,11635,3490,strength,hiit
70,F,88.8,71,9672,3362,hiit,hiit
60,M,45.0,66,3642,2740,cycling,cycling
69,M,75.3,80,8564,2933,pilates,pilates
69,F,65.1,63,14743,3110,cardio,cardio
70,F,72.8,55,7586,3054,pilates,pilates
66,F,69.2,57,12962,3318,strength,hiit
70,F,56.0,74,5766,2202,pilates,pilates
70,F,70.1,80,7172,2600,yoga,yoga
70,F,66.4,69,9021,2768,yoga,yoga
70,F,55.5,71,5107,2630,strength,strength
70,M,85.2,70,7064,2578,pilates,yoga
61,F,70.1,67,10956,3090,cycling,cycling
70,M,82.2,71,6112,2509,yoga,yoga
70,F,54.4,73,4554,2405,yoga,yoga
51,F,48.8,59,7542,2689,cycling,cycling
67,F,51.2,76,7646,2588,pilates,pilates
70,F,73.0,85,6350,2700,yoga,yoga
70,F,56.1,70,6923,2439,pilates,pilates
70,M,67.1,57,8072,2798,cycling,cycling
70,F,71.2,69,4597,2547,pilates,yoga
70,F,56.4,66,6370,2812,yoga,yoga
63,F,74.7,68,6941,3391,cycling,cycling
58,M,61.3,75,10064,3012,strength,hiit
70,M,71.7,71,4705,2812,pilates,pilates
65,F,77.9,86,10270,3181,cardio,hiit
70,M,84.1,83,7948,2706,yoga,yoga
63,M,83.6,72,4327,2626,yoga,yoga
70,F,72.7,77,7823,2853,pilates,pilates
70,M,70.8,70,9402,3021,strength,strength
57,M,70.0,65,12839,3310,cardio,cardio
70,M,79.1,78,8606,2727,pilates,pilates
70,F,63.1,58,8400,3090,cycling,cycling
70,M,90.4,75,5084,2615,yoga,yoga
