age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
66,F,78.3,63,11019,2886,strength,hiit
57,M,72.7,62,8921,3107,hiit,hiit
57,M,70.7,59,13199,3437,cardio,cardio
70,F,77.7,74,3898,2596,yoga,yoga
49,M,64.8,62,11745,2876,cardio,hiit
58,M,90.4,58,13666,3500,hiit,hiit
70,F,70.0,71,3737,2803,hiit,strength
70,M,80.5,65,8783,2980,pilates,pilates
61,M,89.9,63,8537,3500,cycling,cycling
50,F,45.0,64,8719,2508,hiit,hiit
70,F,76.0,50,9543,3379,hiit,hiit
60,F,66.1,66,7812,2803,yoga,pilates
62,M,74.0,69,10353,3156,cardio,cardio
63,M,78.0,57,12476,3297,hiit,hiit
68,M,66.3,65,11297,2852,hiit,hiit
55,M,45.2,60,10919,2833,hiit,hiit
70,F,55.3,58,11542,2978,hiit,hiit
69,F,69.9,57,11077,3220,cycling,cardio
65,F,59.5,63,7494,2965,hiit,strength
57,F,67.5,66,12450,2710,hiit,hiit
59,M,97.3,65,12653,3363,hiit,hiit
64,F,68.8,68,9604,2905,cycling,cycling
70,M,78.3,73,6696,2917,pilates,pilates
66,M,84.4,78,5808,3055,yoga,yoga
70,F,80.3,68,10968,3112,hiit,cardio
70,F,65.1,75,3622,2399,pilates,pilates
69,M,50.1,66,8800,3003,hiit,hiit
59,F,62.4,64,9009,2708,hiit,hiit
58,F,70.0,79,11864,3222,strength,hiit
69,F,71.9,67,3270,2643,pilates,pilates
58,M,81.6,63,4790,3170,strength,strength
64,M,83.4,71,8675,3132,cardio,cardio
70,M,54.1,71,8110,2597,pilates,yoga
62,F,45.0,75,5772,2703,cardio,hiit
70,F,78.7,73,4961,2663,pilates,pilates
70,F,100.8,80,7437,2883,yoga,yoga
68,M,80.9,78,7500,2724,strength,strength
51,M,76.7,71,10833,2955,hiit,cardio
70,F,63.4,77,6492,2567,pilates,pilates
70,M,76.7,66,14397,3079,cardio,cardio
61,F,59.9,66,9519,2570,pilates,yoga
66,M,70.2,74,6440,2702,strength,strength
61,M,89.1,66,12104,3161,cardio,cardio
57,M,111.0,66,10609,3179,cardio,cardio
70,M,68.1,62,6413,3039,pilates,pilates
53,F,55.4,65,10923,3253,hiit,hiit
59,M,81.3,50,11016,3465,cycling,cycling
63,F,61.6,80,11254,3331,cardio,cardio
56,F,50.3,66,14097,3310,cycling,cardio
63,F,58.6,75,6340,2755,strength,strength
70,F,45.3,69,6558,2101,pilates,yoga
58,M,67.2,63,10602,3048,cardio,cardio
65,F,59.3,78,8573,2671,yoga,pilates
70,M,77.3,68,13629,3431,hiit,cardio
70,F,83.0,75,4698,2818,strength,strength
70,M,80.2,57,7211,3356,cycling,cycling
62,M,63.9,76,9044,3165,strength,strength
