age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
34,M,72.8,54,4549,2683,strength,strength
19,M,64.6,53,8910,2753,yoga,yoga
33,F,65.0,65,6430,2538,strength,strength
18,F,77.1,68,5621,2815,cycling,cycling
18,F,45.0,72,4352,2448,yoga,yoga
18,F,45.0,52,8568,2620,cycling,cycling
27,M,67.5,55,5691,2536,pilates,pilates
18,M,47.6,50,9849,2794,hiit,hiit
30,M,61.1,66,8157,2826,yoga,yoga
18,M,76.5,64,9731,3118,hiit,hiit
26,F,66.1,56,8383,2784,strength,strength
18,M,46.1,53,9301,2550,cycling,cycling
18,F,47.1,56,5054,2592,cycling,cycling
21,M,62.4,50,3060,2299,yoga,yoga
18,F,89.3,50,9513,3273,hiit,hiit
18,F,47.7,56,11093,2987,cycling,cycling
18,M,71.9,50,7971,3086,hiit,hiit
18,F,70.5,58,7002,2792,cardio,cycling
18,M,76.8,72,5474,2980,cycling,cycling
18,F,57.2,50,8113,2687,hiit,hiit
25,F,50.8,63,5641,2781,pilates,pilates
18,M,66.9,62,12889,2671,hiit,cardio
28,F,73.9,65,5436,2510,pilates,yoga
30,F,69.8,64,7254,2588,pilates,pilates
20,F,49.4,60,10606,2766,cycling,cycling
27,M,83.7,60,4802,2482,yoga,yoga
18,M,58.5,55,8664,2983,hiit,hiit
18,M,51.6,63,10702,2854,cycling,cycling
34,F,46.0,65,6846,2656,yoga,yoga
18,M,60.8,50,9204,2831,yoga,yoga
18,M,64.0,60,11701,3198,hiit,hiit
18,M,76.6,61,9183,3235,cycling,cycling
18,F,55.5,59,7414,2566,hiit,strength
18,F,48.6,59,9968,2960,hiit,hiit
18,M,47.3,52,10363,2792,hiit,hiit
20,M,78.6,50,11300,2956,hiit,hiit
23,M,90.8,74,5017,2916,yoga,pilates
18,F,54.9,57,13556,3140,hiit,hiit
33,M,69.2,67,10603,2864,pilates,pilates
18,M,68.9,61,4392,2947,yoga,yoga
36,M,55.5,78,6232,2623,pilates,pilates
18,F,52.4,53,8240,2710,cardio,hiit
18,F,45.0,58,9661,2482,cycling,cycling
18,M,80.7,55,9815,2998,hiit,hiit
18,M,62.3,67,10233,3361,cycling,cycling
19,F,69.7,67,5592,2600,pilates,pilates
23,F,63.5,71,6766,2766,strength,strength
21,M,89.3,62,3723,2325,pilates,yoga
18,M,57.0,54,8894,2772,hiit,hiit
18,M,73.9,57,6498,3032,cardio,cycling
18,M,50.1,54,2761,2799,cycling,cycling
20,M,61.7,51,5249,2960,cycling,cycling
18,M,73.5,63,7895,3329,cycling,cycling
18,F,45.0,63,13776,2854,hiit,cardio
18,M,68.6,59,8800,3054,hiit,hiit
18,M,63.6,68,5439,2378,yoga,yoga
18,F,69.6,51,6786,2743,cycling,cycling
18,F,75.2,62,9624,3094,cardio,hiit
18,F,52.6,60,11295,3169,cycling,cycling
18,M,65.0,55,7825,2576,cardio,cycling
18,F,57.6,56,10850,3187,strength,hiit
26,F,66.4,50,8264,3232,hiit,hiit
18,M,45.0,57,5480,2650,hiit,hiit
18,F,79.3,59,10677,3218,strength,strength
18,M,57.6,72,6842,2531,pilates,pilates
18,M,81.5,53,7968,3244,cycling,cycling
19,F,76.1,67,5545,2592,pilates,pilates
18,F,45.0,55,6037,2514,hiit,hiit
18,F,68.6,56,12814,3063,cardio,cardio
18,F,66.8,59,7347,2857,cardio,cycling
18,M,73.7,58,13194,3354,hiit,hiit
18,M,69.8,66,10858,2958,cardio,cycling
18,M,45.0,59,9643,3030,hiit,hiit
18,M,78.9,56,5732,3009,yoga,yoga
18,M,82.6,54,11713,2974,cycling,cycling
18,F,50.0,58,6820,2315,strength,strength
18,M,63.0,57,10761,3015,cardio,cardio
18,F,48.4,59,6760,2195,yoga,yoga
18,M,58.5,50,4096,2849,cycling,cycling
21,F,52.5,53,4395,2059,hiit,strength
18,M,70.7,59,11668,3240,cardio,hiit
18,F,56.5,67,7711,2870,yoga,yoga
18,F,57.9,50,9241,2884,cycling,cycling
18,F,64.2,56,9882,2951,cardio,hiit
18,M,76.2,56,10035,3113,hiit,hiit
19,M,78.2,73,3953,2613,pilates,pilates
22,F,45.0,51,10251,2467,hiit,hiit
21,F,56.5,57,9327,2433,pilates,pilates
18,F,45.0,50,9648,2752,hiit,hiit
18,F,47.0,67,8446,2927,hiit,hiit
18,F,70.5,50,12052,3356,cardio,cardio
24,M,58.2,61,9356,2975,cardio,hiit
18,M,82.6,64,3343,2680,yoga,yoga
19,M,66.2,63,6377,2905,strength,strength
18,M,76.2,56,9962,3051,hiit,hiit
30,M,47.8,60,6413,2239,pilates,pilates
23,M,91.2,64,5003,2690,pilates,pilates
20,M,62.8,54,10396,2977,hiit,hiit
18,F,45.0,65,11052,2845,hiit,hiit
18,F,69.4,53,9969,2965,cardio,cardio
25,F,45.4,64,5597,2100,yoga,yoga
18,F,51.4,50,9284,3079,hiit,hiit
18,M,86.3,62,6737,3139,cycling,cycling
18,M,73.9,56,10026,3064,cycling,cycling
18,M,77.4,58,6280,2881,cycling,cycling
25,M,74.0,57,4266,2355,strength,strength
19,M,78.2,59,10552,2852,cycling,cycling
18,M,66.1,54,5706,2914,cycling,cycling
