age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
23,F,82.4,63,9941,3364,hiit,hiit
43,M,67.2,70,7974,3080,hiit,hiit
39,F,61.1,60,4993,2915,hiit,strength
36,M,81.7,66,9119,3293,hiit,cardio
35,F,71.7,67,12081,3168,cardio,cardio
32,M,70.5,60,13756,3227,cardio,cardio
52,F,64.1,64,8818,2555,pilates,pilates
24,M,74.9,56,12390,2898,cardio,cardio
57,M,86.7,72,9159,2716,pilates,pilates
38,M,72.3,73,7410,2701,strength,strength
22,M,66.3,50,12248,3127,hiit,hiit
45,M,76.1,65,5802,2431,hiit,strength
36,F,45.0,63,9242,2784,hiit,strength
37,M,53.4,65,9847,2537,strength,strength
39,M,63.8,57,6770,3042,cycling,cycling
31,M,72.2,50,11208,3196,hiit,hiit
57,F,63.7,68,6729,2877,strength,strength
41,F,51.8,67,7107,2684,strength,strength
46,F,63.9,70,5744,2766,yoga,pilates
59,F,73.1,73,6919,2582,yoga,pilates
54,M,69.1,60,5639,2592,yoga,yoga
43,F,78.9,55,8428,3337,cardio,cycling
50,F,52.1,57,9449,3500,cycling,cycling
47,F,73.5,71,13061,2810,cardio,cardio
31,M,57.9,69,4404,2539,yoga,yoga
34,M,85.9,63,9939,3262,hiit,hiit
41,M,62.6,66,6294,2933,hiit,hiit
58,F,88.5,76,5925,3214,hiit,strength
32,F,59.0,55,10143,3226,hiit,hiit
45,M,54.5,60,7631,2480,strength,strength
47,F,73.7,67,13842,3214,yoga,yoga
43,M,65.2,61,14151,3326,cardio,cardio
48,F,72.8,73,2330,2664,hiit,strength
55,M,69.8,57,3491,2981,strength,strength
38,F,60.2,53,11910,2994,cardio,cardio
38,M,75.3,60,12577,3358,hiit,cardio
43,F,53.9,68,7542,2672,strength,strength
38,F,52.9,51,9817,2610,strength,strength
38,M,67.2,65,10016,3119,cycling,cycling
31,M,74.6,59,9873,3159,hiit,hiit
38,F,59.2,64,3500,2516,pilates,pilates
49,F,45.0,62,2000,2189,strength,strength
39,M,63.8,66,6775,2506,strength,strength
60,M,57.5,65,6896,2777,pilates,pilates
33,M,64.1,55,8347,2877,strength,strength
50,F,64.2,71,12938,2921,hiit,cardio
32,M,81.9,57,6074,2685,pilates,yoga
29,M,45.0,63,8492,2538,strength,strength
42,F,71.7,65,12489,3149,hiit,hiit
52,M,75.6,67,6902,2716,strength,strength
33,M,69.6,50,15000,3372,cardio,cardio
34,F,81.5,65,6076,3207,strength,strength
47,F,80.0,62,9231,2911,hiit,strength
29,F,45.0,53,11970,2670,hiit,hiit
41,F,56.0,71,5254,2610,strength,strength
45,M,70.2,81,3237,2625,strength,strength
42,M,68.3,52,8240,3096,strength,strength
49,M,63.9,74,13087,2961,strength,strength
45,M,64.6,62,14780,2995,cardio,cardio
30,M,74.3,64,8788,3244,hiit,hiit
56,M,83.0,62,5384,2948,yoga,yoga
66,M,91.0,72,7905,2621,pilates,yoga
45,F,52.5,67,6855,2881,strength,strength
40,F,51.0,69,7854,2761,strength,strength
45,M,63.0,63,6996,2852,hiit,strength
43,M,68.5,60,14096,3215,cardio,cardio
69,F,66.6,80,2473,2483,pilates,yoga
47,F,72.6,76,8504,3083,pilates,yoga
52,F,71.5,72,6867,2452,strength,strength
34,F,54.5,60,5726,2487,pilates,pilates
52,M,75.1,80,6054,2665,pilates,pilates
37,M,56.6,67,12341,2983,cardio,cardio
49,M,85.1,73,4630,2489,yoga,yoga
45,F,52.4,72,4700,2702,strength,strength
43,F,87.8,66,4914,2832,hiit,strength
35,M,58.3,64,7551,2948,strength,strength
29,M,90.3,58,10213,3500,cardio,cardio
57,M,79.9,65,9405,2883,strength,strength
38,M,71.3,79,14121,2864,cardio,cardio
