age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
24,M,58.3,62,8200,2604,hiit,hiit
49,M,76.7,62,3054,2403,yoga,yoga
46,M,48.6,62,7373,3016,cycling,cycling
39,F,56.1,65,6769,2907,strength,strength
46,M,45.0,72,5639,2424,yoga,yoga
44,M,80.0,68,5976,3128,strength,strength
46,F,86.1,63,3968,2895,strength,strength
46,M,70.5,65,6640,3042,pilates,pilates
61,F,57.0,73,7268,2621,yoga,yoga
45,F,46.2,63,10292,2844,hiit,hiit
33,F,73.3,58,13926,3460,cardio,cardio
40,F,58.6,72,2286,2250,strength,strength
33,M,78.5,64,8280,3231,cardio,hiit
42,F,58.9,59,5345,2871,hiit,hiit
45,M,59.4,65,6117,2445,pilates,pilates
43,M,86.6,65,4669,2331,yoga,yoga
52,F,64.7,77,5184,2197,yoga,yoga
20,M,62.3,63,9640,2993,hiit,hiit
68,F,75.8,64,5086,2696,yoga,pilates
42,M,67.2,75,8971,2705,yoga,pilates
51,M,68.1,66,4032,2881,yoga,yoga
49,M,69.5,62,7230,2851,cycling,cycling
42,F,50.6,53,9332,3175,hiit,hiit
48,M,60.7,75,6681,2319,yoga,yoga
55,F,51.5,75,3415,2415,pilates,pilates
41,M,71.5,54,12614,2936,cardio,cardio
46,F,57.3,68,6352,2612,yoga,pilates
35,F,96.5,61,8918,3500,cardio,hiit
43,M,67.5,56,8669,2969,hiit,strength
26,M,47.9,57,9785,2721,cardio,cardio
50,M,80.9,69,8518,2640,pilates,pilates
40,F,72.9,73,5437,2610,yoga,yoga
33,M,75.9,59,10636,3228,hiit,hiit
38,F,58.4,58,7598,3004,cardio,hiit
35,F,54.4,51,7875,2587,cycling,cycling
60,M,78.3,69,7609,3077,strength,strength
50,M,83.5,69,8740,2751,pilates,pilates
33,M,85.1,66,13062,3380,hiit,hiit
35,M,84.9,74,13983,3320,cardio,cardio
25,F,71.7,67,9011,3500,hiit,hiit
54,M,101.1,58,4656,2908,strength,strength
25,F,80.0,53,12325,3303,strength,hiit
41,F,57.5,53,10550,2677,cardio,cardio
31,M,65.6,51,9632,2815,hiit,hiit
23,F,67.8,63,9542,3443,hiit,hiit
30,M,63.2,55,6037,2898,hiit,hiit
50,F,74.5,67,6926,2889,strength,strength
30,F,63.0,50,14249,3202,hiit,hiit
33,F,80.2,62,9560,3445,cardio,hiit
38,F,62.4,61,5603,2593,strength,strength
56,M,67.2,71,6341,2576,yoga,pilates
53,F,60.8,56,5443,2536,yoga,yoga
27,M,73.5,61,11616,3353,strength,hiit
34,F,51.2,62,5212,2732,strength,strength
40,M,75.0,69,2000,3127,yoga,yoga
29,F,60.0,59,4701,2850,cycling,cycling
33,M,93.5,60,9776,3307,hiit,hiit
63,M,64.9,72,7197,2480,pilates,pilates
37,F,69.0,63,7794,2581,hiit,hiit
27,M,76.8,72,10521,3181,hiit,hiit
34,F,45.0,68,10117,2676,hiit,hiit
54,F,71.6,76,5291,2896,yoga,yoga
55,M,56.0,76,7514,2878,yoga,pilates
57,F,59.6,74,3013,2628,yoga,pilates
50,F,74.2,63,4944,2629,pilates,pilates
46,M,62.0,73,4401,2378,pilates,pilates
44,F,80.3,60,7087,2780,cycling,cycling
47,F,69.4,70,5545,2740,pilates,pilates
40,M,61.4,72,6389,2852,strength,strength
29,F,54.4,50,10908,3131,hiit,hiit
37,F,80.2,58,11860,3340,strength,hiit
40,M,57.0,60,12245,3172,strength,hiit
63,F,87.1,70,5641,3227,pilates,yoga
41,M,83.8,63,5886,2869,strength,strength
27,M,58.6,53,8169,2649,cardio,hiit
52,M,90.4,73,9059,3054,pilates,pilates
39,F,66.8,65,11611,3339,hiit,hiit
51,M,64.3,61,6599,2909,strength,strength
63,F,53.7,70,8447,2727,yoga,yoga
55,M,73.3,63,7469,2529,strength,strength
54,M,66.9,81,4349,2486,pilates,pilates
34,F,46.8,65,9156,2884,hiit,hiit
66,M,82.3,66,9034,2897,yoga,yoga
54,M,55.7,53,6298,2571,pilates,pilates
42,F,54.4,58,10128,2954,hiit,hiit
54,M,50.1,66,10708,2867,cycling,cycling
35,M,62.9,56,9647,2591,hiit,hiit
47,M,56.5,65,9303,2816,strength,strength
60,M,84.9,79,6313,3095,yoga,yoga
62,F,64.6,64,6794,2716,yoga,pilates
34,M,63.2,73,5511,2549,yoga,yoga
