age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
43,M,72.0,65,10281,3222,cycling,cycling
43,F,75.2,55,8742,2940,cycling,cycling
53,F,60.9,74,7025,2774,pilates,pilates
43,M,75.6,73,9923,2797,strength,strength
50,M,85.9,64,7860,2605,pilates,pilates
35,M,74.6,57,7574,2943,strength,strength
37,F,55.6,55,4335,2619,hiit,strength
28,M,88.4,59,8987,3294,cardio,cycling
38,F,73.0,66,10586,3191,cardio,hiit
53,M,57.3,71,4157,2464,yoga,yoga
41,M,70.3,69,7326,2632,pilates,pilates
40,F,71.3,62,7849,3279,strength,strength
48,F,65.6,65,5860,2898,pilates,pilates
41,M,70.8,70,6771,2550,strength,strength
46,M,74.5,63,7424,2584,yoga,pilates
25,F,48.8,64,8762,2877,cycling,cycling
41,M,84.3,67,11338,3264,hiit,hiit
32,M,45.0,53,9588,2704,cycling,cycling
36,M,50.9,60,10185,3165,cardio,hiit
47,M,68.7,72,7292,3044,pilates,pilates
27,F,55.7,63,7315,2750,cycling,cycling
25,M,53.1,59,5249,2897,cardio,cycling
35,F,75.9,54,11227,2796,hiit,hiit
40,F,77.2,68,10866,3094,cycling,cycling
38,F,45.0,54,6133,2684,strength,strength
34,F,45.6,64,5691,3034,cycling,cycling
49,M,66.4,71,7474,2555,pilates,pilates
38,M,82.9,64,10001,3193,cycling,cycling
38,F,57.7,75,6120,2645,pilates,yoga
49,M,71.6,69,9526,2740,pilates,yoga
34,M,82.6,66,10993,3286,cardio,cardio
20,M,69.2,61,10042,3167,cardio,cycling
55,F,87.0,72,6699,3258,cycling,cycling
41,M,63.4,58,7590,2670,strength,strength
47,M,68.2,65,7030,2676,pilates,pilates
52,M,63.7,54,9795,3213,cardio,cycling
50,F,64.2,75,9747,3138,pilates,pilates
52,F,48.6,67,7781,2501,pilates,pilates
58,F,73.9,75,4430,2601,yoga,pilates
24,F,52.6,59,13666,3030,cardio,cardio
45,M,71.9,70,8710,3079,strength,strength
47,M,45.0,59,10129,2638,cardio,cardio
46,F,59.9,64,4396,2971,yoga,pilates
47,F,85.2,68,7068,3092,yoga,pilates
33,M,67.7,63,11865,3195,cardio,cardio
39,F,64.2,71,6639,3377,cycling,cycling
29,F,51.2,64,8557,2781,hiit,hiit
48,F,76.1,71,5967,2607,yoga,yoga
55,F,62.5,75,9235,2935,yoga,pilates
46,M,63.5,67,4963,2542,yoga,yoga
25,F,55.2,57,13060,2472,cardio,cardio
45,M,73.2,57,7594,2778,hiit,strength
43,F,68.6,52,7082,2925,cycling,cycling
51,M,73.0,72,8193,2890,strength,strength
36,M,65.0,62,7680,2989,strength,strength
43,F,63.1,64,10944,2824,cardio,cardio
28,F,45.0,57,10603,2960,hiit,hiit
48,M,90.8,67,6157,2759,pilates,yoga
21,F,48.8,57,7754,2832,cycling,cycling
43,F,51.2,61,8037,2534,strength,strength
49,F,68.8,67,5505,2527,strength,strength
45,F,79.9,61,5136,2836,pilates,pilates
41,F,51.5,68,8150,2781,strength,strength
35,M,77.6,64,9373,3302,cycling,cycling
37,F,65.2,60,11289,3117,strength,hiit
26,F,65.2,50,5274,2658,hiit,hiit
38,M,78.0,52,5364,2851,yoga,pilates
39,M,65.2,66,5660,2750,strength,strength
52,F,92.6,77,8366,3233,pilates,pilates
44,F,49.9,66,5653,2745,strength,strength
52,F,62.1,75,5701,2867,pilates,yoga
38,M,58.9,69,7791,3158,cycling,cycling
49,M,84.0,59,8422,2969,pilates,pilates
55,M,75.2,81,4948,2892,pilates,pilates
49,M,67.4,69,7906,2966,pilates,pilates
59,M,89.5,62,3818,3019,pilates,pilates
57,M,76.1,57,6149,2857,pilates,pilates
56,F,60.4,61,9363,2613,pilates,pilates
39,F,49.8,61,5357,2168,yoga,yoga
38,F,65.1,70,7889,2773,pilates,pilates
45,F,45.0,75,6327,2562,pilates,pilates
45,M,96.2,65,7045,2922,hiit,strength
63,F,59.5,69,7371,2562,pilates,pilates
60,F,80.6,69,7987,3119,pilates,pilates
55,M,84.2,68,9824,2976,hiit,strength
52,F,77.9,63,11540,3207,cycling,cycling
39,F,45.0,70,11518,2893,cardio,cardio
40,M,97.0,63,6048,2997,strength,strength
30,F,56.8,63,9992,3064,cycling,cycling
59,F,77.8,73,6547,3187,hiit,strength
38,M,55.7,67,5456,2430,cycling,cycling
46,F,84.0,58,4349,2632,pilates,pilates
38,M,58.2,62,5946,2980,strength,strength
45,M,76.1,62,11736,3500,hiit,hiit
49,F,46.8,67,8757,2521,pilates,pilates
47,F,57.3,56,3419,2457,strength,strength
46,M,68.5,63,7444,2623,hiit,strength
36,F,75.4,60,14182,3010,cardio,cardio
32,M,100.3,55,8810,3326,cycling,cycling
52,F,63.8,63,7573,2967,cycling,cycling
49,F,75.3,76,6284,2598,strength,strength
27,F,50.1,55,12400,2881,cardio,cardio
44,F,53.7,63,5583,2872,cycling,cycling
41,M,66.9,76,5223,2866,strength,strength
34,F,54.3,58,12583,2751,cardio,cardio
42,M,68.3,68,6345,2743,pilates,pilates
54,F,52.0,69,10135,3073,pilates,pilates
51,M,91.0,64,6602,2752,pilates,pilates
44,M,77.0,74,9508,3224,pilates,pilates
34,M,71.9,64,6840,2861,cycling,cycling
39,F,52.5,61,5309,2104,pilates,pilates
34,M,75.3,50,7387,3029,cycling,cycling
40,M,72.9,73,6298,2697,yoga,yoga
31,M,75.4,50,3950,2980,cycling,cycling
18,F,54.6,58,5765,2522,cycling,cycling
40,F,73.9,55,6007,2861,strength,strength
48,M,81.0,65,7944,3017,pilates,pilates
47,M,53.1,59,8539,2933,cardio,cardio
41,F,67.2,56,10791,2840,cycling,cycling
47,M,60.5,65,5214,3000,cycling,cycling
46,F,85.6,63,7598,2995,cardio,cycling
39,M,94.9,59,8115,3299,strength,strength
18,M,51.0,62,9839,3500,strength,hiit
54,M,82.0,78,3953,2497,pilates,pilates
29,M,82.7,59,7935,3139,strength,strength
20,F,51.8,50,10208,2864,hiit,hiit
36,M,59.5,62,14184,3070,cardio,cardio
40,M,69.5,59,9235,3210,cycling,cycling
35,F,45.0,57,12064,2919,cycling,cardio
57,M,64.4,71,5235,2710,pilates,pilates
35,F,80.9,54,9644,2998,cycling,cycling
35,M,65.2,56,10462,3500,cycling,cycling
48,M,85.4,75,7795,3283,strength,strength
40,M,79.8,61,5483,3231,cycling,cycling
49,F,50.8,65,5709,2469,yoga,yoga
51,F,70.8,59,6709,2724,strength,strength
66,F,66.6,78,4023,2693,pilates,yoga
42,F,45.7,76,3147,2350,strength,strength
42,M,85.8,77,6105,2805,pilates,pilates
27,M,50.6,60,12111,2806,strength,hiit
45,M,69.2,67,2000,2630,pilates,pilates
36,F,45.0,59,8066,2476,strength,strength
36,M,86.8,54,12074,3500,cardio,cardio
55,F,49.3,74,7992,2532,cycling,cycling
50,F,58.5,70,4558,2460,yoga,pilates
49,F,62.5,56,12747,3352,cycling,cycling
50,F,69.1,67,4857,2488,pilates,pilates
50,F,64.4,66,5836,2489,yoga,pilates
47,F,66.1,73,2965,2564,pilates,pilates
51,M,75.0,76,10190,3118,hiit,strength
37,M,45.6,53,10991,2800,cardio,cardio
47,M,71.8,70,8819,2366,pilates,pilates
34,F,56.9,54,2774,2825,cycling,cycling
54,F,66.4,66,7662,3023,strength,strength
46,F,54.8,70,7104,2775,strength,strength
42,M,82.3,61,8140,2792,pilates,pilates
31,F,54.1,58,9172,2890,cycling,cycling
18,F,53.6,63,8165,2460,cycling,cycling
36,F,45.0,57,7492,2547,cycling,cycling
41,F,63.6,74,6172,2677,pilates,pilates
47,M,76.6,56,10135,3023,cycling,cycling
33,F,80.3,51,14557,3389,hiit,hiit
44,F,46.8,73,4845,2604,pilates,pilates
55,M,68.4,82,6105,2378,yoga,pilates
45,M,75.9,60,5180,2693,pilates,pilates
41,F,84.9,74,7586,2777,strength,strength
48,M,71.0,70,5682,2797,pilates,pilates
49,F,81.3,68,7653,2931,yoga,pilates
37,F,61.0,56,8183,2783,cycling,cycling
47,F,55.2,57,11964,2755,cardio,cardio
37,F,56.9,69,8264,2651,cycling,cycling
36,F,80.8,51,11405,3227,cardio,cardio
51,M,67.8,64,6102,2671,pilates,pilates
58,M,53.5,75,8922,2468,yoga,yoga
47,M,66.3,71,2361,2768,strength,strength
26,F,74.2,57,14178,3000,cardio,cardio
