age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
50,F,54.8,57,11004,2488,strength,strength
63,F,53.6,61,5069,2732,strength,strength
51,F,65.3,56,11960,3241,hiit,hiit
59,F,70.3,65,12251,2629,hiit,hiit
62,M,98.5,59,10893,3500,hiit,hiit
63,M,93.0,70,7548,2862,yoga,yoga
52,F,64.7,73,5871,2881,strength,strength
70,F,67.0,81,7258,3209,strength,strength
44,F,96.5,71,12294,3500,cardio,cardio
61,M,50.3,76,10331,2744,pilates,yoga
55,F,66.4,72,10150,2879,strength,strength
59,M,75.1,63,11490,2753,cardio,cardio
45,F,88.4,58,8009,2922,cycling,cycling
62,F,66.1,69,6389,2745,pilates,pilates
58,M,88.1,65,13149,3124,cardio,cardio
57,M,76.2,66,7236,2790,pilates,pilates
67,F,82.2,76,5899,2811,pilates,pilates
44,F,60.5,57,9897,3110,hiit,hiit
67,F,59.3,73,9278,2610,pilates,pilates
60,F,79.8,73,6406,2928,hiit,strength
58,M,67.0,63,7018,2485,yoga,pilates
70,M,62.2,76,6295,2619,pilates,pilates
54,F,48.6,60,5850,2870,strength,strength
52,M,68.3,65,13375,3277,hiit,hiit
49,F,98.2,62,11291,3385,cardio,cardio
65,F,77.9,70,7335,2899,pilates,pilates
59,M,74.0,73,7841,3010,yoga,yoga
53,F,81.6,64,2197,2758,yoga,yoga
59,M,73.8,70,8119,2972,strength,strength
55,F,45.0,62,6179,2672,cycling,cycling
48,F,62.5,54,13873,3001,hiit,hiit
44,M,75.1,61,10192,3081,cardio,cardio
70,M,91.2,73,11206,3075,strength,strength
70,F,57.4,73,10607,2985,pilates,pilates
48,M,94.2,60,12064,3500,cardio,cardio
44,F,59.2,59,12147,3048,cardio,cardio
64,M,58.2,78,8020,2887,cycling,cycling
68,F,65.6,70,5980,2760,yoga,pilates
66,F,74.2,81,4487,2634,yoga,yoga
57,F,63.4,62,6912,2911,hiit,hiit
70,M,94.4,78,6622,2787,yoga,pilates
47,M,66.1,63,7931,2543,cycling,cycling
70,F,47.2,75,10883,2837,strength,strength
48,M,74.1,76,13648,3195,cardio,cardio
53,F,67.6,59,10516,3342,strength,strength
61,M,86.9,74,7323,2747,pilates,pilates
57,F,67.8,68,8056,3239,hiit,hiit
50,F,71.0,70,9934,2612,pilates,pilates
53,M,68.7,58,5004,2469,hiit,strength
41,M,74.4,57,5259,3244,cardio,cycling
47,M,68.7,68,12353,3500,cardio,cardio
49,F,67.5,74,7073,3125,hiit,strength
63,M,91.3,80,5144,2630,yoga,yoga
55,F,100.8,63,5460,2572,pilates,yoga
59,F,71.0,73,9949,2690,strength,strength
57,M,90.9,69,6282,2798,pilates,pilates
61,M,85.1,65,6262,3302,strength,strength
68,M,87.4,78,7794,2949,pilates,pilates
50,F,76.3,62,4682,2869,yoga,yoga
54,M,65.9,76,10072,2942,strength,strength
62,F,69.2,60,6819,2628,yoga,yoga
47,M,46.9,63,9978,2748,hiit,hiit
54,M,63.1,72,2000,2607,strength,strength
53,F,66.5,71,6492,2730,strength,strength
56,F,61.8,67,12150,2846,cycling,cardio
70,M,99.1,72,7697,2790,strength,strength
68,M,75.6,69,3931,2996,strength,strength
68,M,64.3,62,5970,2638,pilates,yoga
57,F,63.0,63,7759,3105,cycling,cycling
48,F,49.1,58,7092,2526,strength,strength
59,M,69.7,58,11268,2969,hiit,hiit
63,F,61.4,81,7346,2254,yoga,yoga
45,M,61.6,50,3317,2345,strength,strength
54,F,79.4,63,3296,2955,strength,strength
41,M,76.7,63,12676,3233,hiit,hiit
47,M,74.0,64,5454,2885,strength,strength
46,M,79.8,50,14622,3500,hiit,cardio
46,M,89.5,66,9191,3292,hiit,hiit
66,M,80.0,69,6502,2931,strength,strength
44,F,46.6,66,12970,2850,cardio,cardio
47,M,73.5,51,8897,3138,hiit,hiit
50,M,76.6,68,8094,2781,cardio,cardio
47,M,74.2,58,8326,3028,cycling,cycling
61,F,48.7,67,6952,2727,pilates,pilates
56,F,69.7,58,9569,3038,cardio,cycling
66,F,50.8,62,9586,2768,yoga,pilates
63,M,76.4,70,12159,2959,cardio,cardio
42,M,59.4,68,8374,2700,yoga,yoga
57,M,76.9,70,8777,2667,pilates,pilates
61,M,77.3,71,3578,2856,yoga,yoga
51,M,62.8,69,11159,3130,cardio,cardio
63,M,91.3,84,4347,2489,yoga,yoga
69,F,54.3,78,4655,2303,yoga,yoga
70,M,77.9,77,4060,2966,pilates,pilates
60,F,76.7,61,9649,3500,hiit,hiit
54,M,67.2,73,5907,2858,hiit,strength
52,F,65.1,74,8321,2770,pilates,pilates
65,F,70.3,70,7345,2683,yoga,yoga
55,M,64.5,71,5569,2186,pilates,pilates
53,M,84.0,68,6493,2957,hiit,hiit
70,M,96.1,71,6281,3065,yoga,yoga
61,M,46.7,67,4170,2276,yoga,yoga
45,M,73.4,63,10281,2843,cardio,cardio
56,M,88.7,71,2582,2735,strength,strength
66,M,66.2,64,4252,2416,hiit,strength
55,M,112.8,64,7322,3208,pilates,pilates
54,M,88.8,67,8238,3500,hiit,hiit
46,M,89.3,72,4269,3140,strength,strength
43,M,74.8,50,13218,2963,cardio,cardio
55,F,74.0,63,5612,2700,pilates,pilates
35,F,78.5,58,9330,3176,cycling,cycling
60,M,90.8,61,9195,3062,cardio,cycling
70,F,68.1,67,6244,2617,hiit,strength
70,F,76.8,76,5839,2675,pilates,pilates
52,F,64.0,70,2986,2616,yoga,yoga
53,F,68.6,74,8805,2971,strength,strength
64,F,65.1,75,10553,2867,yoga,yoga
57,M,78.6,76,7810,3060,hiit,strength
58,F,80.3,70,4090,2480,pilates,yoga
68,M,68.8,75,2138,2062,pilates,yoga
57,F,49.8,67,6305,2806,pilates,pilates
65,M,76.7,81,8187,2602,yoga,yoga
67,F,53.6,77,6465,2480,cycling,cycling
50,F,59.2,73,10130,3107,cycling,cycling
54,F,80.9,58,9653,3269,cycling,cycling
63,F,73.9,65,8047,2947,strength,strength
38,F,58.7,53,6072,2525,cardio,cycling
65,F,114.4,77,9701,3133,yoga,pilates
45,M,72.7,65,9696,2919,cardio,cardio
69,F,68.0,79,8501,2595,pilates,pilates
50,M,84.2,61,8900,3030,cardio,cardio
58,F,82.8,67,8658,2819,cycling,cardio
66,F,70.4,69,5309,2877,strength,strength
35,F,69.5,57,11024,2954,cardio,cardio
41,M,71.4,65,10002,2994,cardio,cardio
69,M,70.7,73,13268,3141,cardio,cardio
68,M,58.3,64,5279,2712,cycling,cycling
67,M,66.3,78,7634,2673,strength,strength
67,M,80.9,69,11161,2868,cardio,cardio
47,F,76.7,60,9828,3078,cardio,hiit
46,F,68.3,63,11119,3388,hiit,hiit
47,M,71.8,83,5792,2518,pilates,pilates
68,F,55.1,69,8149,2408,pilates,yoga
70,F,75.8,82,7333,2823,yoga,yoga
58,M,45.0,71,9434,2789,strength,strength
54,M,66.9,59,5047,2860,cycling,cycling
57,F,57.1,57,13049,3225,cardio,cardio
67,M,86.0,67,4818,2754,cycling,cycling
48,M,75.3,60,10312,3427,cardio,cardio
50,M,45.7,61,13181,2886,cardio,cardio
63,M,83.7,69,4175,2781,pilates,pilates
46,F,54.2,63,8511,2895,strength,strength
59,M,93.5,72,4823,2835,yoga,yoga
37,M,64.1,67,5694,2745,strength,strength
38,F,77.4,61,7362,2740,pilates,pilates
70,F,71.3,62,2468,2553,pilates,pilates
56,F,81.1,68,12159,3500,cardio,cardio
54,F,60.6,67,6184,2479,pilates,pilates
52,M,53.5,73,7328,2720,yoga,yoga
45,M,73.5,61,6859,2509,cardio,hiit
44,M,62.3,61,5863,2858,strength,strength
40,F,66.8,54,11474,3389,hiit,cardio
61,M,63.3,56,9429,3395,hiit,hiit
56,F,45.0,67,8129,2807,strength,strength
42,F,69.9,61,8320,3199,hiit,hiit
52,F,59.9,70,14002,3183,hiit,cardio
47,M,80.3,59,14170,3500,cardio,cardio
38,M,72.1,59,8288,2647,cycling,cycling
55,M,70.8,66,11323,3145,cardio,cardio
52,F,70.6,61,7012,2935,pilates,pilates
58,F,51.9,77,7892,2318,pilates,pilates
61,M,66.8,66,6269,2728,yoga,yoga
57,F,56.3,59,11480,2452,cardio,cardio
41,M,52.9,69,7635,2714,strength,strength
58,F,65.6,72,5621,2647,strength,strength
43,M,74.0,63,9812,3500,hiit,hiit
35,F,59.8,57,11007,3121,hiit,hiit
52,F,66.2,61,11725,3197,hiit,hiit
40,M,59.5,50,12130,3131,cardio,cardio
51,F,45.0,66,7671,2325,hiit,hiit
51,F,67.3,70,11193,2944,cardio,hiit
58,F,45.0,64,3716,2318,pilates,pilates
