age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
56,F,62.5,59,8769,2702,cardio,hiit
64,M,49.4,63,9479,2969,hiit,cardio
60,F,53.5,64,11213,3127,hiit,hiit
57,M,76.8,66,10396,3063,cardio,cardio
68,F,57.3,78,8532,2894,yoga,yoga
49,M,63.6,75,9145,2924,hiit,hiit
70,F,55.5,66,6216,2766,pilates,pilates
70,F,75.9,64,13428,3442,hiit,hiit
51,M,81.2,68,9244,3258,hiit,hiit
64,F,66.8,72,11914,2959,cardio,cardio
66,M,84.4,68,6627,2680,yoga,yoga
59,M,73.7,61,9334,3168,hiit,hiit
70,M,69.5,72,8643,2325,yoga,yoga
70,F,80.1,81,13842,3154,cycling,cardio
62,M,87.9,76,4657,2989,strength,hiit
64,M,63.2,62,9890,3029,cycling,cardio
63,F,70.1,79,11342,3061,cycling,cardio
55,F,73.9,54,10574,2952,hiit,hiit
64,M,58.6,60,10923,2690,cycling,cycling
57,F,47.7,69,9949,3166,hiit,hiit
70,F,58.8,74,2824,2572,pilates,yoga
70,M,95.0,66,11951,3477,cardio,cardio
55,F,65.8,63,9129,3140,cycling,cycling
68,M,99.6,68,5665,3044,pilates,pilates
70,F,69.5,63,6338,3224,cycling,cycling
66,M,85.4,71,6498,3037,pilates,pilates
53,M,76.0,60,10961,3006,cycling,cycling
62,M,84.1,54,6664,3228,hiit,hiit
60,F,45.9,69,7074,2606,hiit,hiit
55,F,53.4,67,8688,3117,cardio,hiit
63,F,74.2,79,7392,2973,pilates,pilates
68,F,74.1,71,6044,2775,cycling,cycling
61,M,79.7,56,14021,3500,cardio,cardio
63,M,87.4,59,10870,3195,hiit,hiit
57,M,86.8,69,12735,3247,cardio,cardio
70,F,45.0,66,11671,2888,hiit,cardio
68,F,79.5,73,13612,3176,cardio,cardio
65,M,70.0,63,12418,2895,hiit,hiit
60,M,66.5,72,11284,3364,cardio,cardio
46,M,95.6,58,11016,3500,hiit,hiit
65,M,73.1,68,10510,3028,strength,hiit
66,M,57.7,73,5652,2574,hiit,strength
68,F,65.3,76,9363,2953,pilates,pilates
46,M,70.0,67,10003,2931,cardio,cardio
53,F,80.0,60,11564,3214,hiit,hiit
62,F,60.7,68,11496,3077,cardio,hiit
64,M,77.7,66,10456,3497,hiit,hiit
68,M,71.5,61,11457,2912,cardio,cardio
61,F,47.9,57,14379,2633,cardio,cardio
63,M,84.0,61,8434,3379,hiit,hiit
70,M,76.9,61,11864,3361,hiit,cardio
61,M,61.6,67,9273,2854,hiit,hiit
70,M,77.2,66,8346,3152,hiit,hiit
46,F,88.4,58,9389,3151,hiit,hiit
68,M,62.8,62,10284,2865,cardio,cardio
68,F,63.5,65,8697,2887,strength,strength
65,M,86.6,73,9540,3468,cardio,cardio
66,F,61.0,70,10871,3025,cardio,cardio
65,F,81.8,56,11406,3229,cardio,cardio
62,F,63.7,70,3608,2224,pilates,pilates
69,M,90.4,65,7073,2707,pilates,pilates
70,F,75.7,61,8549,3226,cardio,cardio
55,F,59.9,61,6387,2555,hiit,strength
68,F,69.4,63,12595,2871,hiit,cardio
53,M,88.7,64,12249,3131,cardio,cardio
67,F,73.7,65,13950,3421,cardio,cardio
63,M,52.8,59,11592,2224,cardio,cardio
60,M,69.9,59,10115,3048,cycling,cycling
68,F,72.7,78,9303,3012,cardio,cardio
70,M,90.9,76,8932,3194,strength,strength
70,F,63.2,78,4939,2217,strength,strength
70,F,85.2,71,7915,2978,yoga,yoga
61,F,81.2,56,9871,2959,hiit,hiit
69,M,75.0,65,3961,2805,yoga,yoga
68,F,73.6,71,10066,2844,cardio,cardio
61,M,45.0,61,9877,2841,hiit,hiit
67,F,69.1,64,9388,3377,hiit,hiit
55,M,68.6,63,14530,3355,cardio,cardio
70,F,72.6,57,10222,3074,cardio,cardio
67,F,73.4,66,12406,3229,cardio,cardio
49,F,77.9,66,10090,3071,cardio,hiit
65,F,74.9,69,9468,3500,hiit,hiit
61,F,65.8,70,5529,2717,pilates,pilates
37,M,49.4,55,11352,2939,hiit,hiit
70,M,90.8,69,6491,2643,yoga,pilates
51,F,57.9,59,8266,3068,cycling,cycling
60,M,63.2,57,10810,2889,cardio,hiit
70,M,63.2,69,7336,2588,hiit,cardio
57,F,69.8,78,13709,3368,cardio,cardio
