age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
70,F,72.0,76,3311,2264,pilates,pilates
51,F,58.9,65,11230,3180,hiit,hiit
46,F,45.0,55,14164,3230,hiit,hiit
57,F,56.8,80,5949,2699,pilates,pilates
38,F,76.7,62,7275,2841,cardio,cycling
63,M,65.3,70,7538,2710,pilates,pilates
68,M,71.3,72,7019,2520,pilates,pilates
50,F,75.2,61,14213,3483,cardio,cardio
58,M,57.9,65,3655,2530,strength,strength
54,F,50.1,62,10758,2597,pilates,pilates
57,M,66.4,69,5451,2654,yoga,yoga
61,M,64.6,73,9917,3130,cycling,cycling
69,M,75.3,70,3556,2532,pilates,pilates
60,M,64.2,64,10172,3170,hiit,cardio
58,M,72.6,67,5454,2570,pilates,pilates
61,F,76.6,63,5228,2756,yoga,yoga
60,M,85.1,60,9635,3130,cardio,cycling
53,M,71.4,62,5699,2638,cycling,cycling
55,F,45.0,61,5951,2501,pilates,pilates
62,F,93.5,74,8645,2752,pilates,pilates
54,F,69.9,65,8236,2710,pilates,pilates
56,M,82.6,65,6104,3119,strength,strength
58,F,72.3,58,9325,3004,hiit,hiit
67,M,80.3,68,4451,2743,yoga,yoga
63,F,68.2,65,5160,2527,pilates,pilates
50,F,45.0,65,9564,2660,hiit,hiit
47,F,48.3,53,10234,2915,hiit,cardio
60,F,63.8,71,3702,2538,pilates,pilates
55,F,57.3,63,7322,2695,pilates,pilates
60,M,69.3,73,9089,2825,pilates,yoga
70,F,57.3,59,8157,2463,pilates,pilates
70,F,45.0,64,10851,2840,pilates,pilates
61,M,77.0,67,11494,3260,strength,hiit
70,F,72.0,83,4258,2763,pilates,pilates
70,F,67.8,69,11444,3258,pilates,pilates
51,F,50.9,69,6196,2739,hiit,hiit
57,F,73.5,65,8141,3104,pilates,pilates
70,M,73.3,72,7601,2711,pilates,pilates
49,F,69.2,74,10894,3102,strength,strength
60,F,68.5,64,9148,3115,cycling,cycling
64,M,73.9,82,5205,2811,pilates,pilates
60,M,85.7,68,7395,2864,pilates,pilates
55,M,53.2,75,7773,2739,strength,strength
58,M,74.4,67,6062,2771,yoga,pilates
54,M,78.0,62,8017,3229,hiit,hiit
53,M,73.0,78,5439,2680,yoga,yoga
61,M,83.1,74,12139,3067,cycling,cardio
52,M,91.2,77,7166,3272,pilates,pilates
45,M,72.9,65,7528,2778,hiit,hiit
59,F,59.7,65,4421,2212,pilates,pilates
42,F,74.3,60,13052,3313,hiit,hiit
54,M,72.3,82,8226,2781,pilates,pilates
63,F,56.6,67,11584,2492,pilates,pilates
54,M,70.2,62,5833,2641,pilates,pilates
34,M,70.6,54,10928,2894,hiit,hiit
66,M,71.6,69,7053,2726,hiit,strength
70,M,66.7,68,7535,3162,hiit,strength
60,M,74.7,64,11868,3280,cardio,cardio
52,F,65.1,62,8939,3010,cycling,cycling
47,M,62.6,62,14318,3500,hiit,hiit
55,F,72.3,61,9831,2804,pilates,pilates
63,F,80.9,67,6907,2716,yoga,yoga
49,M,65.0,62,8592,3198,cardio,cycling
59,F,53.8,79,5368,2341,pilates,pilates
61,F,65.2,76,4985,2656,pilates,pilates
60,M,68.1,71,10065,2743,pilates,pilates
48,F,67.3,57,11159,3198,hiit,hiit
46,M,67.7,61,4816,3062,strength,strength
61,F,61.6,73,5553,2833,pilates,pilates
58,F,100.2,78,2793,3087,pilates,pilates
60,M,65.0,67,3547,2470,pilates,pilates
38,F,76.4,54,7939,2977,cycling,cycling
49,M,68.7,58,9931,2823,cardio,hiit
66,M,108.6,73,6606,2949,yoga,yoga
52,M,83.6,70,12017,3069,hiit,hiit
63,F,82.8,74,6705,2638,yoga,yoga
46,F,60.3,56,13459,3156,hiit,hiit
42,F,57.1,64,7349,2505,pilates,pilates
66,F,85.3,71,5893,2916,yoga,pilates
70,F,47.7,77,5080,2256,yoga,yoga
67,F,59.9,76,5259,2261,pilates,pilates
59,M,72.5,72,6500,2746,strength,strength
41,F,69.9,66,6952,2493,strength,strength
60,F,73.8,80,4362,2625,pilates,pilates
62,M,80.8,64,8013,3009,pilates,pilates
41,F,59.5,66,5911,2724,strength,strength
70,M,67.9,74,2689,2399,pilates,pilates
59,F,66.6,71,8393,2860,pilates,pilates
70,F,67.1,69,5438,2838,pilates,pilates
52,M,68.1,67,9053,2655,pilates,pilates
56,M,81.6,68,9305,3033,cycling,cycling
54,F,61.1,61,10774,2672,cardio,cardio
58,F,82.8,69,5530,2925,pilates,pilates
57,F,94.3,70,4784,2849,strength,strength
50,M,73.4,69,2497,2448,pilates,yoga
56,F,57.1,60,13456,2661,cardio,cardio
64,M,81.8,63,8259,2967,pilates,pilates
40,M,54.7,69,12784,3296,hiit,hiit
53,M,65.8,63,6534,2852,pilates,pilates
50,F,45.2,64,10731,3114,hiit,hiit
50,F,65.1,64,5472,2735,yoga,pilates
47,M,57.5,60,7413,2809,cycling,cycling
35,F,45.0,58,7088,2766,cardio,cycling
70,F,46.6,72,6588,2960,pilates,pilates
70,M,51.8,80,4591,2508,pilates,pilates
56,M,76.5,67,8941,2772,cycling,cycling
48,F,66.5,65,15000,3339,cardio,cardio
58,F,57.7,66,7759,2719,pilates,pilates
55,F,63.4,65,4891,2577,pilates,pilates
44,M,61.5,57,11089,2799,hiit,hiit
47,F,48.7,73,10844,2603,cardio,cardio
