age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
34,F,63.2,63,7127,2918,cycling,cycling
49,M,64.8,79,5647,2518,yoga,yoga
26,M,82.4,57,3399,2447,strength,strength
31,M,67.6,63,6268,2533,strength,strength
38,M,84.8,69,8097,2851,yoga,yoga
18,M,73.1,52,11011,3088,hiit,hiit
26,F,69.9,67,10217,2987,strength,strength
28,F,62.2,55,10005,3108,hiit,hiit
26,F,63.5,69,12805,2924,cardio,cardio
29,M,80.1,69,7127,2807,pilates,pilates
26,F,60.7,61,2000,2576,hiit,strength
40,F,75.5,62,4227,2858,yoga,yoga
31,M,69.5,67,6742,2807,strength,strength
32,M,72.1,56,4169,2460,yoga,yoga
32,F,62.3,75,7688,2318,yoga,yoga
46,F,45.0,54,7182,2270,pilates,pilates
39,M,73.2,70,5805,2793,strength,strength
34,M,84.9,57,12814,3141,strength,strength
27,M,75.0,65,7773,3155,strength,strength
23,F,45.0,51,9367,3155,hiit,hiit
29,M,80.7,63,9154,3204,strength,strength
24,M,69.0,51,5153,2648,strength,strength
36,M,67.3,65,3837,2766,yoga,yoga
44,M,54.4,67,5413,2288,yoga,yoga
29,M,78.5,71,4418,2169,pilates,pilates
26,F,65.9,53,8940,2771,hiit,hiit
18,F,58.5,51,6527,2519,cycling,cycling
29,M,72.8,68,7743,2700,pilates,pilates
28,F,81.8,58,13317,3060,hiit,hiit
26,M,49.9,58,2358,2350,pilates,pilates
29,F,63.1,57,9236,2875,hiit,hiit
22,M,97.4,61,10802,3288,hiit,hiit
36,F,55.5,59,2107,2487,yoga,yoga
32,M,46.4,60,6197,2438,yoga,pilates
33,M,72.3,59,12023,2899,yoga,yoga
37,F,66.9,57,4017,2384,yoga,yoga
34,M,59.2,73,5746,2557,yoga,yoga
21,M,69.8,56,11221,3391,cycling,cycling
18,M,53.2,57,5470,2755,cycling,cycling
30,M,71.7,60,5291,2598,yoga,yoga
19,M,101.9,53,6957,2820,strength,strength
28,F,57.2,63,10881,2820,hiit,hiit
36,F,58.9,68,5392,2607,pilates,pilates
21,F,55.2,61,9661,2955,hiit,strength
35,F,52.6,60,4475,2688,yoga,pilates
27,M,66.5,56,10347,2896,cardio,cardio
31,M,65.1,68,9066,2712,strength,strength
48,M,82.3,60,8277,2833,yoga,yoga
25,M,54.5,71,9815,2252,yoga,yoga
40,F,91.8,68,6479,2678,yoga,yoga
53,M,77.7,72,8969,2714,pilates,pilates
37,F,46.3,58,5085,2627,pilates,pilates
35,F,71.3,58,7800,2468,yoga,pilates
41,M,75.1,62,10398,3089,yoga,yoga
26,M,72.8,70,6090,2819,hiit,strength
18,M,50.6,63,7612,2718,cycling,cycling
18,M,61.7,58,12080,3060,strength,hiit
45,M,85.6,59,4659,2395,yoga,pilates
30,F,77.3,57,6555,2753,yoga,yoga
29,F,66.2,61,9653,3010,strength,strength
21,M,65.8,52,5840,2725,strength,strength
37,M,64.6,59,6427,2984,yoga,yoga
40,M,72.0,71,7164,2642,pilates,pilates
35,M,96.6,69,2470,2857,yoga,yoga
30,M,54.9,60,10921,3117,hiit,hiit
28,M,61.0,61,5471,2579,yoga,yoga
39,M,86.4,59,4593,2901,yoga,yoga
28,M,67.6,60,7478,2615,pilates,pilates
38,F,65.0,63,4434,2492,yoga,yoga
18,M,100.8,50,12077,3500,cycling,cycling
34,M,75.3,65,3923,2724,pilates,pilates
24,F,54.1,61,12035,3068,cardio,cardio
32,M,86.0,63,8282,3147,yoga,pilates
22,M,60.2,62,7667,2888,strength,strength
18,F,54.4,55,12102,3009,hiit,hiit
18,M,52.1,58,11607,3199,cardio,cardio
46,F,46.4,79,8750,2307,pilates,pilates
34,F,45.0,66,6015,2321,pilates,pilates
24,F,50.6,54,5601,2705,strength,strength
43,F,73.3,81,3489,2901,yoga,yoga
37,M,88.7,71,3292,2829,yoga,yoga
36,M,81.8,67,6304,2757,yoga,yoga
36,F,78.6,60,12327,3358,cardio,cardio
26,M,59.8,55,6493,2465,pilates,pilates
18,F,68.8,50,9651,3228,cardio,hiit
25,M,59.9,50,13255,3069,cardio,hiit
41,F,66.0,59,13347,3240,cardio,cardio
18,F,64.9,52,8978,2809,cycling,cycling
40,M,96.0,65,8514,3033,strength,strength
22,F,64.1,50,13821,3321,hiit,hiit
44,M,69.4,68,5996,2408,yoga,pilates
35,M,45.0,66,5744,2310,yoga,yoga
33,F,63.7,68,8338,2718,strength,strength
36,M,73.3,57,5295,2649,yoga,yoga
28,F,57.9,72,10966,2880,cardio,cycling
30,F,57.5,56,6825,2602,hiit,hiit
34,F,70.8,52,6134,2952,yoga,yoga
42,F,48.8,63,9909,2736,strength,strength
28,M,73.4,70,5396,2608,pilates,pilates
18,F,58.1,62,13818,3073,hiit,hiit
48,F,59.3,75,7341,2321,pilates,pilates
34,M,61.0,57,6385,2469,hiit,strength
32,F,55.8,57,5153,2507,cycling,cycling
18,M,65.2,58,11457,3020,strength,hiit
31,M,60.1,57,10134,2736,hiit,hiit
31,M,45.0,66,5529,2027,yoga,yoga
28,M,67.1,55,12713,2907,cardio,cardio
31,F,78.9,68,9379,3044,yoga,pilates
18,F,46.2,60,10357,3072,hiit,hiit
24,M,59.0,62,9897,2652,strength,hiit
33,M,97.1,71,6636,3020,yoga,yoga
18,M,62.3,63,9570,2960,cardio,cycling
21,F,66.0,55,10509,2880,hiit,hiit
42,M,77.3,59,10063,2528,pilates,pilates
18,M,71.6,60,13794,3351,cardio,cardio
25,F,45.0,61,11661,2944,cycling,cardio
23,M,66.3,65,8465,3148,cycling,cycling
18,M,69.0,52,9726,3299,hiit,hiit
30,M,67.4,62,6321,2728,strength,strength
18,M,67.3,58,10045,3148,hiit,hiit
38,F,63.5,67,7900,2890,yoga,yoga
33,F,47.7,59,9416,2576,yoga,yoga
25,M,57.9,67,6428,2996,pilates,pilates
35,M,62.5,64,8991,3134,pilates,pilates
34,F,61.3,61,7801,2623,yoga,pilates
25,F,55.3,63,6341,2722,cycling,cycling
30,F,66.0,63,7749,2711,pilates,pilates
23,F,82.5,57,9086,3072,cardio,cardio
18,F,66.4,56,11677,2668,hiit,hiit
38,F,69.5,66,6751,2582,pilates,yoga
21,F,67.8,57,10778,2730,hiit,hiit
28,M,62.0,64,4506,2576,yoga,yoga
30,F,74.5,56,11154,3375,cardio,cardio
18,M,79.5,61,11086,3225,hiit,hiit
39,M,75.2,60,5846,2585,pilates,pilates
34,F,85.3,62,9341,2778,pilates,pilates
38,F,56.4,69,6771,2719,yoga,yoga
45,F,62.4,71,7251,2755,pilates,pilates
