age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
32,F,45.0,53,7143,2686,pilates,pilates
28,M,57.9,52,5775,2994,cycling,cycling
23,M,53.4,51,7598,2811,cycling,cycling
18,F,55.7,64,9998,2562,pilates,pilates
18,F,76.2,57,8364,2658,cycling,cycling
31,M,76.4,80,8158,3317,yoga,yoga
18,F,65.6,65,8439,2801,cycling,cycling
38,M,72.6,63,9639,3140,cycling,cycling
18,F,45.0,50,6415,2523,cycling,cycling
20,M,92.0,52,8804,3259,cycling,cycling
41,M,76.9,72,4607,2798,pilates,pilates
26,M,57.0,60,9516,2989,cardio,cardio
36,F,46.7,64,7000,2067,yoga,yoga
20,F,63.8,61,9460,2866,strength,hiit
23,M,54.9,50,7146,3330,cycling,cycling
36,M,69.5,60,7605,2931,yoga,yoga
20,F,46.4,68,7832,3024,cardio,cycling
27,M,101.2,61,6429,2899,pilates,pilates
28,M,62.4,67,8963,2978,cardio,cardio
23,M,71.6,56,8591,3405,cycling,cycling
18,F,57.3,58,14301,2878,hiit,hiit
18,M,69.5,60,6315,2720,cycling,cycling
37,F,78.6,62,7413,3366,strength,strength
41,M,62.3,69,3830,3051,cycling,cycling
23,M,75.8,56,7923,2792,cycling,cycling
22,M,87.9,62,13300,3409,cardio,cardio
41,F,55.4,70,10932,2949,cycling,cycling
29,M,60.4,64,10412,2787,cardio,cardio
34,M,84.0,70,6376,2944,yoga,yoga
19,M,68.7,57,6805,2279,yoga,yoga
43,M,78.6,58,5160,3038,yoga,yoga
23,F,56.9,57,11331,2811,cardio,cardio
35,M,59.9,70,6106,2375,pilates,pilates
23,M,80.9,67,5316,2651,pilates,pilates
32,M,93.4,63,9305,3154,cycling,cycling
25,M,79.6,58,2481,3191,cycling,cycling
39,M,66.6,71,7430,2799,strength,strength
34,F,60.0,60,3126,2227,yoga,yoga
22,M,62.9,61,8695,3027,cycling,cycling
32,F,55.1,50,9149,3009,cycling,cycling
28,F,56.1,59,4759,2839,cycling,cycling
44,F,53.5,59,9466,2607,cycling,cycling
33,F,59.2,65,11870,2825,cardio,cardio
31,F,57.1,71,7679,2708,pilates,yoga
27,F,57.6,61,13236,3073,cardio,cardio
18,M,80.5,60,10150,3275,hiit,hiit
37,F,45.0,73,7471,2509,yoga,yoga
32,M,96.7,69,7262,2877,yoga,yoga
32,M,45.8,57,8397,2992,cardio,cycling
27,M,77.4,67,9738,2804,strength,strength
22,M,74.7,57,8061,3212,cardio,cycling
