age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
49,F,77.6,66,11056,2934,cardio,cardio
48,M,83.2,72,11445,2980,cardio,cardio
39,F,50.0,61,10494,2874,cardio,cycling
36,F,65.7,55,8430,2818,cycling,cardio
39,F,47.2,71,15000,3054,cardio,cardio
44,M,64.5,55,6508,2578,yoga,yoga
52,F,91.6,61,14569,3500,cardio,cardio
56,F,70.1,68,9224,2926,strength,strength
44,M,79.9,64,4025,2588,pilates,yoga
28,F,93.1,62,11322,3471,hiit,hiit
38,M,65.2,59,6989,2741,cycling,cycling
34,F,60.9,67,4279,2469,yoga,pilates
54,F,70.5,70,9374,2759,cardio,cycling
53,M,64.1,56,13330,2986,hiit,cardio
28,M,76.4,54,7844,2958,cardio,cardio
32,F,77.6,62,3405,3014,pilates,pilates
44,F,74.2,60,7662,3009,cycling,cycling
43,F,48.0,66,5988,2266,pilates,yoga
43,F,64.9,71,5986,2835,strength,strength
48,F,50.4,64,5244,2621,cycling,cycling
35,M,62.7,51,13114,3026,hiit,cardio
35,M,79.5,58,7798,2879,cardio,cardio
52,F,55.2,72,6407,2617,pilates,pilates
49,M,70.1,73,9995,2623,pilates,pilates
40,F,83.3,58,11781,2851,cardio,cardio
52,F,55.3,58,5832,2883,strength,strength
31,F,50.0,56,7001,2619,cardio,cycling
35,M,70.3,52,14697,3022,hiit,cardio
40,F,59.2,64,15000,3217,cardio,cardio
36,F,56.4,59,10015,2359,cycling,cycling
38,M,77.6,66,13580,3215,cycling,cycling
46,F,62.3,69,7786,3046,yoga,yoga
18,F,62.0,53,7204,2974,cycling,cycling
32,M,57.8,53,12106,3155,hiit,hiit
34,F,70.2,58,11380,2966,cardio,cardio
57,F,70.2,52,12921,3105,cardio,cardio
57,M,63.5,64,12921,3011,cardio,cardio
42,F,55.6,68,6522,2492,pilates,pilates
43,F,56.1,63,6311,2623,strength,strength
53,M,65.1,77,5864,2836,pilates,pilates
25,M,69.1,60,9810,2647,cardio,cardio
48,M,80.4,76,8341,2548,yoga,yoga
46,F,52.7,73,8016,2593,strength,strength
28,F,53.4,57,3123,2475,strength,strength
46,M,64.7,68,5914,2816,cycling,cycling
33,F,50.2,69,10350,2915,cardio,cardio
33,M,85.9,55,10843,3500,cycling,cycling
38,F,45.0,62,8696,2683,cardio,hiit
48,M,66.5,64,7809,2976,cycling,cycling
45,F,56.0,68,6959,2700,strength,strength
48,M,76.6,54,6431,2911,strength,strength
36,F,51.1,57,11933,2930,cardio,cardio
57,F,45.0,58,7349,2447,pilates,pilates
44,M,80.0,56,7973,2842,cardio,cardio
40,F,50.5,67,12481,2714,cardio,cardio
53,F,73.1,69,7004,2902,pilates,pilates
29,M,63.0,65,8423,2457,yoga,yoga
45,M,58.3,53,8218,2935,cycling,cycling
42,M,67.0,64,5402,2639,pilates,pilates
37,F,68.5,50,12977,3500,cycling,cardio
51,F,72.0,66,11853,2958,cardio,cardio
43,F,61.8,52,10114,3110,cardio,cardio
42,M,63.2,64,5521,2663,pilates,pilates
35,F,45.0,65,11717,2702,hiit,hiit
52,M,96.0,69,7907,2941,pilates,pilates
32,F,57.0,67,11338,2644,hiit,cardio
39,M,57.6,69,13367,2924,cardio,cardio
42,M,67.9,66,7179,2554,yoga,yoga
44,F,69.5,71,13486,3007,cardio,cardio
39,M,82.1,58,13316,3067,cycling,cardio
48,M,68.7,50,13950,3127,cardio,cardio
40,M,73.9,62,7336,3321,strength,strength
29,M,63.2,72,11156,3120,cardio,hiit
43,M,67.1,66,7255,2883,hiit,strength
58,M,74.3,70,3054,2603,yoga,yoga
40,F,53.4,50,15000,2601,cardio,cardio
51,F,58.1,69,9626,2982,hiit,strength
39,F,68.5,57,12146,2851,cycling,cardio
33,F,82.6,59,11695,3500,cardio,cardio
36,F,64.9,57,8321,2767,pilates,pilates
63,M,69.1,71,5199,2677,pilates,pilates
35,M,64.0,58,7989,2745,hiit,strength
31,M,72.0,62,8752,2614,cardio,cardio
49,M,81.0,63,8363,3106,hiit,hiit
53,M,63.2,59,7213,2819,strength,strength
44,F,88.3,68,12732,3167,cardio,cardio
67,F,81.9,74,4951,2806,pilates,pilates
37,M,53.9,59,9092,2985,cardio,cardio
43,F,49.4,75,8539,2831,strength,strength
26,M,74.8,59,9226,3500,cycling,cycling
39,F,70.9,68,3298,2402,strength,strength
37,F,45.0,68,7210,2428,yoga,yoga
23,F,47.7,57,12056,2841,hiit,hiit
53,F,75.8,64,8449,2853,cardio,cycling
46,F,64.6,66,6293,2658,pilates,yoga
35,F,52.4,55,5341,2900,cycling,cycling
36,F,62.9,50,7542,3019,cycling,cycling
47,M,74.3,67,4714,2869,strength,strength
65,M,95.9,73,4670,3043,yoga,yoga
60,F,77.0,69,5450,3000,yoga,yoga
42,F,61.9,69,5929,2366,pilates,pilates
59,M,74.6,75,10573,2954,pilates,pilates
51,F,57.0,73,12333,2882,yoga,pilates
30,F,74.0,55,12311,2687,cardio,cardio
31,F,60.9,65,8357,3000,cycling,cycling
37,M,56.2,62,5720,2888,strength,strength
44,M,75.5,63,5579,3015,pilates,pilates
35,M,88.8,53,13328,3456,cardio,cardio
51,F,81.0,78,8071,2806,yoga,yoga
40,F,57.2,68,10622,2717,cardio,cardio
32,F,63.6,53,7719,3240,cycling,cycling
43,M,59.8,65,10836,2932,cycling,cycling
37,F,69.0,59,12674,2651,cardio,cardio
42,M,63.1,66,5090,2236,yoga,yoga
39,M,69.4,61,10784,3101,cardio,cardio
31,F,73.9,62,10152,3290,cycling,cycling
32,F,63.2,65,9543,2976,cardio,cardio
46,F,60.3,61,8648,2567,cardio,cardio
56,F,57.9,61,6697,2573,pilates,pilates
37,M,67.7,55,13083,3181,cardio,cardio
48,F,48.8,61,5331,2577,cardio,cycling
32,M,60.8,59,11916,2836,cardio,cardio
43,M,91.9,54,11006,3258,cardio,cardio
58,M,82.9,77,5044,2950,pilates,yoga
43,M,60.0,50,6516,2814,cycling,cycling
38,M,85.2,73,12135,3500,cardio,cardio
29,M,59.4,64,15000,2965,cardio,cardio
43,F,80.0,54,9485,2811,strength,strength
51,M,86.7,61,9566,2929,strength,strength
52,M,69.8,65,8662,2525,yoga,pilates
43,M,67.6,64,9760,2653,cardio,cardio
29,M,46.2,56,11132,3048,hiit,hiit
56,F,92.3,69,11667,3043,cardio,cardio
52,F,73.2,63,2000,2613,yoga,yoga
34,F,71.3,55,9293,3060,cycling,cycling
35,F,47.4,67,10402,2942,cardio,cardio
38,F,61.0,65,11907,2894,cardio,cardio
66,M,70.6,59,3418,2859,pilates,pilates
47,M,72.7,69,4887,2683,pilates,pilates
49,F,81.6,70,8016,2639,yoga,yoga
40,M,84.9,74,10567,3448,cycling,cycling
39,F,53.6,70,8058,2521,cycling,cycling
47,F,55.4,63,10522,2962,hiit,strength
42,F,64.0,72,4923,2679,strength,strength
39,F,52.6,73,9555,2503,yoga,yoga
38,F,73.5,69,12181,3070,cardio,cardio
39,F,61.1,50,8825,2770,cycling,cycling
27,F,77.2,55,14361,3171,cardio,cardio
43,F,80.9,61,6498,3219,cycling,cycling
30,M,87.2,62,14581,3404,cycling,cardio
50,M,82.1,79,6637,2585,yoga,yoga
43,F,57.8,69,13732,3062,cardio,cardio
34,F,70.4,63,5661,2999,cycling,cycling
44,F,45.0,67,7161,2265,yoga,yoga
48,M,69.7,61,2783,2365,pilates,pilates
49,M,52.1,66,6935,2494,strength,strength
44,F,46.0,71,10588,2390,pilates,pilates
45,F,47.7,60,7897,2382,pilates,pilates
50,M,70.2,58,11157,2781,cycling,cardio
35,F,56.1,67,9918,2561,hiit,cardio
51,M,80.4,59,8089,2967,hiit,strength
28,M,66.6,65,8870,3004,strength,strength
58,M,72.5,77,2000,2428,yoga,yoga
37,F,58.8,65,4884,2570,pilates,pilates
49,M,70.6,75,3725,2673,pilates,pilates
33,F,63.8,63,8399,2967,cardio,cardio
46,M,72.7,66,6126,2666,yoga,yoga
58,F,66.4,68,6890,2760,yoga,pilates
42,M,73.2,62,6997,2806,yoga,pilates
39,F,63.0,61,7929,3088,cycling,cycling
55,M,86.6,63,11638,3085,cycling,cardio
52,F,55.1,66,6248,2252,yoga,yoga
25,F,46.7,58,9239,2393,cardio,cardio
43,M,73.2,66,14398,3120,cardio,cardio
45,M,79.5,50,3788,2654,cycling,cycling
39,F,59.3,57,8406,2645,pilates,pilates
38,F,63.0,64,9884,3016,hiit,strength
24,F,54.5,61,13192,2782,cardio,cardio
55,M,89.8,62,8988,3407,cardio,cardio
57,M,73.7,66,4562,2562,pilates,pilates
36,M,85.1,51,11852,3010,cardio,cardio
43,F,59.2,62,5672,2555,strength,strength
