age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
46,M,45.0,69,11376,2675,strength,hiit
58,F,61.6,73,13741,3231,cycling,cardio
60,F,61.0,62,9750,3232,hiit,strength
70,F,62.1,63,7799,2692,strength,strength
33,M,86.6,57,14698,3457,cardio,cardio
56,F,76.0,68,9077,2677,cardio,cardio
58,F,45.0,57,12995,3068,cardio,hiit
50,M,78.0,66,5493,2922,strength,strength
47,F,74.5,52,10798,3307,hiit,hiit
56,M,74.8,66,7081,2839,strength,strength
46,M,85.2,67,7058,3224,strength,hiit
58,M,61.6,59,8545,2705,cardio,cardio
52,M,74.0,63,10326,3054,cardio,cardio
65,F,73.9,64,8328,3275,strength,hiit
56,F,77.1,69,7062,2937,strength,strength
53,M,58.4,65,11854,2881,cardio,cardio
38,F,53.1,70,11932,2705,cardio,cardio
64,F,89.4,58,5601,2625,strength,strength
54,F,77.7,71,9122,2947,strength,strength
32,M,69.1,53,11042,3305,cycling,cycling
52,M,71.0,83,10075,3500,hiit,hiit
57,F,68.0,75,6901,3099,strength,strength
50,F,71.7,67,8965,3241,cardio,cardio
55,M,59.4,71,5330,2408,strength,strength
47,F,64.2,59,11083,2956,strength,hiit
54,M,58.4,65,5253,2531,strength,strength
68,F,62.4,75,6136,2531,yoga,pilates
70,F,70.5,63,5936,2945,yoga,pilates
39,M,89.8,66,8459,3152,cardio,cardio
33,F,58.6,57,8363,3235,hiit,hiit
39,M,92.5,50,11734,3001,cardio,cardio
51,M,95.4,63,7061,2941,strength,strength
44,F,64.1,72,15000,3336,cardio,cardio
33,M,56.8,57,14009,3110,cardio,cardio
45,F,45.0,61,6975,2726,cycling,cycling
50,M,75.5,66,10458,3092,hiit,strength
61,F,67.9,50,13533,3149,hiit,cardio
54,F,48.9,65,10147,2812,cardio,cardio
65,F,64.8,70,8712,2879,cardio,cardio
53,M,72.3,80,6009,2591,yoga,yoga
42,M,54.6,57,12428,2731,hiit,cardio
55,F,73.9,65,11148,3078,strength,hiit
44,F,72.0,63,13425,2788,cardio,cardio
68,M,84.2,79,7294,2968,yoga,yoga
51,M,75.6,69,10068,3083,strength,hiit
54,M,73.9,50,8721,3210,strength,hiit
65,M,92.1,70,12085,3272,cardio,cardio
43,M,70.1,66,9152,2966,cycling,cycling
59,M,78.3,70,14283,3500,cardio,cardio
57,M,76.7,68,8986,3054,strength,strength
41,M,76.8,64,7913,3023,hiit,hiit
60,M,67.4,67,5022,2866,strength,strength
60,M,78.9,71,14661,3500,hiit,cardio
59,M,75.7,61,2696,2571,yoga,yoga
46,F,53.8,62,8000,2624,strength,strength
55,F,76.6,66,6046,3112,pilates,pilates
47,M,71.6,69,6380,2958,cycling,cycling
52,M,80.5,63,4105,2816,yoga,yoga
60,F,60.8,70,8339,3013,strength,strength
70,M,75.1,73,5626,3037,strength,strength
44,F,70.3,68,7329,2778,hiit,hiit
49,F,50.3,72,6278,2439,strength,strength
41,F,56.1,50,6432,3142,hiit,hiit
58,F,77.4,56,5645,3154,strength,strength
53,M,81.9,63,4902,2614,strength,strength
69,M,72.5,63,6178,3057,pilates,yoga
50,F,79.3,65,13228,2920,cycling,cardio
47,M,80.5,67,10442,3059,cardio,cardio
66,F,70.7,70,9703,2801,hiit,strength
45,F,89.4,62,9895,3097,cardio,cardio
49,F,72.6,65,7815,2892,cycling,cycling
70,M,72.3,78,7944,2871,pilates,pilates
56,F,65.0,68,13943,2708,cardio,cardio
45,F,71.4,56,14451,3073,cycling,cardio
54,F,61.5,70,4065,2952,strength,strength
34,F,74.6,62,10176,3160,hiit,hiit
47,M,71.2,60,9353,2850,hiit,cardio
46,F,77.4,58,15000,3307,hiit,cardio
45,F,69.7,56,6802,3047,cardio,cycling
49,M,58.8,71,7865,2989,strength,strength
49,M,73.0,69,6875,2642,strength,strength
58,M,55.3,77,6921,3074,cycling,cycling
42,F,60.2,53,8435,2883,cardio,hiit
52,F,68.5,64,5979,2304,pilates,pilates
50,F,58.5,75,11248,3255,cardio,cardio
47,M,83.3,52,10080,3195,hiit,hiit
57,M,83.0,64,9575,2943,strength,strength
66,F,79.4,76,9364,2681,yoga,pilates
55,F,75.4,66,9592,2981,cycling,cycling
61,F,51.4,64,4771,2362,yoga,yoga
36,F,51.0,68,12666,2998,cardio,cardio
68,M,77.8,72,5104,2661,hiit,strength
45,F,68.6,66,3753,2441,pilates,yoga
62,M,89.2,69,4794,2757,yoga,yoga
48,M,81.8,59,9442,3185,cycling,cardio
65,F,48.8,71,11235,2568,cardio,cardio
57,F,63.5,64,10929,3056,hiit,hiit
47,M,71.9,70,6167,2693,strength,strength
51,F,49.4,61,12405,2987,hiit,cardio
59,M,73.8,64,7220,2860,hiit,hiit
34,M,63.3,50,13526,3421,hiit,hiit
52,M,52.2,65,4967,2719,strength,strength
36,F,67.7,60,10742,3225,cardio,hiit
