age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
25,F,58.0,61,5908,2790,cycling,cycling
43,M,72.6,74,3708,2497,yoga,yoga
48,M,91.3,68,6472,2870,yoga,yoga
33,F,55.2,58,6460,2865,strength,strength
23,M,56.0,58,10705,2988,cardio,cardio
33,M,65.6,66,2000,2385,yoga,yoga
35,M,72.5,59,6734,2616,yoga,yoga
24,M,54.5,57,8709,2654,cycling,cycling
38,F,81.2,55,8744,2850,yoga,yoga
27,M,82.5,62,11111,2797,hiit,hiit
22,M,70.5,60,8196,3146,hiit,strength
30,F,68.2,69,4155,2510,yoga,yoga
41,M,78.1,66,4936,2475,yoga,yoga
27,M,45.0,61,7580,2332,hiit,strength
26,M,77.1,56,3393,2669,pilates,yoga
30,M,82.9,62,3624,2670,pilates,pilates
35,F,55.1,63,8678,2694,yoga,yoga
42,F,51.3,75,4518,2393,yoga,yoga
18,M,45.0,58,14332,2734,cardio,cardio
29,F,51.3,50,7149,2766,hiit,hiit
34,M,66.0,65,6369,2860,yoga,yoga
37,M,82.8,68,5118,2776,yoga,yoga
30,F,48.0,65,5669,2720,cycling,cycling
36,F,66.7,63,3451,2627,yoga,yoga
19,F,45.0,62,9078,2551,cycling,cycling
33,F,79.4,57,12539,3211,cardio,cardio
18,M,77.4,63,9575,3004,cardio,hiit
18,M,70.0,57,11186,3103,hiit,hiit
35,M,73.9,79,4091,2876,yoga,yoga
23,M,45.6,50,13202,3233,cardio,cardio
48,M,82.8,69,7729,3270,strength,strength
32,F,58.6,66,9756,2995,cycling,cycling
18,M,78.3,65,9723,2941,cardio,cardio
38,M,46.6,65,4551,2654,yoga,yoga
18,F,45.0,58,8776,3131,hiit,hiit
48,F,53.8,66,4128,2329,yoga,yoga
29,M,60.4,62,7541,2764,cardio,cycling
39,F,78.8,74,5480,3191,yoga,yoga
35,F,45.0,86,4611,2102,yoga,yoga
28,F,71.9,57,6071,2695,yoga,yoga
18,F,50.8,60,10052,2814,cycling,cycling
18,F,45.0,58,5766,2599,cycling,cycling
49,F,68.2,65,5159,2422,yoga,yoga
22,F,61.6,61,7829,2750,cycling,cycling
18,M,68.8,50,10782,3087,hiit,hiit
23,F,63.7,52,11627,2798,cardio,cardio
26,M,88.3,55,11280,3238,cycling,cycling
30,F,45.7,64,3335,2349,yoga,yoga
28,M,58.1,69,13643,3051,cardio,cardio
22,M,67.3,50,7534,2896,hiit,hiit
37,M,64.5,73,4649,2482,yoga,yoga
45,M,69.6,61,4474,2685,strength,strength
44,M,75.3,71,9008,2698,yoga,yoga
30,F,79.2,56,9950,3113,cycling,cycling
32,M,74.1,59,4029,2168,yoga,yoga
28,M,75.4,69,6764,2687,yoga,yoga
41,F,62.1,68,8230,2669,yoga,yoga
28,M,82.6,51,11182,3116,cycling,cycling
42,F,53.4,72,10416,2630,hiit,strength
37,F,57.8,62,6882,2985,cycling,cycling
34,M,70.6,74,7524,2739,pilates,yoga
23,M,78.8,50,5523,3261,yoga,yoga
21,M,78.6,57,8913,3241,strength,strength
24,F,48.3,61,14122,2654,cardio,cardio
18,M,74.6,50,7725,3120,hiit,hiit
35,F,59.7,65,7984,2730,yoga,yoga
25,F,70.9,50,12729,3302,strength,hiit
37,F,70.3,57,2304,2369,yoga,yoga
25,F,56.9,52,6840,3243,cardio,hiit
36,M,52.5,68,4692,2232,yoga,yoga
39,F,53.7,72,3326,2309,yoga,yoga
33,M,58.8,73,11849,2991,yoga,yoga
20,M,69.3,63,8136,2572,cycling,cycling
40,F,64.2,62,7698,2446,hiit,strength
47,F,77.1,68,6244,2739,yoga,yoga
33,F,45.7,55,4497,2091,yoga,yoga
36,M,59.2,57,7731,2608,strength,strength
18,M,64.4,59,8972,2670,cycling,cycling
30,F,53.1,73,9961,2566,yoga,yoga
19,M,59.5,72,3617,2639,yoga,yoga
29,F,65.6,67,9630,2794,hiit,strength
40,M,100.1,68,5143,2951,yoga,yoga
43,F,49.4,76,6428,2425,pilates,yoga
18,F,73.6,51,8113,3158,hiit,hiit
19,M,74.1,64,9304,3254,hiit,hiit
32,M,82.3,59,4875,2712,pilates,pilates
43,F,53.3,61,7555,2399,yoga,yoga
36,F,57.1,66,6158,3180,pilates,pilates
32,M,81.5,67,7240,2807,yoga,yoga
40,M,67.7,73,5720,2587,pilates,pilates
29,M,67.2,78,6248,2449,yoga,yoga
33,F,71.1,60,5562,2643,yoga,yoga
36,F,62.5,62,5601,2390,yoga,yoga
51,M,75.0,67,6741,2785,yoga,yoga
41,M,68.3,65,3970,2480,yoga,pilates
36,M,79.6,75,5853,2514,yoga,yoga
40,M,79.0,69,8222,3033,yoga,yoga
36,M,67.5,61,9730,3010,strength,strength
28,M,55.2,64,9519,2815,yoga,yoga
18,M,89.4,50,11326,3500,hiit,hiit
27,M,72.7,50,13580,3245,cycling,cardio
19,F,45.4,57,10309,2844,hiit,hiit
34,M,64.4,62,4603,2766,yoga,yoga
34,F,58.2,70,7041,2806,yoga,yoga
21,M,62.7,52,7210,2685,cycling,cycling
24,F,57.2,50,3480,2481,cycling,cycling
18,F,66.1,66,11109,3336,hiit,hiit
18,M,75.9,61,10872,3266,cardio,hiit
55,F,57.4,62,6057,2246,yoga,yoga
28,F,55.8,57,10298,2693,cycling,cycling
25,F,48.0,59,6583,3064,cardio,cardio
27,F,45.0,50,7061,2899,cardio,hiit
26,F,47.0,50,10183,2841,hiit,hiit
41,M,81.6,69,7150,2661,yoga,pilates
37,F,45.0,73,4822,2321,yoga,yoga
23,F,61.0,60,3642,2173,hiit,strength
31,M,48.0,65,4634,2292,yoga,yoga
19,M,76.4,53,6486,2899,strength,strength
37,M,74.9,70,2000,2796,yoga,yoga
19,M,56.5,56,10798,2927,hiit,hiit
43,F,69.9,73,3627,2118,yoga,yoga
18,M,69.0,63,9632,3122,hiit,hiit
39,M,80.9,71,7573,2992,pilates,pilates
18,F,62.4,58,8740,2945,strength,hiit
39,M,77.6,60,10358,2971,cardio,cardio
31,M,70.3,68,15000,3066,cardio,cardio
22,M,61.2,60,9451,2867,cardio,cardio
30,F,82.1,58,8057,3106,cycling,cycling
47,M,77.8,75,8307,2725,yoga,yoga
24,M,62.8,57,12631,2914,strength,hiit
24,F,64.3,63,7928,3074,hiit,hiit
36,M,62.7,73,7721,2667,yoga,yoga
31,F,63.7,72,6359,2802,yoga,yoga
51,M,70.0,69,4394,2941,pilates,yoga
32,F,48.1,59,11598,2936,hiit,hiit
18,F,59.6,54,10374,2975,strength,hiit
