age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
33,F,45.0,66,11462,2958,hiit,cardio
41,F,62.0,61,7788,2736,cycling,cycling
65,M,65.4,64,7521,2750,pilates,pilates
35,F,85.5,56,8406,3071,pilates,pilates
53,F,75.5,65,4645,2217,pilates,yoga
49,M,89.9,63,8118,2581,yoga,yoga
55,M,65.2,73,5517,2838,yoga,yoga
47,F,64.3,74,12096,3202,hiit,hiit
44,M,62.9,75,10306,3213,cycling,cycling
40,F,45.0,68,9214,2762,cycling,cycling
52,M,76.2,69,4345,2791,pilates,yoga
46,F,73.2,60,5670,2646,yoga,yoga
52,M,77.9,65,3701,2640,yoga,yoga
57,M,60.6,59,9786,2763,hiit,hiit
31,F,59.2,60,3799,2809,strength,strength
37,F,53.8,59,9466,2709,cycling,cycling
42,M,55.6,72,5397,2768,pilates,pilates
38,F,72.5,55,5845,2653,cycling,cycling
40,F,56.9,52,4080,2625,cycling,cycling
27,F,61.2,50,10844,2830,hiit,hiit
54,M,69.2,60,8657,2880,cycling,cycling
47,F,68.3,58,9824,3268,cycling,cycling
42,F,64.7,61,8106,2787,hiit,hiit
56,F,45.0,68,5581,2513,yoga,pilates
48,M,89.7,75,5953,2609,yoga,yoga
36,F,65.7,57,3817,2377,pilates,pilates
52,M,64.0,66,7450,2407,pilates,pilates
23,M,69.3,68,5602,2928,cycling,cycling
33,F,70.4,62,9124,2699,hiit,hiit
55,M,83.5,78,6420,3021,pilates,pilates
35,F,59.4,60,3877,2676,pilates,pilates
38,M,66.9,50,10471,3127,hiit,hiit
23,M,68.7,63,8718,3229,hiit,hiit
18,M,67.4,57,8107,3022,strength,hiit
38,M,75.7,70,6860,3016,cycling,cycling
62,F,82.3,76,9769,2702,yoga,yoga
33,M,71.3,51,12180,3270,strength,hiit
57,M,77.2,75,5924,2814,yoga,yoga
35,M,65.4,61,6674,2663,pilates,pilates
51,M,78.1,69,6339,2735,pilates,pilates
59,F,78.5,82,6428,2773,strength,strength
39,F,54.5,68,5989,2546,yoga,yoga
43,F,67.9,54,8021,2753,pilates,pilates
40,F,56.3,57,7445,2914,strength,strength
32,M,63.0,70,9233,2763,hiit,strength
47,M,83.3,66,8387,3171,strength,strength
37,M,96.4,59,10029,3500,cardio,cardio
51,M,55.0,62,8234,2827,pilates,pilates
38,M,85.7,73,3595,2651,pilates,pilates
38,M,56.6,67,10051,2669,yoga,yoga
51,F,67.5,52,9039,2805,hiit,hiit
38,M,76.1,50,10119,2984,cycling,cycling
40,M,59.6,57,9331,2971,cycling,cycling
37,F,55.4,54,6827,2434,pilates,pilates
29,M,71.6,61,9104,3354,cardio,cycling
48,F,80.7,62,8973,2806,cycling,cycling
41,F,52.9,69,6118,2192,yoga,pilates
40,M,76.4,64,3488,2866,yoga,yoga
49,F,54.7,59,9836,2784,strength,strength
53,F,61.3,65,2000,2411,pilates,pilates
65,F,75.9,74,8221,2558,yoga,yoga
39,M,62.0,52,3109,2625,yoga,pilates
45,M,58.0,59,7374,2743,strength,strength
52,F,62.6,63,7666,2827,yoga,pilates
43,F,64.9,71,12837,3037,cycling,cycling
43,M,76.7,75,10722,2753,yoga,yoga
47,M,68.8,56,11962,2926,cycling,cycling
