age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
44,M,76.3,66,11224,3206,cardio,cardio
33,M,76.1,57,7728,2974,cardio,cardio
47,F,62.1,71,9786,2940,pilates,pilates
40,F,54.1,61,10767,2653,cardio,cardio
63,F,73.2,70,7901,2427,yoga,yoga
53,M,82.7,61,12209,3500,hiit,cardio
44,F,77.2,68,10861,2857,cardio,cardio
31,F,69.5,50,10926,3048,hiit,hiit
28,F,45.8,73,4611,2474,cardio,cycling
33,F,65.8,62,9445,3295,hiit,cardio
36,F,53.7,57,9153,2840,cardio,cardio
26,F,49.4,62,9038,2380,hiit,hiit
64,M,75.0,64,5082,3036,strength,strength
34,F,53.9,71,3773,2634,cycling,cycling
33,F,71.9,59,7105,2833,yoga,yoga
41,F,78.2,66,8635,2906,strength,strength
48,M,75.1,70,5024,3164,strength,strength
28,F,56.1,56,8292,3163,hiit,hiit
46,M,65.0,75,9637,2888,cycling,cardio
44,M,63.4,50,11557,3026,cardio,cardio
44,M,75.8,61,8202,2800,strength,strength
50,M,59.4,67,8835,3014,cycling,cycling
46,M,84.3,66,10631,3424,hiit,hiit
38,M,71.2,74,7801,2824,pilates,pilates
36,F,57.5,65,15000,3158,hiit,cardio
50,M,91.6,59,14352,3086,hiit,cardio
40,F,53.8,69,6136,2819,cardio,cycling
31,M,61.7,61,9804,3110,cycling,cycling
23,F,56.0,62,9728,2900,hiit,hiit
31,F,71.9,64,9060,2931,hiit,hiit
30,F,52.8,66,12431,3312,cardio,cardio
42,F,76.5,54,11257,2860,cardio,cardio
29,F,55.5,61,10469,3300,cycling,cycling
31,F,74.7,53,5591,2947,cycling,cycling
29,F,45.0,60,10657,3018,hiit,hiit
43,M,77.6,65,8770,3135,cycling,cycling
51,M,53.7,65,8234,2762,cycling,cycling
24,F,60.4,61,10786,3326,strength,hiit
38,M,66.8,52,12531,3287,hiit,hiit
35,M,48.3,69,6793,2481,yoga,pilates
32,F,62.8,58,10747,2995,cardio,cardio
38,M,69.0,59,13812,3276,hiit,hiit
53,F,65.7,70,7256,2714,pilates,pilates
47,M,73.9,69,6318,2621,pilates,pilates
42,F,45.0,63,10166,2828,cycling,cycling
40,M,74.5,59,10821,3257,cardio,cardio
23,M,74.9,58,10823,2824,hiit,hiit
38,M,65.2,64,8230,2767,cardio,cardio
44,M,79.1,61,7474,3081,cycling,cycling
39,F,71.3,59,6710,2864,cycling,cycling
49,M,78.7,63,6370,3408,cycling,cycling
37,M,67.3,62,10925,2803,strength,strength
40,F,67.5,70,4943,2613,cycling,cycling
42,F,45.0,58,14184,3036,cardio,cardio
23,M,89.6,59,7889,3084,hiit,hiit
44,F,51.0,50,12410,3055,hiit,hiit
41,M,77.6,64,11172,3087,cycling,cycling
23,F,52.2,52,11143,2919,cardio,cardio
32,F,58.8,54,10377,2918,cycling,cardio
37,F,46.8,53,2671,2383,cycling,cycling
32,M,72.3,67,11308,2640,cardio,cardio
34,M,66.8,54,13111,2986,cardio,cardio
28,M,81.8,59,13183,3392,cycling,cardio
43,M,85.1,55,10143,3296,strength,strength
52,F,70.6,65,5087,2240,strength,strength
24,F,61.3,56,11892,2800,cycling,cardio
34,M,80.9,59,14310,3439,cardio,cardio
47,M,57.7,66,8282,2873,cycling,cycling
31,M,45.0,51,7868,2658,hiit,hiit
38,F,77.8,64,12353,3119,cardio,cardio
59,F,65.3,76,7400,2574,yoga,yoga
39,M,79.5,58,6954,3222,hiit,hiit
36,M,81.3,55,10945,3281,cycling,cycling
31,F,45.0,61,8998,2725,cycling,cycling
61,F,74.6,82,9149,2839,pilates,pilates
39,M,70.2,59,9536,3131,cycling,cycling
28,F,67.5,53,5283,3253,strength,strength
40,F,64.6,67,8417,3033,cycling,cycling
52,M,68.6,67,5842,2802,pilates,pilates
23,M,91.6,51,11003,3347,hiit,hiit
51,M,72.2,62,12458,2874,cardio,cardio
32,M,78.4,65,11846,3113,hiit,cardio
42,M,65.4,68,11170,2829,cardio,cardio
29,M,62.5,50,7999,2706,cycling,cycling
18,M,71.1,50,10718,3106,hiit,hiit
51,M,69.8,66,4863,2984,hiit,strength
55,F,63.9,67,8931,2788,strength,strength
20,M,82.8,63,10175,3271,strength,hiit
35,M,65.9,57,15000,3185,cardio,cardio
47,M,90.6,70,11908,3334,cardio,cardio
30,M,60.2,64,11873,2824,hiit,hiit
31,M,77.6,62,12380,3247,hiit,hiit
54,M,91.9,70,2375,2874,yoga,yoga
43,M,65.3,56,13547,2911,cardio,cardio
50,M,69.5,70,4324,2622,strength,strength
37,M,90.0,50,13676,3395,cycling,cardio
42,M,62.3,64,11526,2996,hiit,hiit
45,F,56.6,58,12995,2746,cardio,cardio
31,F,60.9,56,9130,2603,cardio,cardio
52,M,84.2,70,6613,2515,strength,strength
29,F,67.6,61,6075,2861,cycling,cycling
44,F,72.8,56,9287,3314,cardio,cycling
41,F,74.4,51,9297,2612,cardio,cardio
34,M,64.5,55,2407,2709,cycling,cycling
32,M,75.2,59,13605,3500,cardio,cardio
26,F,75.0,51,12856,3258,cardio,hiit
35,M,66.5,70,8528,2852,strength,strength
18,M,53.7,53,14055,2915,cardio,cardio
39,F,48.3,71,8584,2523,cycling,cycling
59,F,55.0,72,7836,2322,yoga,yoga
58,M,73.4,70,6357,2632,pilates,pilates
47,M,54.0,68,8855,2664,strength,strength
37,F,59.2,57,10232,2961,cardio,cardio
44,F,63.7,50,7320,3186,cycling,cycling
48,F,51.5,77,13195,3026,cardio,cardio
39,M,70.3,50,7155,3114,hiit,hiit
35,M,83.5,50,13614,3500,hiit,cardio
37,F,62.4,73,7027,2580,pilates,pilates
58,F,81.1,78,8855,3118,pilates,pilates
48,M,77.2,64,3827,3204,strength,strength
27,F,56.1,60,6827,2640,cycling,cycling
33,F,58.6,57,6604,3033,hiit,hiit
