age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
27,M,85.3,65,14177,3221,cardio,cardio
28,M,48.3,60,7894,2310,pilates,pilates
34,M,80.4,69,4187,2794,yoga,yoga
35,F,65.2,61,5245,2608,pilates,yoga
28,M,71.2,64,7065,2582,hiit,hiit
39,F,76.7,66,4529,2643,pilates,pilates
38,M,69.0,70,7593,2362,pilates,pilates
38,M,88.4,65,5115,2801,cycling,cycling
18,F,62.6,56,4846,2766,cardio,cycling
33,F,45.0,67,3242,2236,yoga,yoga
33,F,67.5,62,4053,2517,yoga,yoga
25,F,68.3,55,13656,3236,hiit,hiit
24,F,53.9,58,9412,2646,yoga,yoga
38,M,83.7,67,6190,3076,cycling,cycling
18,F,65.3,63,9436,3250,hiit,hiit
29,F,63.0,66,7000,2657,strength,strength
47,F,60.2,63,6644,2823,yoga,pilates
30,M,69.0,59,15000,2996,cardio,cycling
36,F,45.0,68,3900,2175,yoga,yoga
32,F,45.4,66,9276,2309,strength,hiit
25,M,70.0,68,5848,2644,cycling,cycling
26,M,45.5,68,6886,2479,pilates,pilates
25,F,54.2,59,7194,2979,cardio,cardio
18,F,82.3,59,11871,2884,cycling,cardio
18,M,62.9,50,11049,2834,cardio,cardio
31,M,69.7,64,4824,2813,strength,strength
28,M,62.4,64,9325,2900,cycling,cycling
18,M,57.2,64,8385,2651,cardio,cycling
30,M,84.6,58,2453,2994,pilates,pilates
46,M,55.0,62,7104,2554,pilates,pilates
18,M,60.6,67,8616,3253,hiit,hiit
38,F,64.6,65,6039,2801,yoga,yoga
40,F,54.1,66,6230,2525,yoga,yoga
33,F,58.1,67,7143,2831,pilates,pilates
25,F,55.4,64,4075,2415,cycling,cycling
42,M,66.0,73,5810,2498,yoga,yoga
38,M,68.0,53,7524,2666,yoga,yoga
24,M,54.3,50,7547,3034,hiit,hiit
19,F,68.1,60,11759,3500,cycling,cycling
38,F,74.9,54,9193,3201,cycling,cycling
36,M,56.2,57,2439,2284,yoga,yoga
45,M,64.6,67,6786,2566,pilates,yoga
38,F,60.6,65,5401,2756,pilates,yoga
39,F,54.0,58,6698,2656,yoga,pilates
22,F,64.6,55,9963,2637,hiit,hiit
20,M,51.6,63,5941,2730,hiit,strength
29,F,56.6,61,8407,3066,cycling,cycling
36,F,45.0,50,9259,2966,strength,hiit
39,M,77.8,65,5225,2717,pilates,yoga
30,F,58.7,52,8148,2741,cycling,cycling
25,M,75.5,71,7531,2908,cycling,cycling
28,M,70.3,50,10262,2951,cycling,cycling
45,F,65.5,65,7985,2798,strength,strength
33,F,67.1,63,3311,2823,pilates,pilates
24,F,72.5,61,7831,2727,strength,strength
27,F,45.0,66,5292,2577,cycling,cycling
20,M,71.2,60,10394,2994,cycling,cycling
26,F,61.5,56,8232,3002,cycling,cycling
35,M,79.9,65,5570,2882,yoga,yoga
33,M,47.4,71,5987,2718,yoga,yoga
41,F,69.7,60,7200,2698,pilates,pilates
18,M,77.9,55,6599,3087,hiit,hiit
37,F,58.8,67,11626,3293,hiit,hiit
34,F,67.2,58,5332,2825,cardio,cycling
27,M,75.4,58,8363,3129,hiit,hiit
41,M,75.2,63,9022,3156,cycling,cycling
19,M,51.0,53,13389,3237,cycling,cardio
26,F,45.0,56,10125,2704,cardio,cardio
21,M,45.0,65,11740,2832,cardio,cardio
39,F,75.2,54,6614,2759,yoga,yoga
18,M,67.3,63,9187,2917,strength,hiit
20,M,61.8,54,8321,2734,cardio,cardio
20,F,59.2,71,6700,2957,strength,strength
24,F,49.1,56,6577,2114,yoga,yoga
36,F,46.3,56,6862,2078,yoga,yoga
