age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
55,M,81.2,71,7714,2901,strength,strength
45,F,70.4,65,5658,2978,pilates,pilates
30,M,52.3,64,12212,3061,cardio,cardio
54,F,63.8,78,4571,2791,pilates,pilates
46,M,77.7,69,11970,3359,cardio,cardio
37,M,69.0,56,7660,2639,hiit,hiit
60,F,45.0,76,10296,2605,pilates,pilates
44,M,77.1,70,2866,2487,pilates,pilates
46,M,77.0,58,5979,3019,pilates,pilates
39,F,56.0,69,10459,3341,cycling,cycling
52,M,62.2,81,6994,2785,yoga,pilates
33,F,62.0,57,7515,2995,cycling,cycling
35,F,65.0,65,3669,2386,yoga,yoga
49,F,63.0,57,9459,3237,cycling,cycling
34,F,51.1,76,4990,2551,yoga,yoga
46,M,82.3,67,4976,2754,yoga,yoga
48,M,46.3,73,3098,1986,pilates,pilates
52,F,67.0,78,3283,2616,yoga,yoga
42,M,58.8,62,9012,2958,strength,strength
47,F,45.1,69,9614,2723,yoga,yoga
28,F,61.9,58,14114,3107,cardio,cardio
40,M,81.1,57,9367,3016,strength,hiit
31,F,48.0,64,7162,2598,yoga,yoga
47,F,81.5,72,8361,2711,pilates,pilates
44,M,64.3,68,5781,2552,yoga,yoga
47,M,86.3,63,7627,2683,pilates,pilates
56,F,63.9,67,4800,2551,pilates,pilates
40,M,60.7,67,10059,2942,strength,strength
41,M,90.8,56,5887,3242,hiit,hiit
50,F,67.5,70,5654,2711,yoga,yoga
46,M,73.8,69,5444,3000,pilates,pilates
43,F,52.5,69,7103,2328,pilates,pilates
37,F,85.1,72,4138,2822,yoga,yoga
46,F,61.8,72,4756,2830,strength,strength
49,M,75.5,66,9649,2898,strength,strength
53,M,74.3,82,7870,2927,pilates,pilates
50,F,51.0,69,9519,2714,pilates,pilates
43,F,60.0,62,3328,2716,strength,strength
38,M,55.5,74,8341,2602,strength,strength
56,M,66.4,69,5111,2429,pilates,yoga
69,M,81.4,78,4502,2958,yoga,yoga
43,M,55.9,57,6382,2754,pilates,pilates
41,F,45.0,71,4239,2235,yoga,pilates
35,F,62.1,65,9246,2436,cycling,cycling
63,F,61.0,65,9114,2475,cardio,cycling
49,M,48.6,73,9904,2843,pilates,pilates
37,M,76.5,65,9906,2968,hiit,hiit
24,F,46.4,71,9248,2633,cycling,cycling
59,M,77.4,68,6525,2753,yoga,pilates
47,M,64.6,56,5627,2540,yoga,yoga
30,F,92.5,58,9669,3500,cardio,cycling
50,F,83.7,63,8510,3321,hiit,hiit
39,F,45.0,50,14426,3206,cardio,cardio
37,M,71.2,64,15000,3471,cycling,cardio
59,M,89.9,70,5866,2820,yoga,yoga
49,F,54.4,67,5300,2726,pilates,pilates
47,F,50.3,58,10984,3002,strength,hiit
41,F,64.0,63,11967,3288,cardio,cardio
59,F,52.7,73,3809,2185,pilates,pilates
48,F,66.9,58,5959,2525,strength,strength
63,M,76.8,69,6758,2579,pilates,pilates
40,F,79.7,68,11317,3255,cardio,cardio
44,F,53.1,60,9858,2783,cardio,cycling
48,F,48.1,64,8519,2538,hiit,strength
40,M,56.0,57,7222,2875,strength,hiit
