age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
57,F,87.3,62,5583,2851,strength,strength
62,F,62.0,64,7597,2812,yoga,yoga
47,F,45.2,62,8337,2832,cycling,cycling
43,F,56.9,58,13266,2895,cardio,cardio
55,F,73.6,61,8469,2816,cycling,cycling
46,F,80.7,62,7936,2972,hiit,hiit
42,M,91.6,70,10841,3109,cycling,cycling
64,F,66.0,62,9649,3179,cycling,cycling
51,F,72.0,62,7786,2946,cycling,cycling
59,F,65.5,68,10090,2820,cardio,cardio
53,F,46.3,65,6267,2785,cycling,cycling
46,F,73.7,52,6315,2753,cycling,cycling
49,F,81.1,71,9568,2734,cycling,cycling
55,M,82.0,56,8858,3265,cycling,cycling
70,F,83.6,64,2986,2786,pilates,pilates
53,F,71.4,57,4055,2510,strength,strength
65,M,69.6,61,7803,2798,cardio,cycling
56,F,67.8,58,8203,3408,cycling,cycling
60,F,72.1,69,5528,2594,pilates,pilates
70,M,59.4,70,10098,2507,pilates,pilates
57,M,63.7,62,12228,2958,cardio,cardio
33,F,65.4,71,7559,2583,hiit,strength
55,M,82.7,74,6628,3124,cycling,cycling
58,M,93.8,68,11463,3321,strength,strength
59,M,69.4,72,9256,3077,strength,strength
56,F,50.5,60,11742,2647,cycling,cycling
64,F,51.2,70,6042,2224,strength,strength
54,M,69.9,56,10189,3000,strength,strength
53,M,85.5,70,6250,2922,strength,strength
58,M,57.9,72,12764,3240,cycling,cycling
43,M,60.2,71,12798,2972,cardio,cardio
38,F,90.0,61,10531,3098,cardio,cycling
51,F,73.9,66,8689,3115,cardio,cycling
53,F,67.2,73,6127,3142,cycling,cycling
55,M,80.4,72,7252,3090,cycling,cycling
58,F,77.5,69,8749,3500,cycling,cycling
56,M,56.6,68,3797,2284,yoga,yoga
42,M,65.1,60,6713,2975,cycling,cycling
40,M,62.6,62,9098,2805,cardio,cycling
44,F,45.6,63,8334,3028,hiit,hiit
52,F,49.0,64,2000,2596,yoga,yoga
55,F,53.1,68,4929,2896,strength,strength
68,F,81.6,70,5560,2867,yoga,yoga
43,F,74.4,61,6997,2843,yoga,yoga
52,F,48.5,59,8289,3036,cycling,cycling
55,M,74.0,71,10492,2902,cycling,cycling
51,M,73.0,61,6788,3271,cycling,cycling
59,F,64.8,73,9717,2613,strength,strength
52,F,45.0,63,5093,2651,strength,strength
53,M,67.9,67,5961,2926,cycling,cycling
51,F,73.6,67,7391,2828,hiit,strength
56,F,80.3,50,11796,2990,cycling,cardio
61,F,50.5,64,7481,2330,yoga,pilates
47,F,73.3,60,5467,2767,cardio,cycling
52,F,61.4,64,7875,2674,cycling,cycling
54,F,57.6,66,5731,3250,cardio,cycling
45,M,89.9,73,6970,3022,strength,strength
66,M,56.0,72,7149,2524,pilates,yoga
63,M,68.2,81,6759,2726,strength,strength
67,M,65.7,79,7817,2985,strength,strength
58,F,53.3,77,10999,2722,strength,strength
40,M,94.6,62,5395,3320,cycling,cycling
49,F,69.0,68,5841,2768,yoga,yoga
39,F,98.0,65,15000,3500,cardio,cardio
34,M,82.6,65,5431,3122,cycling,cycling
53,M,80.7,72,11702,3500,cardio,cardio
55,M,71.1,70,10270,3050,cardio,cardio
