age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
22,M,81.4,61,7206,2769,pilates,pilates
18,F,45.0,58,13565,3401,hiit,hiit
20,M,55.5,54,14507,3005,cardio,cardio
22,F,52.2,70,6451,2320,pilates,pilates
18,M,63.4,54,14990,3116,cardio,cardio
18,M,69.3,60,9336,3036,hiit,hiit
23,F,45.0,60,3783,2072,pilates,pilates
21,M,55.5,59,12251,2938,cycling,cardio
18,M,64.8,59,11406,3233,cardio,cardio
18,F,45.2,60,5367,2557,strength,strength
18,M,81.4,75,5256,3206,pilates,pilates
18,M,56.3,59,7931,2720,cycling,cycling
18,F,51.7,50,6201,2610,pilates,yoga
18,M,70.3,51,10158,3076,hiit,hiit
21,F,53.5,62,6770,2802,pilates,pilates
18,M,79.4,54,8666,3059,pilates,pilates
18,F,59.5,63,11928,3050,cardio,cardio
18,M,78.9,56,10406,2753,strength,strength
23,M,62.0,58,9635,2800,pilates,pilates
18,M,50.8,57,12053,2877,cardio,cardio
28,M,98.3,67,11147,3496,cycling,cardio
33,M,72.0,69,6579,2669,yoga,pilates
28,M,46.7,61,7505,2608,pilates,yoga
18,F,71.7,50,12479,3044,cardio,cardio
18,F,67.6,50,15000,3113,cardio,cardio
28,M,67.9,67,8910,2665,pilates,pilates
18,F,66.4,50,11936,3135,hiit,hiit
18,M,67.8,56,11807,2880,cardio,cardio
28,M,68.6,64,12007,2985,hiit,cardio
21,F,45.0,63,6132,2394,pilates,pilates
18,M,70.6,62,9335,2922,hiit,hiit
18,M,67.8,60,10617,2803,hiit,hiit
32,M,70.3,59,5978,2517,yoga,pilates
18,M,62.5,50,9688,2735,hiit,hiit
18,F,49.6,63,11272,3176,hiit,hiit
18,F,47.1,69,13739,2582,cardio,cardio
18,M,76.2,50,11838,2990,hiit,hiit
24,F,50.4,64,11888,2956,hiit,hiit
18,M,56.3,59,3198,2541,yoga,yoga
22,M,67.1,64,11003,2964,pilates,pilates
18,M,74.3,59,8427,2547,yoga,yoga
34,F,52.2,68,6912,2477,pilates,yoga
18,F,50.5,56,10667,2760,cardio,cardio
18,F,71.0,54,8338,2671,strength,strength
18,M,62.0,53,6424,2487,cycling,cycling
23,F,58.3,51,10545,3019,cardio,cardio
19,M,62.1,63,10637,3181,hiit,hiit
18,M,73.5,58,8497,3233,cardio,cycling
18,M,64.1,54,9624,3028,hiit,hiit
18,M,65.7,57,9335,2746,cycling,cycling
30,M,70.0,68,8946,2494,pilates,pilates
18,M,52.2,51,7071,2519,yoga,yoga
18,F,75.8,53,9606,2949,cycling,cycling
18,M,50.1,53,15000,3291,cardio,cardio
18,F,55.6,51,10170,2869,cardio,cardio
18,F,48.3,60,10581,2892,hiit,hiit
22,M,72.7,69,5802,2656,yoga,yoga
18,M,60.3,61,3476,2270,pilates,pilates
18,F,63.0,61,4625,2272,pilates,pilates
24,M,66.2,53,14323,2786,cardio,cardio
18,F,45.2,53,11536,2767,cardio,cardio
23,F,56.8,61,7354,2704,pilates,pilates
