age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,F,56.0,68,9172,2867,strength,hiit
32,M,67.6,70,5809,2686,yoga,yoga
22,F,66.1,57,5361,2949,hiit,strength
18,M,66.0,50,10354,2875,hiit,hiit
19,F,58.1,50,9873,3042,hiit,hiit
18,M,70.3,61,8134,3036,cycling,cycling
31,M,62.5,63,3867,2304,yoga,yoga
32,F,46.8,65,5509,2715,yoga,yoga
26,F,77.1,52,5425,2757,yoga,yoga
21,M,65.6,53,11707,3001,hiit,hiit
30,F,63.6,65,5807,2926,pilates,pilates
27,M,60.0,58,6804,2499,strength,strength
18,F,52.8,65,3553,2236,strength,strength
18,F,53.0,51,11226,2890,hiit,hiit
18,M,56.5,51,9097,2897,cycling,cycling
24,M,58.5,61,6737,2262,yoga,pilates
28,M,64.4,55,5034,3119,cycling,cycling
30,F,63.8,56,4754,2695,pilates,pilates
32,M,73.9,63,5373,2642,pilates,yoga
24,M,59.1,52,6535,3074,cycling,cycling
19,F,63.8,65,4773,2699,strength,strength
21,M,53.0,52,8592,2882,cycling,cycling
27,F,57.7,65,4340,2386,yoga,yoga
18,F,65.8,56,10016,2896,hiit,hiit
30,M,70.9,54,7659,2654,yoga,yoga
22,F,46.5,54,7539,2654,strength,strength
19,F,53.7,55,7624,2226,pilates,pilates
18,F,51.6,54,5292,2415,strength,strength
22,F,60.1,66,9140,3081,hiit,strength
35,F,54.6,56,5006,2189,yoga,yoga
18,M,49.6,64,9152,2520,strength,strength
22,M,81.2,58,8153,2816,pilates,pilates
18,M,45.0,58,7720,2912,hiit,hiit
25,M,82.6,58,9859,2984,hiit,hiit
29,F,52.5,52,9387,2806,cycling,cycling
25,M,76.1,66,13543,3076,cardio,cardio
25,F,78.5,53,5987,3089,cycling,cycling
22,F,45.0,57,9245,2819,cardio,cardio
18,F,57.1,60,6911,3072,hiit,hiit
27,F,74.8,64,5309,2836,yoga,yoga
18,F,45.0,62,10238,2795,cardio,cardio
30,F,67.0,70,4383,2490,yoga,yoga
18,F,75.7,59,7045,2462,yoga,yoga
22,M,73.6,52,5192,2888,strength,strength
18,M,83.0,51,9535,3366,hiit,hiit
18,M,87.5,60,6454,3098,strength,strength
22,M,64.1,50,7957,2693,cycling,cycling
18,F,45.9,60,5530,2719,cycling,cycling
21,M,78.1,63,5519,3101,strength,strength
18,F,72.9,67,9614,3075,hiit,strength
21,M,66.7,53,2160,2588,strength,strength
18,M,49.6,56,15000,2886,hiit,cardio
18,F,63.7,66,3980,2371,strength,strength
18,F,49.3,64,7394,2854,cardio,cardio
41,F,60.5,64,7805,2359,pilates,yoga
30,M,67.1,56,10859,3159,cycling,cardio
18,F,72.1,66,12736,3000,cardio,cardio
28,M,83.8,60,10799,3480,cycling,cycling
18,F,73.3,58,10220,3021,strength,hiit
18,F,63.2,50,14029,3250,cardio,cardio
27,M,59.6,57,6284,2328,yoga,yoga
18,F,62.4,64,7426,2468,yoga,yoga
18,F,61.1,67,8055,2895,cycling,cycling
18,M,70.2,66,7036,3078,cycling,cycling
18,M,58.1,58,8691,2728,cycling,cycling
21,M,60.5,59,7263,2922,cycling,cycling
25,F,62.8,53,6574,2779,cycling,cycling
18,M,67.1,57,12785,3105,cardio,cardio
18,F,46.5,69,11384,2617,strength,strength
18,M,67.7,58,10091,2828,strength,strength
21,F,70.6,55,8599,2973,cycling,cycling
18,F,68.4,63,9433,3140,hiit,hiit
21,F,57.6,64,8011,2738,pilates,pilates
18,M,72.0,55,11451,3036,hiit,hiit
18,M,82.0,50,10928,3500,hiit,hiit
21,F,52.0,77,7034,2962,pilates,pilates
18,M,77.4,64,3710,2697,yoga,yoga
18,F,55.9,56,3761,2579,strength,strength
18,M,56.4,62,7556,2900,cardio,hiit
23,M,68.8,50,13660,2670,cardio,cardio
18,M,79.4,51,11048,3008,cardio,hiit
18,M,72.6,59,12736,3219,cardio,cardio
18,M,67.7,57,12136,3258,cardio,cardio
19,F,70.5,63,8040,2998,strength,strength
29,M,93.1,64,7246,2988,pilates,yoga
18,F,45.0,60,2000,2263,strength,strength
18,F,55.5,60,7260,2650,strength,strength
18,F,68.7,57,9251,3041,hiit,hiit
18,M,66.8,56,7197,2969,cycling,cycling
18,F,45.0,56,8527,2726,hiit,hiit
18,M,52.5,54,7390,2951,hiit,cardio
22,M,70.3,71,6607,2451,pilates,pilates
24,M,60.8,53,4405,2072,strength,strength
18,M,63.6,62,9040,2680,yoga,pilates
27,F,62.6,66,9701,3184,strength,strength
18,F,63.0,67,7722,2720,pilates,pilates
18,F,60.4,56,10812,2715,cardio,cardio
18,F,67.9,63,5184,2781,cycling,cycling
25,F,45.0,54,5457,2349,yoga,yoga
18,F,61.7,50,8775,2896,cycling,cycling
27,F,45.6,60,9667,2954,pilates,pilates
29,F,92.0,56,15000,3462,cardio,cardio
18,F,61.1,56,12216,2983,cycling,cardio
18,M,54.7,52,7222,3136,hiit,hiit
20,F,53.2,66,12885,3165,hiit,hiit
18,M,55.3,59,12183,2967,cardio,cardio
18,F,47.0,65,5789,2870,strength,strength
18,M,76.8,69,7457,3029,cycling,cycling
18,F,73.6,61,11291,3334,cycling,cardio
18,F,70.5,50,11458,3191,hiit,hiit
18,M,63.9,50,8597,3500,hiit,hiit
18,M,53.9,55,9458,2801,cycling,cycling
