age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,M,71.9,70,10615,3266,hiit,hiit
18,F,54.8,58,14701,3207,cardio,cardio
18,M,67.8,69,6201,2810,strength,strength
18,M,87.2,51,9369,3259,strength,strength
18,F,70.3,63,11075,2787,strength,strength
18,F,55.4,55,8032,2864,hiit,hiit
18,M,62.2,59,8180,2754,cycling,cycling
18,M,60.0,54,15000,2995,cycling,cardio
28,M,67.8,55,2906,2410,strength,strength
18,M,52.9,55,13721,2940,cardio,cardio
18,M,53.7,50,5779,2344,strength,strength
18,M,45.0,65,6087,2581,pilates,pilates
25,M,52.3,56,10947,2832,cycling,cardio
18,M,77.3,66,13895,3307,cardio,cardio
28,M,56.0,56,6400,2470,hiit,strength
18,F,68.0,51,14826,3208,cycling,cardio
30,M,83.4,60,5646,2824,yoga,yoga
28,M,68.6,55,3502,2618,strength,strength
18,F,59.9,61,12586,2734,cardio,cardio
30,M,53.4,58,4648,2301,yoga,yoga
18,M,85.0,64,8607,3038,strength,strength
23,F,54.4,64,13602,3224,cycling,cardio
18,F,70.7,50,12263,3029,cardio,cardio
24,M,64.0,60,5048,2603,yoga,yoga
18,F,65.9,70,2000,2313,pilates,yoga
18,M,60.5,58,12268,2843,cardio,cardio
18,F,64.9,60,7608,2411,strength,strength
18,M,73.6,63,14903,3338,hiit,hiit
18,F,45.0,56,8697,2634,strength,strength
18,M,68.6,61,5660,2999,yoga,yoga
29,F,62.1,71,5946,2471,pilates,pilates
30,M,69.9,68,6554,2597,yoga,yoga
28,F,45.0,54,8918,2424,strength,strength
24,M,72.2,50,11165,3248,hiit,hiit
18,F,45.0,53,6677,2714,hiit,hiit
18,M,56.0,54,11305,3103,hiit,hiit
27,F,68.1,52,12533,3210,cardio,hiit
22,F,57.1,62,10612,2285,strength,strength
27,F,80.8,65,11133,2978,yoga,yoga
18,M,49.5,57,8710,2433,strength,strength
29,F,49.3,62,6086,2102,pilates,yoga
21,M,79.8,60,8989,2944,pilates,pilates
23,M,71.1,60,7739,2578,pilates,yoga
30,M,67.0,67,9483,3101,yoga,yoga
20,M,63.8,61,9325,2655,pilates,pilates
29,F,63.9,67,4879,2838,yoga,yoga
18,M,69.6,56,9584,2922,cycling,cycling
18,M,54.7,57,8425,2886,hiit,hiit
18,M,78.3,50,11941,3434,cardio,cardio
18,M,62.8,63,10307,3330,hiit,hiit
18,F,54.3,54,10157,3121,hiit,hiit
25,M,63.7,73,5722,2347,yoga,yoga
28,F,63.4,69,10265,2865,cardio,cardio
18,F,58.8,57,10326,2745,cardio,cardio
18,F,55.0,50,12793,3112,cardio,cardio
18,M,62.5,59,4764,2447,strength,strength
18,F,66.5,63,15000,2878,cardio,cardio
30,F,53.3,68,5213,2291,yoga,yoga
18,M,80.2,52,15000,2733,cardio,cardio
18,M,68.0,52,7298,2632,strength,strength
18,M,79.9,60,13214,2975,cardio,cardio
27,F,49.9,66,6175,2466,yoga,yoga
24,M,69.1,63,7025,2633,yoga,yoga
23,M,58.4,63,6853,2567,strength,strength
18,M,53.4,66,12534,2576,cardio,cardio
18,F,54.6,52,11238,3022,hiit,hiit
18,F,45.0,58,10288,2910,cardio,cardio
24,M,82.8,52,13551,3372,strength,strength
18,M,58.9,55,9552,3036,hiit,hiit
21,M,61.0,56,3761,2707,strength,strength
18,F,53.3,66,5013,2572,strength,strength
24,M,54.1,63,5303,2438,yoga,yoga
18,M,69.8,59,12241,3154,cardio,cardio
18,M,75.9,65,14824,3380,cardio,cardio
19,M,56.6,56,7498,3410,cycling,cycling
18,M,77.9,53,9492,3325,hiit,hiit
20,F,52.7,70,9035,2979,cardio,cardio
18,M,67.4,55,9920,3130,cardio,cardio
18,F,45.0,61,6000,2305,strength,strength
18,M,51.4,50,13440,2872,hiit,cardio
18,M,75.2,59,3664,2597,pilates,yoga
30,M,81.3,74,4706,2429,yoga,yoga
18,M,78.0,56,13142,3313,cardio,cardio
18,M,76.6,59,11768,2977,cardio,cardio
19,F,52.2,70,7208,2625,pilates,yoga
31,M,64.8,59,4385,2342,pilates,pilates
18,M,66.3,64,8441,2563,strength,strength
23,M,81.7,57,7552,3100,strength,strength
18,M,65.8,55,13260,3090,cardio,cardio
18,F,45.0,61,11376,2713,cardio,cardio
30,M,66.6,70,6177,2537,yoga,pilates
18,F,45.0,67,12185,2993,cardio,cardio
18,M,55.0,54,5332,2469,yoga,yoga
18,M,49.1,51,4795,2835,cycling,cycling
18,F,45.0,50,9993,3442,hiit,hiit
18,M,65.9,58,13744,3140,cardio,cardio
18,F,63.5,50,12404,2893,hiit,hiit
18,M,72.4,71,7675,2861,strength,strength
18,M,82.6,59,7340,2986,strength,strength
36,F,57.5,74,9162,2971,yoga,yoga
18,F,55.5,57,7288,2588,strength,strength
18,M,56.8,62,7356,2695,strength,strength
33,F,89.0,67,7631,2867,pilates,yoga
18,F,53.7,54,7908,2862,cycling,cycling
21,F,61.5,69,7332,2797,yoga,pilates
18,M,67.7,64,3736,2483,strength,strength
18,M,75.1,67,7755,2577,yoga,yoga
