age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
41,M,63.4,61,12339,3359,cycling,cycling
48,F,63.8,58,3614,2785,pilates,pilates
65,F,75.4,78,5287,2639,pilates,pilates
70,M,82.8,68,5852,2911,pilates,pilates
49,F,50.5,55,8407,2386,yoga,yoga
45,M,58.1,55,8516,2818,cycling,cycling
45,M,97.8,74,6383,3002,yoga,yoga
65,M,76.0,66,7144,2845,cycling,cycling
65,F,78.0,67,11295,3066,hiit,hiit
60,M,64.3,65,6471,1985,pilates,pilates
47,M,73.9,58,12911,3500,cycling,cardio
50,F,64.7,62,11143,2924,cardio,cardio
63,F,81.5,64,6941,2702,cardio,cycling
63,M,68.1,67,2889,2975,pilates,yoga
69,F,69.8,75,6150,2897,pilates,pilates
54,M,91.9,60,9413,3120,cardio,cardio
70,M,81.4,83,7805,2836,yoga,yoga
55,F,77.3,66,12800,3134,cardio,cardio
66,M,67.3,74,10177,2884,strength,strength
47,F,64.7,72,5052,2225,yoga,yoga
70,M,80.6,74,5763,2945,yoga,yoga
33,M,84.2,64,8342,3234,cycling,cycling
61,M,78.0,66,5104,2587,hiit,strength
50,M,72.2,65,7715,2823,yoga,yoga
51,M,68.3,65,2000,2634,strength,strength
37,M,70.3,60,15000,3034,hiit,hiit
52,F,58.7,65,10867,3018,hiit,hiit
57,F,52.6,65,2162,2779,cycling,cycling
45,M,72.8,57,9106,3186,cycling,cycling
52,M,65.8,68,13374,3180,hiit,hiit
52,F,53.8,65,5269,2456,pilates,pilates
51,F,59.9,61,6243,2522,pilates,pilates
52,F,63.4,68,8074,2731,cycling,cycling
51,F,72.1,62,5912,2856,cycling,cycling
56,M,63.0,65,9440,3082,cycling,cycling
67,F,66.5,74,6929,2736,pilates,pilates
53,F,80.3,62,7902,2818,cycling,cycling
57,M,71.1,66,7012,2658,pilates,pilates
53,F,65.8,59,10431,2996,cardio,cardio
42,M,58.1,70,9082,2954,cycling,cycling
66,M,74.8,65,10129,3047,cardio,cardio
70,F,73.6,74,7198,2811,pilates,pilates
66,M,85.5,68,4196,2745,strength,strength
48,M,77.4,70,5299,2838,cycling,cycling
63,M,95.5,63,9215,3358,pilates,pilates
47,M,76.4,65,6969,3182,cardio,cycling
58,M,72.9,65,7388,2864,strength,strength
52,M,77.2,58,7936,3003,yoga,yoga
53,M,90.3,67,10399,3212,yoga,yoga
59,M,73.5,71,8006,2160,pilates,pilates
54,M,86.1,59,5901,3037,strength,strength
60,F,88.6,69,9357,3402,cycling,cycling
43,M,88.0,62,8596,3135,cycling,cycling
68,M,75.0,72,7038,2304,yoga,yoga
62,F,63.9,64,9960,3017,cardio,cardio
70,F,66.9,69,2000,2402,yoga,yoga
57,M,61.6,76,7440,2752,yoga,yoga
46,M,70.6,64,7418,2925,cycling,cycling
59,F,85.7,66,3857,2560,pilates,pilates
62,F,51.7,69,8327,2741,strength,strength
36,M,92.7,60,11522,3129,hiit,hiit
70,F,60.8,58,2000,2468,pilates,pilates
70,F,74.8,67,9533,3108,pilates,pilates
58,M,68.5,89,7709,3070,pilates,pilates
44,F,54.5,50,13485,2844,cycling,cardio
43,F,72.5,53,8986,2827,cycling,cycling
51,M,85.8,66,9048,3052,hiit,hiit
62,F,86.2,74,6634,3135,cycling,cycling
49,F,46.0,54,9949,2854,cardio,cardio
