age,gender,weight,resting_heart_rate,avg_steps_per_day,calories_burned,workout_history,workout_type
18,F,48.7,62,9278,2641,strength,strength
41,F,56.7,66,2000,2563,yoga,yoga
18,M,66.5,68,8484,2952,cardio,cycling
29,F,46.2,71,5717,2343,pilates,yoga
20,F,63.9,65,6166,2762,strength,strength
29,F,71.5,68,7179,3000,strength,strength
27,F,45.0,63,7600,2420,yoga,yoga
18,M,64.1,63,6094,2631,pilates,pilates
26,F,63.9,63,7609,2567,hiit,strength
27,F,45.0,69,8224,2279,yoga,yoga
20,M,45.0,62,10400,2487,cardio,cardio
18,M,63.2,57,9333,2960,cardio,hiit
18,F,45.0,63,10687,2835,strength,strength
21,M,64.0,69,8031,3250,pilates,pilates
18,M,71.5,60,4125,2318,pilates,pilates
27,M,77.4,58,7110,3062,strength,strength
33,F,84.1,73,7618,2852,pilates,pilates
18,M,55.5,62,8906,2595,hiit,strength
18,M,54.2,50,8072,2872,strength,hiit
19,F,76.8,68,6975,3328,yoga,yoga
18,M,82.1,62,7253,2811,yoga,yoga
18,F,56.2,50,3439,2345,cardio,cycling
20,M,55.1,70,7732,2112,yoga,yoga
23,F,62.7,58,5058,2451,strength,strength
18,F,50.0,63,7800,2236,yoga,yoga
24,F,73.9,60,8187,3073,cycling,cycling
18,M,60.9,57,13678,2885,cardio,cardio
18,F,49.2,53,3363,2359,strength,strength
18,F,61.7,53,9408,2881,cycling,cycling
18,F,45.0,67,8881,2727,yoga,yoga
25,F,58.9,65,6468,2521,yoga,yoga
25,M,60.8,73,5588,2584,pilates,yoga
18,M,89.5,55,9799,3298,cycling,cycling
23,M,62.5,70,6066,2544,yoga,yoga
23,M,46.0,55,10851,2516,strength,strength
25,M,86.6,50,9220,2793,strength,strength
30,F,70.8,65,8173,2653,pilates,yoga
18,M,57.6,50,4527,2820,strength,strength
26,F,69.9,62,7639,2613,strength,strength
23,F,66.0,59,10474,2842,cycling,cycling
18,F,51.8,50,7927,2966,cycling,cycling
22,F,45.0,66,8595,2431,pilates,pilates
33,M,50.8,76,6370,2449,yoga,yoga
18,F,65.4,54,11908,2551,cardio,cardio
24,F,52.1,50,3956,2100,pilates,pilates
23,M,58.4,61,6543,3031,strength,strength
18,F,53.1,59,14698,2614,cardio,cardio
24,M,67.8,66,6409,2733,yoga,pilates
18,F,70.0,67,6261,2505,yoga,yoga
18,M,92.2,66,6983,2467,yoga,yoga
19,F,64.6,50,5447,2742,cycling,cycling
25,F,45.0,57,4000,2256,yoga,yoga
18,F,55.3,60,7065,2821,strength,strength
25,M,49.8,61,6822,2694,strength,strength
18,F,49.4,58,4315,2709,strength,strength
18,F,66.3,65,8752,2669,pilates,yoga
18,F,54.6,68,7684,2945,strength,strength
27,M,84.0,62,5776,2846,strength,strength
18,M,60.3,54,12202,2850,cardio,cardio
18,M,75.9,56,6016,2777,strength,strength
18,M,75.9,57,12392,3177,cardio,cardio
21,M,63.7,66,5498,2537,pilates,yoga
18,F,59.5,66,11284,2869,cycling,cycling
23,M,54.8,68,3750,2307,yoga,pilates
18,F,55.7,54,5629,2892,strength,strength
23,F,58.3,72,5486,2705,pilates,pilates
26,M,53.1,55,8901,2714,yoga,yoga
27,F,45.0,60,8823,2620,pilates,pilates
32,F,46.1,64,7618,2606,yoga,yoga
32,M,79.7,69,5840,2908,strength,strength
23,M,60.2,64,12081,3223,cardio,cardio
35,F,47.9,57,15000,3154,cardio,cardio
22,M,84.1,53,10978,3140,strength,strength
31,F,63.8,61,7716,2936,cycling,cycling
19,M,58.7,65,8324,2820,pilates,pilates
28,F,46.1,63,4604,2189,pilates,yoga
18,M,86.3,57,10347,3175,hiit,hiit
18,M,61.8,60,3921,2328,yoga,yoga
18,M,67.4,67,9010,2853,cycling,cycling
18,M,59.1,56,6819,2625,strength,strength
18,M,91.2,59,4550,3292,strength,strength
18,M,57.8,67,6319,2615,strength,strength
22,M,70.9,79,4793,3052,pilates,yoga
18,M,54.0,55,5615,2132,pilates,pilates
18,M,65.8,57,8057,2694,hiit,strength
35,F,81.8,72,6423,2852,yoga,pilates
18,M,51.6,50,5101,2252,strength,strength
33,M,65.6,66,5705,2228,yoga,yoga
18,F,52.6,54,6768,2721,strength,strength
27,M,79.8,60,9518,3067,strength,strength
22,F,57.8,58,4038,2125,yoga,yoga
18,M,67.1,62,10171,2835,hiit,hiit
18,M,65.4,62,9702,2765,yoga,yoga
18,F,58.6,55,15000,3232,cardio,cardio
18,M,67.2,58,7937,2903,cycling,cycling
